time(ms);x;y;lat;lon;contact;announce
18688;1124;841;48.387629;-4.417533;;
18721;1122;838;48.38765;-4.417555;;
18762;1121;835;48.387672;-4.417566;;
19088;1120;833;48.387686;-4.417576;;
19239;1120;830;48.387707;-4.417576;;
19255;1120;828;48.387722;-4.417576;;
19272;1120;825;48.387743;-4.417576;;
19288;1120;816;48.387807;-4.417576;;
19305;1120;801;48.387914;-4.417576;;
19322;1120;783;48.388042;-4.417576;;
19339;1121;765;48.388171;-4.417566;;
19355;1121;746;48.388306;-4.417566;;
19372;1121;727;48.388441;-4.417566;;
19388;1121;708;48.388577;-4.417566;;
19405;1122;686;48.388733;-4.417555;carotte;
19422;1122;666;48.388876;-4.417555;carotte;
19438;1122;646;48.389018;-4.417555;carotte;
19455;1121;627;48.389154;-4.417566;carotte;
19472;1120;609;48.389282;-4.417576;carotte;
19488;1119;591;48.38941;-4.417587;carotte;
19505;1117;575;48.389524;-4.417608;carotte;
19522;1114;558;48.389645;-4.417641;carotte;
19538;1111;542;48.389759;-4.417673;carotte;
19555;1108;528;48.389859;-4.417705;;
19572;1105;513;48.389966;-4.417737;;
19595;1102;501;48.390051;-4.417769;;
19605;1100;490;48.39013;-4.417791;;
19622;1098;477;48.390222;-4.417812;;
19639;1096;463;48.390322;-4.417834;;
19655;1095;453;48.390393;-4.417845;;
19672;1095;442;48.390472;-4.417845;;
19689;1094;432;48.390543;-4.417855;;
19705;1094;421;48.390621;-4.417855;;
19722;1094;411;48.390693;-4.417855;;
19739;1094;403;48.39075;-4.417855;;
19755;1094;392;48.390828;-4.417855;;
19772;1094;382;48.390899;-4.417855;;
19789;1094;371;48.390978;-4.417855;;
19806;1094;361;48.391049;-4.417855;;
19822;1094;352;48.391113;-4.417855;;
19839;1093;341;48.391191;-4.417866;;
19855;1093;333;48.391248;-4.417866;;
19872;1093;327;48.391291;-4.417866;;
19889;1093;321;48.391334;-4.417866;;
19905;1093;317;48.391362;-4.417866;;
19922;1093;314;48.391384;-4.417866;;
19955;1093;311;48.391405;-4.417866;;
19972;1093;309;48.391419;-4.417866;;
20072;1096;309;48.391419;-4.417834;;
20106;1099;309;48.391419;-4.417802;;
20428;1096;310;48.391412;-4.417834;;
20457;1093;310;48.391412;-4.417866;;
20473;1087;311;48.391405;-4.41793;;
20489;1079;312;48.391398;-4.418016;;
20506;1069;314;48.391384;-4.418123;;
20523;1057;315;48.391377;-4.418252;;
20540;1040;317;48.391362;-4.418435;;
20556;1022;317;48.391362;-4.418628;;
20573;1003;318;48.391355;-4.418832;;
20589;985;319;48.391348;-4.419025;;
20606;969;319;48.391348;-4.419196;;
20623;954;319;48.391348;-4.419357;;
20639;938;319;48.391348;-4.419529;;
20656;922;319;48.391348;-4.419701;;
20673;904;319;48.391348;-4.419894;;
20689;891;318;48.391355;-4.420033;;
20706;876;318;48.391355;-4.420194;;
20734;861;317;48.391362;-4.420355;;
20740;848;317;48.391362;-4.420495;;
20756;833;317;48.391362;-4.420655;;
20773;820;317;48.391362;-4.420795;;
20790;808;317;48.391362;-4.420924;;
20806;796;317;48.391362;-4.421052;;
20823;785;317;48.391362;-4.42117;;
20840;775;317;48.391362;-4.421278;;
20856;769;317;48.391362;-4.421342;;
20873;762;317;48.391362;-4.421417;;
20896;756;317;48.391362;-4.421482;;
20906;750;318;48.391355;-4.421546;;
20923;746;318;48.391355;-4.421589;;
20940;742;318;48.391355;-4.421632;;
20956;739;318;48.391355;-4.421664;;
20990;736;318;48.391355;-4.421696;;
21007;733;319;48.391348;-4.421728;;
21040;734;321;48.391334;-4.421718;;
21073;734;324;48.391313;-4.421718;;
21090;736;327;48.391291;-4.421696;;
21106;738;330;48.39127;-4.421675;;
21123;740;336;48.391227;-4.421653;;
21140;744;346;48.391156;-4.42161;;
21157;746;360;48.391056;-4.421589;;
21173;747;376;48.390942;-4.421578;;
21190;748;391;48.390835;-4.421567;;
21207;748;408;48.390714;-4.421567;;
21223;748;421;48.390621;-4.421567;tigre found;
21240;748;434;48.390529;-4.421567;tigre found;
21257;749;448;48.390429;-4.421557;tigre found;
21273;750;459;48.390351;-4.421546;tigre found;
21290;751;467;48.390294;-4.421535;tigre found;
21307;751;475;48.390237;-4.421535;tigre found;
21323;752;481;48.390194;-4.421525;tigre found;
21347;753;485;48.390165;-4.421514;tigre found;tigre found
21357;752;487;48.390151;-4.421525;tigre;
21373;753;490;48.39013;-4.421514;tigre;
21390;754;491;48.390123;-4.421503;tigre;
21407;754;494;48.390101;-4.421503;tigre;
21440;755;497;48.39008;-4.421492;tigre;
21457;754;500;48.390059;-4.421503;tigre;
21490;754;502;48.390044;-4.421503;tigre;
21507;754;504;48.39003;-4.421503;tigre;
21524;754;504;48.39003;-4.421503;tigre;
21540;754;507;48.390009;-4.421503;tigre;
22174;754;504;48.39003;-4.421503;tigre;
22207;754;501;48.390051;-4.421503;tigre;
22241;754;498;48.390073;-4.421503;tigre;
22831;752;474;48.390244;-4.421525;tigre;tigre
23242;756;474;48.390244;-4.421482;tigre;
23742;196;308;48.391427;-4.42749;;
23775;196;304;48.391455;-4.42749;;
23808;193;304;48.391455;-4.427522;;
23892;191;304;48.391455;-4.427543;;
23992;188;304;48.391455;-4.427576;;
24025;185;305;48.391448;-4.427608;;
24059;183;306;48.391441;-4.427629;;
24075;180;308;48.391427;-4.427661;;
24092;176;310;48.391412;-4.427704;;
24109;169;311;48.391405;-4.427779;;
24125;159;313;48.391391;-4.427887;;
24142;150;313;48.391391;-4.427983;;
24159;142;314;48.391384;-4.428069;;
24175;133;314;48.391384;-4.428166;;
24192;117;315;48.391377;-4.428337;;
24209;104;317;48.391362;-4.428477;;
24225;94;318;48.391355;-4.428584;;
24242;86;320;48.391341;-4.42867;;
24259;79;323;48.39132;-4.428745;;
24275;77;326;48.391298;-4.428766;;
24292;74;329;48.391277;-4.428799;;
24309;75;336;48.391227;-4.428788;;
24326;83;353;48.391106;-4.428702;;
24342;98;373;48.390963;-4.428541;;
24359;113;390;48.390842;-4.42838;;
24376;125;406;48.390728;-4.428251;;
24392;137;422;48.390614;-4.428123;;
24409;149;437;48.390507;-4.427994;;
24426;161;452;48.390401;-4.427865;;
24442;169;463;48.390322;-4.427779;;
24459;176;471;48.390265;-4.427704;;
24476;181;476;48.39023;-4.427651;;
24492;188;479;48.390208;-4.427576;;
24509;197;478;48.390215;-4.427479;;
24526;214;469;48.390279;-4.427297;;
24542;237;453;48.390393;-4.42705;;
24559;254;435;48.390522;-4.426867;;
24576;269;413;48.390678;-4.426707;;
24592;278;394;48.390814;-4.42661;;
24609;284;377;48.390935;-4.426546;;
24626;287;365;48.39102;-4.426513;;
24643;289;353;48.391106;-4.426492;;
24659;291;341;48.391191;-4.42647;;
24676;292;329;48.391277;-4.42646;;
24693;294;313;48.391391;-4.426438;;
24709;294;297;48.391505;-4.426438;;
24726;293;279;48.391633;-4.426449;;
24743;292;260;48.391768;-4.42646;;
24759;289;242;48.391897;-4.426492;;
24776;283;223;48.392032;-4.426556;;
24793;272;203;48.392175;-4.426674;;
24809;262;187;48.392289;-4.426782;;
24826;253;172;48.392395;-4.426878;;
24843;245;161;48.392474;-4.426964;;
24859;237;152;48.392538;-4.42705;;
24876;231;147;48.392574;-4.427114;;
24893;225;144;48.392595;-4.427179;;
24909;216;142;48.392609;-4.427275;;
24926;199;142;48.392609;-4.427458;;
24943;184;144;48.392595;-4.427618;;
24959;170;148;48.392566;-4.427769;;
24976;157;154;48.392524;-4.427908;;
24993;147;162;48.392467;-4.428015;;
25010;141;171;48.392403;-4.42808;;
25026;136;182;48.392324;-4.428133;;
25043;133;195;48.392232;-4.428166;;
25060;131;211;48.392118;-4.428187;;
25076;131;225;48.392018;-4.428187;;
25093;134;241;48.391904;-4.428155;;
25110;137;261;48.391761;-4.428123;;
25126;145;284;48.391597;-4.428037;;
25143;151;307;48.391434;-4.427973;;
25160;156;331;48.391263;-4.427919;;
25176;161;354;48.391099;-4.427865;;
25193;164;375;48.390949;-4.427833;;
25210;166;395;48.390807;-4.427812;;
25226;169;412;48.390686;-4.427779;;
25243;173;424;48.3906;-4.427736;;
25260;178;435;48.390522;-4.427683;;
25276;183;440;48.390486;-4.427629;;
25293;188;444;48.390458;-4.427576;;
25310;195;446;48.390443;-4.4275;;
25326;202;446;48.390443;-4.427425;;
25343;215;445;48.39045;-4.427286;;
25360;233;440;48.390486;-4.427093;;
25376;255;433;48.390536;-4.426857;;
25393;277;425;48.390593;-4.426621;;
25410;295;417;48.39065;-4.426428;;
25426;319;406;48.390728;-4.42617;;
25443;336;398;48.390785;-4.425988;;
25460;357;387;48.390864;-4.425762;;
25477;371;378;48.390928;-4.425612;;
25493;388;368;48.390999;-4.42543;;
25510;404;358;48.39107;-4.425258;;
25527;420;348;48.391142;-4.425086;;
25543;438;340;48.391199;-4.4232507;56;143;0.0;0.0;list;calmar
32535;56;146;0.0;0.0;list;calmar
32568;56;148;0.0;0.0;list;calmar
32585;56;151;0.0;0.0;list;calmar
33035;56;153;0.0;0.0;list;calmar
33068;56;156;0.0;0.0;list;calmar
33102;56;159;0.0;0.0;list;calmar
33118;56;164;0.0;0.0;list;calmar
33139;56;171;0.0;0.0;list;carotte
33152;56;181;0.0;0.0;list;carotte
33168;56;192;0.0;0.0;list;carotte
33185;56;203;0.0;0.0;list;carotte
33202;56;214;0.0;0.0;list;carotte
33218;56;226;0.0;0.0;list;carotte
33235;56;236;0.0;0.0;list;carotte
33252;56;247;0.0;0.0;list;carotte
33268;56;257;0.0;0.0;list;carotte
33285;55;266;0.0;0.0;list;carotte
33302;55;273;0.0;0.0;list;carotte
33318;55;279;0.0;0.0;list;carotte
33335;55;287;0.0;0.0;list;carotte
33356;55;293;0.0;0.0;list;carotte
33376;55;300;0.0;0.0;list;carotte
33386;55;307;0.0;0.0;list;carotte
33406;55;313;0.0;0.0;list;carotte
33419;55;319;0.0;0.0;list;carotte
33435;55;325;0.0;0.0;list;carotte
33452;55;331;0.0;0.0;list;carotte
33468;55;336;0.0;0.0;list;carotte
33492;55;340;0.0;0.0;list;citron
33502;55;343;0.0;0.0;list;citron
33519;55;346;0.0;0.0;list;citron
33536;55;349;0.0;0.0;list;citron
33552;55;351;0.0;0.0;list;citron
33585;55;354;0.0;0.0;list;citron
33619;55;356;0.0;0.0;list;citron
33635;55;356;0.0;0.0;list;citron
33702;55;358;0.0;0.0;list;citron
33719;55;358;0.0;0.0;list;citron
33952;55;361;0.0;0.0;list;citron
33986;55;364;0.0;0.0;list;citron
34019;55;370;0.0;0.0;list;citron
34036;55;373;0.0;0.0;list;citron
34052;55;377;0.0;0.0;list;citron
34069;55;380;0.0;0.0;list;citron
34086;55;383;0.0;0.0;list;citron
34102;55;386;0.0;0.0;list;citron
34119;55;390;0.0;0.0;list;citron
34136;55;394;0.0;0.0;list;citron
34152;55;398;0.0;0.0;list;citron
34169;55;404;0.0;0.0;list;citron
34186;55;410;0.0;0.0;list;citron
34202;55;416;0.0;0.0;list;citron
34219;54;423;0.0;0.0;list;citron
34236;54;433;0.0;0.0;list;citron
34252;54;441;0.0;0.0;list;citron
34270;54;449;0.0;0.0;list;citron
34293;54;455;0.0;0.0;list;citron
34303;54;461;0.0;0.0;list;citron
34319;54;464;0.0;0.0;list;citron
34336;54;471;0.0;0.0;list;citron
34353;54;474;0.0;0.0;list;citron
34369;54;478;0.0;0.0;list;citron
34386;54;481;0.0;0.0;list;citron
34403;54;484;0.0;0.0;list;citron
34436;54;486;0.0;0.0;list;citron
34453;54;488;0.0;0.0;list;citron
34487;54;491;0.0;0.0;list;citron
34519;54;494;0.0;0.0;list;citron
34536;54;496;0.0;0.0;list;citron
34569;54;499;0.0;0.0;list;citron
34586;52;502;0.0;0.0;list;citron
34603;52;505;0.0;0.0;list;citron
34622;52;508;0.0;0.0;list;glaïeule
34637;52;511;0.0;0.0;list;glaïeule
34653;52;515;0.0;0.0;list;glaïeule
34670;52;519;0.0;0.0;list;glaïeule
34687;52;523;0.0;0.0;list;glaïeule
34704;52;527;0.0;0.0;list;glaïeule
34720;52;532;0.0;0.0;list;glaïeule
34736;52;537;0.0;0.0;list;glaïeule
34753;52;542;0.0;0.0;list;glaïeule
34770;52;546;0.0;0.0;list;glaïeule
34786;52;550;0.0;0.0;list;glaïeule
34803;52;553;0.0;0.0;list;glaïeule
34820;52;558;0.0;0.0;list;glaïeule
34836;52;561;0.0;0.0;list;glaïeule
34853;52;564;0.0;0.0;list;glaïeule
34887;52;567;0.0;0.0;list;glaïeule
34903;52;569;0.0;0.0;list;glaïeule
34936;52;572;0.0;0.0;list;glaïeule
34970;52;575;0.0;0.0;list;glaïeule
35003;52;577;0.0;0.0;list;glaïeule
35020;52;579;0.0;0.0;list;glaïeule
35053;52;582;0.0;0.0;list;glaïeule
35087;52;585;0.0;0.0;list;glaïeule
35120;52;588;0.0;0.0;list;glaïeule
35137;52;590;0.0;0.0;list;glaïeule
35170;52;593;0.0;0.0;list;glaïeule
35203;52;595;0.0;0.0;list;glaïeule
35337;52;597;0.0;0.0;list;glaïeule
35370;52;601;0.0;0.0;list;glaïeule
35387;52;603;0.0;0.0;list;glaïeule
35403;53;606;0.0;0.0;list;glaïeule
35420;53;610;0.0;0.0;list;glaïeule
35437;54;616;0.0;0.0;list;glaïeule
35464;55;622;0.0;0.0;list;glaïeule
35470;56;628;0.0;0.0;list;glaïeule
35487;56;634;0.0;0.0;list;glaïeule
35504;56;641;0.0;0.0;list;glaïeule
35520;57;651;0.0;0.0;list;glaïeule
35537;57;665;0.0;0.0;list;glaïeule
35556;58;682;0.0;0.0;list;moineau
35572;58;700;0.0;0.0;list;moineau
35588;58;715;0.0;0.0;list;moineau
35604;58;726;0.0;0.0;list;moineau
35620;58;736;0.0;0.0;list;moineau
35637;58;743;0.0;0.0;list;moineau
35654;58;749;0.0;0.0;list;moineau
35670;58;753;0.0;0.0;list;moineau
35687;58;756;0.0;0.0;list;moineau
35704;58;758;0.0;0.0;list;moineau
35721;58;760;0.0;0.0;list;moineau
35754;58;763;0.0;0.0;list;moineau
35787;58;765;0.0;0.0;list;moineau
35804;58;767;0.0;0.0;list;moineau
35837;58;770;0.0;0.0;list;moineau
35870;58;773;0.0;0.0;list;moineau
35920;58;775;0.0;0.0;list;moineau
35954;58;778;0.0;0.0;list;moineau
35971;58;780;0.0;0.0;list;moineau
36004;58;783;0.0;0.0;list;moineau
36037;58;786;0.0;0.0;list;moineau
36071;58;789;0.0;0.0;list;moineau
36087;58;791;0.0;0.0;list;moineau
36121;56;796;0.0;0.0;list;moineau
36154;56;801;0.0;0.0;list;moineau
36171;56;803;0.0;0.0;list;moineau
36187;56;806;0.0;0.0;list;moineau
36221;56;809;0.0;0.0;list;moineau
36237;56;812;0.0;0.0;list;moineau
36254;56;814;0.0;0.0;list;moineau
36271;56;817;0.0;0.0;list;moineau
36295;56;820;0.0;0.0;list;moineau
36304;56;823;0.0;0.0;list;moineau
36321;56;826;0.0;0.0;list;moineau
36338;56;831;0.0;0.0;list;moineau
36354;56;836;0.0;0.0;list;moineau
36371;56;841;0.0;0.0;list;moineau
36389;56;846;0.0;0.0;list;tigre
36406;56;850;0.0;0.0;list;tigre
36421;56;855;0.0;0.0;list;tigre
36438;55;860;0.0;0.0;list;tigre
36455;54;866;0.0;0.0;list;tigre
36471;53;871;0.0;0.0;list;tigre
36488;52;875;0.0;0.0;list;tigre
36504;52;880;0.0;0.0;list;tigre
36521;51;883;0.0;0.0;list;tigre
36538;52;886;0.0;0.0;list;tigre
36555;52;889;0.0;0.0;list;tigre
36571;52;892;0.0;0.0;list;tigre
36588;52;895;0.0;0.0;list;tigre
36604;52;898;0.0;0.0;list;tigre
36621;52;901;0.0;0.0;list;tigre
36638;51;904;0.0;0.0;list;tigre
36654;51;907;0.0;0.0;list;tigre
36671;51;910;0.0;0.0;list;tigre
36688;51;912;0.0;0.0;list;tigre
36705;51;915;0.0;0.0;list;tigre
36721;51;917;0.0;0.0;list;tigre
36755;51;920;0.0;0.0;list;tigre
