time(ms);x;y;lat;lon;contact;announce
5036;1645;21;48.393471;-4.411965;;
5123;1645;23;48.393457;-4.411965;;
5162;1649;30;48.393407;-4.411922;;
5177;1651;35;48.393371;-4.411901;;
5194;1654;38;48.39335;-4.411869;;
5217;1656;40;48.393336;-4.411847;;
5244;1660;42;48.393322;-4.411804;;
5277;1663;44;48.393307;-4.411772;;
5310;1666;45;48.3933;-4.41174;;
5344;1668;46;48.393293;-4.411718;;
6751;141;75;48.393086;-4.428101;;
6795;141;75;48.393086;-4.428101;;
6862;138;75;48.393086;-4.428133;;
6878;135;76;48.393079;-4.428166;;
6928;135;73;48.393101;-4.428166;;
6945;135;71;48.393115;-4.428166;;
6962;135;70;48.393122;-4.428166;;
7353;161;179;48.392346;-4.427887;;
7412;161;179;48.392346;-4.427887;;
7446;164;179;48.392346;-4.427855;;
7479;167;179;48.392346;-4.427822;;
7512;169;179;48.392346;-4.427801;;
7546;172;177;48.39236;-4.427769;;
7612;173;175;48.392374;-4.427758;;
7829;173;178;48.392353;-4.427758;;
7863;171;181;48.392331;-4.427779;;
7929;171;183;48.392317;-4.427779;;
8013;171;186;48.392296;-4.427779;;
8080;174;188;48.392281;-4.427747;;
8113;177;188;48.392281;-4.427715;;
8130;179;188;48.392281;-4.427694;;
8146;182;188;48.392281;-4.427661;;
8163;184;186;48.392296;-4.42764;;
8180;190;183;48.392317;-4.427576;;
8196;195;180;48.392338;-4.427522;;
8213;199;178;48.392353;-4.427479;;
8230;202;176;48.392367;-4.427447;;
8246;206;174;48.392381;-4.427404;;
8263;209;175;48.392374;-4.427372;;
8296;237;162;48.392467;-4.427071;;
8313;237;162;48.392467;-4.427071;;
8346;241;160;48.392481;-4.427028;;
8363;244;158;48.392495;-4.426996;;
8380;247;158;48.392495;-4.426964;;
8397;250;158;48.392495;-4.426932;;
8413;253;158;48.392495;-4.4269;;
8430;255;158;48.392495;-4.426878;;
8447;258;158;48.392495;-4.426846;;
8463;261;158;48.392495;-4.426814;;
8480;263;158;48.392495;-4.426792;;
8497;266;159;48.392488;-4.42676;;
8530;268;162;48.392467;-4.426739;;
8547;270;164;48.392452;-4.426717;;
8580;270;167;48.392431;-4.426717;;
8613;269;172;48.392395;-4.426728;;
8630;267;175;48.392374;-4.426749;;
8647;265;179;48.392346;-4.426771;;
8663;263;183;48.392317;-4.426792;;
8680;261;189;48.392274;-4.426814;;
8697;259;193;48.392246;-4.426835;;
8713;259;198;48.39221;-4.426835;;
