time(ms);x;y;lat;lon;contact;announce
7158;68;69;0.0;0.0;list;dauphin
8358;1652;36;48.393364;-4.41189;;
8453;1652;36;48.393364;-4.41189;;
8519;1652;39;48.393343;-4.41189;;
8553;1651;42;48.393322;-4.411901;;
8569;1649;44;48.393307;-4.411922;;
8603;1647;49;48.393272;-4.411944;;
8619;1647;52;48.39325;-4.411944;;
8636;1646;55;48.393229;-4.411954;;
8652;1646;59;48.3932;-4.411954;;
8669;1646;64;48.393165;-4.411954;;
8686;1646;68;48.393136;-4.411954;;
8703;1646;71;48.393115;-4.411954;;
8719;1646;74;48.393094;-4.411954;;
8736;1646;76;48.393079;-4.411954;;
8753;1646;79;48.393058;-4.411954;;
8769;1646;80;48.393051;-4.411954;;
8787;1646;80;48.393051;-4.411954;;
8803;1645;84;48.393022;-4.411965;;
8837;1645;86;48.393008;-4.411965;;
8853;1643;88;48.392994;-4.411987;;
8920;1640;89;48.392987;-4.412019;;
8953;1638;90;48.39298;-4.41204;;
8986;1634;95;48.392944;-4.412083;;
9003;1632;98;48.392923;-4.412105;;
9019;1628;102;48.392894;-4.412147;;
9036;1622;107;48.392858;-4.412212;;
9053;1615;114;48.392809;-4.412287;;
9069;1608;122;48.392752;-4.412362;;
9086;1599;131;48.392687;-4.412459;;
9103;1589;139;48.392631;-4.412566;;
9120;1580;148;48.392566;-4.412662;;
9136;1573;155;48.392517;-4.412738;;
9153;1565;162;48.392467;-4.412823;;
9169;1558;169;48.392417;-4.412899;;
9186;1552;176;48.392367;-4.412963;;
9203;1544;184;48.39231;-4.413049;;
9219;1537;191;48.39226;-4.413124;;
9237;1529;198;48.39221;-4.41321;;
9253;1524;202;48.392182;-4.413263;;
9270;1518;207;48.392146;-4.413328;;
9286;1512;211;48.392118;-4.413392;;
9303;1506;215;48.392089;-4.413456;;
9320;1499;221;48.392046;-4.413532;;
9336;1491;227;48.392004;-4.413617;;
9353;1482;233;48.391961;-4.413714;;
9369;1472;240;48.391911;-4.413821;;
9386;1459;250;48.39184;-4.413961;;
9403;1446;260;48.391768;-4.4141;;
9420;1432;269;48.391704;-4.41425;;
9436;1420;278;48.39164;-4.414379;;
9453;1405;289;48.391562;-4.41454;;
9470;1394;297;48.391505;-4.414658;;
9486;1381;308;48.391427;-4.414798;;
9503;1368;320;48.391341;-4.414937;;
9520;1353;331;48.391263;-4.415098;;
9537;1341;340;48.391199;-4.415227;;
9553;1332;347;48.391149;-4.415323;;
9570;1323;355;48.391092;-4.41542;;
9586;1314;363;48.391035;-4.415516;;
9603;1306;370;48.390985;-4.415602;;
9620;1298;378;48.390928;-4.415688;;
9636;1290;386;48.390871;-4.415774;;
9653;1282;395;48.390807;-4.41586;;
9670;1274;403;48.39075;-4.415946;;
9687;1268;409;48.390707;-4.41601;;
9703;1264;414;48.390671;-4.416053;;
9720;1259;419;48.390636;-4.416106;;
9736;1257;425;48.390593;-4.416128;;
9753;1253;431;48.39055;-4.416171;;
9770;1248;441;48.390479;-4.416224;;
9787;1244;451;48.390408;-4.416267;;
9803;1240;461;48.390336;-4.41631;;
9820;1238;471;48.390265;-4.416332;;
9837;1234;483;48.39018;-4.416375;;
9853;1231;494;48.390101;-4.416407;;
9879;1228;507;48.390009;-4.416439;violette;violette
9887;1225;521;48.389909;-4.416471;violette;
9904;1222;534;48.389816;-4.416503;violette;
9921;1219;548;48.389717;-4.416536;violette;
9937;1216;563;48.38961;-4.416568;violette;
9954;1213;575;48.389524;-4.4166;violette;
9971;1208;585;48.389453;-4.416654;violette;
9987;1205;595;48.389382;-4.416686;violette;
10005;1203;599;48.389353;-4.416707;violette;
10021;1198;603;48.389325;-4.416761;violette;
10037;1194;605;48.389311;-4.416804;violette;
10054;1191;606;48.389303;-4.416836;violette;
10070;1188;606;48.389303;-4.416868;violette;
10088;1184;605;48.389311;-4.416911;violette;
10105;1181;603;48.389325;-4.416943;violette;
10121;1178;602;48.389332;-4.416975;violette;
10137;1175;600;48.389346;-4.417008;violette;
10154;1173;599;48.389353;-4.417029;violette;
10171;1172;598;48.38936;-4.41704;violette;
10388;1169;598;48.38936;-4.417072;violette;
10638;1169;595;48.389382;-4.417072;violette;
10671;1169;592;48.389403;-4.417072;violette;
10714;1169;589;48.389425;-4.417072;violette;violette
10738;1168;587;48.389439;-4.417083;violette;
10772;1166;584;48.38946;-4.417104;violette;
10805;1163;582;48.389474;-4.417136;violette;
10822;1161;580;48.389489;-4.417158;violette;
10855;1158;577;48.38951;-4.41719;violette;
10871;1157;574;48.389531;-4.417201;violette;
10905;1153;569;48.389567;-4.417244;violette;
10921;1150;566;48.389588;-4.417276;violette;
10938;1148;562;48.389617;-4.417297;violette;
10955;1145;557;48.389653;-4.41733;violette;
10972;1143;554;48.389674;-4.417351;violette;
10988;1140;549;48.38971;-4.417383;violette;
11005;1137;547;48.389724;-4.417415;violette;
11021;1134;544;48.389745;-4.417448;violette;
11038;1131;541;48.389767;-4.41748;violette;
11055;1128;538;48.389788;-4.417512;violette;
11072;1124;532;48.389831;-4.417555;violette;
11088;1122;530;48.389845;-4.417576;violette;
11105;1117;525;48.38988;-4.41763;violette;
11121;1113;520;48.389916;-4.417673;violette;
11138;1110;516;48.389945;-4.417705;violette;
11155;1106;512;48.389973;-4.417748;violette;
11171;1103;509;48.389994;-4.41778;violette;
