time(ms);x;y;lat;lon;contact;announce;area
28139;276;942;48.386909;-4.426653;;;
28156;278;946;48.386881;-4.426631;;;
28173;280;949;48.38686;-4.42661;;;
28190;281;952;48.386838;-4.426599;;;
28206;282;954;48.386824;-4.426589;;;
28223;284;955;48.386817;-4.426567;;;
28256;283;959;48.386788;-4.426578;;;
28273;280;961;48.386774;-4.42661;;;
28290;277;962;48.386767;-4.426642;;;
28306;274;963;48.38676;-4.426674;;;
28323;271;965;48.386746;-4.426707;;;
28340;267;966;48.386738;-4.426749;;;
28356;262;967;48.386731;-4.426803;;;
28381;257;968;48.386724;-4.426857;;;
28390;251;968;48.386724;-4.426921;;;
28407;245;968;48.386724;-4.426985;;;
28423;238;968;48.386724;-4.427061;;;
28440;232;968;48.386724;-4.427125;;;
28456;226;967;48.386731;-4.427189;;;
28473;221;967;48.386731;-4.427243;;;
28490;215;965;48.386746;-4.427307;;;
28506;207;965;48.386746;-4.427393;;;
28523;197;964;48.386753;-4.4275;;;
28540;189;964;48.386753;-4.427586;;;
28556;181;963;48.38676;-4.427672;;;
28573;171;962;48.386767;-4.427779;;;
28590;162;961;48.386774;-4.427876;;;
28607;154;960;48.386781;-4.427962;;;
28623;148;959;48.386788;-4.428026;;;
28640;144;958;48.386795;-4.428069;;;
28657;141;957;48.386803;-4.428101;;;
28673;138;957;48.386803;-4.428133;;;
28707;136;957;48.386803;-4.428155;;;
28740;133;957;48.386803;-4.428187;;;
28807;137;956;48.38681;-4.428144;;;
28823;144;954;48.386824;-4.428069;;;
28840;155;953;48.386831;-4.427951;;;
28857;166;952;48.386838;-4.427833;;;
28873;179;952;48.386838;-4.427694;;;
28890;192;952;48.386838;-4.427554;;;
28907;201;952;48.386838;-4.427458;;;
28923;211;952;48.386838;-4.42735;;;
28940;222;952;48.386838;-4.427232;;;
28957;233;952;48.386838;-4.427114;;;
28974;243;952;48.386838;-4.427007;;;
28990;251;952;48.386838;-4.426921;;;
29007;260;952;48.386838;-4.426825;;;
29024;269;952;48.386838;-4.426728;;;
29040;276;952;48.386838;-4.426653;;;
29057;282;953;48.386831;-4.426589;;;
29074;287;954;48.386824;-4.426535;;;
29090;290;956;48.38681;-4.426503;;;
29107;293;957;48.386803;-4.42647;;;
29124;296;959;48.386788;-4.426438;;;
29140;300;961;48.386774;-4.426395;;;
29157;303;964;48.386753;-4.426363;;;
29174;306;967;48.386731;-4.426331;;;
29190;307;970;48.38671;-4.42632;;;
29224;309;975;48.386674;-4.426299;;;
29240;308;978;48.386653;-4.42631;;;
29257;306;981;48.386632;-4.426331;;;
29274;305;984;48.38661;-4.426342;;;
29290;303;987;48.386589;-4.426363;;;
29307;301;989;48.386575;-4.426385;;;
29324;295;992;48.386553;-4.426449;;;
29340;285;995;48.386532;-4.426556;;;
29358;275;996;48.386525;-4.426664;;;
29374;264;998;48.38651;-4.426782;;;
29391;248;999;48.386503;-4.426953;;;
29408;235;1000;48.386496;-4.427093;;;
29424;225;1000;48.386496;-4.4272;;;
29441;212;1000;48.386496;-4.42734;;;
29458;199;1000;48.386496;-4.427479;;;
29474;185;1000;48.386496;-4.427629;;;
29491;172;1000;48.386496;-4.427769;;;
29508;160;1000;48.386496;-4.427897;;;
29524;149;999;48.386503;-4.428015;;;
29541;143;999;48.386503;-4.42808;;;
29558;137;999;48.386503;-4.428144;;;
29574;131;999;48.386503;-4.428209;;;
29591;124;999;48.386503;-4.428284;;;
29608;120;998;48.38651;-4.428327;;;
29624;117;997;48.386518;-4.428359;;;
29635;117;997;48.386518;-4.428359;;;
39823;130;779;48.388071;-4.428219;;;7
39849;130;783;48.388042;-4.428219;;;
39866;130;785;48.388028;-4.428219;;;
39899;130;788;48.388007;-4.428219;;;
39933;130;791;48.387985;-4.428219;;;
39966;130;793;48.387971;-4.428219;;;
40083;130;795;48.387957;-4.428219;;;
40183;130;798;48.387935;-4.428219;;;
40250;130;800;48.387921;-4.428219;;;
40400;130;803;48.3879;-4.428219;;;
40617;128;805;48.387886;-4.428241;;;
40650;125;805;48.387886;-4.428273;;;
40683;122;806;48.387878;-4.428305;;;
40717;117;807;48.387871;-4.428359;;;
40733;113;807;48.387871;-4.428402;;;
40750;107;808;48.387864;-4.428466;;;
40767;102;809;48.387857;-4.42852;;;
40783;95;810;48.38785;-4.428595;;;
40800;86;810;48.38785;-4.428691;;;
40817;75;811;48.387843;-4.428809;;;
40833;66;811;48.387843;-4.428906;;;
40850;59;811;48.387843;-4.428981;;;
40867;49;812;48.387836;-4.429088;;;
40883;38;812;48.387836;-4.429206;;;
40900;26;814;48.387821;-4.429335;;;
40918;16;814;48.387821;-4.429442;;;
40934;7;815;48.387814;-4.429539;;;
40951;-1;815;48.387814;-4.429625;;;
40967;-10;816;48.387807;-4.429721;;;
40984;-16;817;48.3878;-4.429786;;;
41001;-22;818;48.387793;-4.42985;;;
41017;-26;818;48.387793;-4.429893;;;
41034;-30;819;48.387786;-4.429936;;;
41051;-35;820;48.387779;-4.42999;;;
41067;-39;820;48.387779;-4.430032;;;
41084;-44;820;48.387779;-4.430086;;;
41101;-50;820;48.387779;-4.43015;;;
41118;-54;820;48.387779;-4.430193;;;
41135;-59;821;48.387772;-4.430247;;;
41151;-61;821;48.387772;-4.430269;;;
41167;-64;821;48.387772;-4.430301;;;
41184;-67;822;48.387764;-4.430333;;;
41201;-70;822;48.387764;-4.430365;;;
41217;-73;822;48.387764;-4.430397;;;
41234;-76;823;48.387757;-4.430429;;;
41251;-79;823;48.387757;-4.430462;;;
41284;-81;823;48.387757;-4.430483;;;
41301;-83;823;48.387757;-4.430505;;;
41334;-85;823;48.387757;-4.430526;;;
41368;-89;823;48.387757;-4.430569;;;
41451;-89;820;48.387779;-4.430569;;;
41551;-89;817;48.3878;-4.430569;;;
41618;-86;815;48.387814;-4.430537;;;
41651;-81;811;48.387843;-4.430483;;;
41668;-74;807;48.387871;-4.430408;;;
41684;-61;802;48.387907;-4.430269;;;
41701;-50;798;48.387935;-4.43015;;;
41718;-40;794;48.387964;-4.430043;;;
41735;-27;790;48.387992;-4.429904;;;
41751;-10;785;48.388028;-4.429721;;;
41768;7;782;48.388049;-4.429539;;;
41784;27;780;48.388064;-4.429324;;;
41806;41;778;48.388078;-4.429174;;;
41819;59;775;48.388099;-4.428981;;;
41834;70;773;48.388114;-4.428863;;;
41851;81;771;48.388128;-4.428745;;;
41868;92;768;48.388149;-4.428627;;;
41884;101;766;48.388163;-4.42853;;;
41901;110;764;48.388178;-4.428434;;;
41918;117;763;48.388185;-4.428359;;;
41934;123;761;48.388199;-4.428294;;;
41951;129;760;48.388206;-4.42823;;;
41968;135;758;48.38822;-4.428166;;;
41984;144;758;48.38822;-4.428069;;;
42001;154;758;48.38822;-4.427962;;;
42018;162;758;48.38822;-4.427876;;;
42034;169;760;48.388206;-4.427801;;;
42051;177;762;48.388192;-4.427715;;;
42068;185;764;48.388178;-4.427629;;;
42085;192;766;48.388163;-4.427554;;;
42101;198;769;48.388142;-4.42749;;;
42118;202;772;48.388121;-4.427447;;;
42135;205;774;48.388106;-4.427415;;;
42151;209;777;48.388085;-4.427372;;;
42168;212;780;48.388064;-4.42734;;;
42185;214;783;48.388042;-4.427318;;;
42201;215;786;48.388021;-4.427307;;;
42218;217;790;48.387992;-4.427286;;;
42235;218;795;48.387957;-4.427275;;;
42251;218;801;48.387914;-4.427275;;;
42268;217;806;48.387878;-4.427286;;;
42285;215;811;48.387843;-4.427307;;;
42301;213;817;48.3878;-4.427329;;;
42318;210;821;48.387772;-4.427361;;;
42335;205;826;48.387736;-4.427415;;;
42351;199;830;48.387707;-4.427479;;;
42368;193;835;48.387672;-4.427543;;;
42385;187;840;48.387636;-4.427608;;;
42402;181;843;48.387615;-4.427672;;;
42418;175;846;48.387593;-4.427736;;;
42435;168;849;48.387572;-4.427812;;;
42451;159;852;48.387551;-4.427908;;;
42468;151;854;48.387536;-4.427994;;;
42485;145;856;48.387522;-4.428058;;;
42501;139;858;48.387508;-4.428123;;;
42518;132;860;48.387494;-4.428198;;;
42535;122;863;48.387472;-4.428305;;;
42551;111;865;48.387458;-4.428423;;;
42568;102;867;48.387444;-4.42852;;;
42585;91;868;48.387437;-4.428638;;;
42601;81;870;48.387422;-4.428745;;;
42618;72;871;48.387415;-4.428842;;;
42635;65;873;48.387401;-4.428917;;;
42652;59;874;48.387394;-4.428981;;;
42668;56;875;48.387387;-4.429013;;;
42685;53;876;48.38738;-4.429045;;;
42702;50;878;48.387365;-4.429078;;;
42718;45;878;48.387365;-4.429131;;;
42735;41;879;48.387358;-4.429174;;;
42752;37;880;48.387351;-4.429217;;;
42768;34;881;48.387344;-4.429249;;;
42785;31;882;48.387337;-4.429281;;;
42802;28;882;48.387337;-4.429314;;;
42818;25;883;48.38733;-4.429346;;;
42852;23;883;48.38733;-4.429367;;;
42868;21;884;48.387323;-4.429389;;;
42902;18;884;48.387323;-4.429421;;;
43052;16;885;48.387316;-4.429442;;;
43286;16;882;48.387337;-4.429442;;;
43303;19;878;48.387365;-4.42941;;;
43319;22;870;48.387422;-4.429378;;;
43335;27;859;48.387501;-4.429324;;;
43352;31;851;48.387558;-4.429281;;;
43369;35;842;48.387622;-4.429239;;;
43385;36;835;48.387672;-4.429228;;;
43403;39;828;48.387722;-4.429196;;;
43419;41;820;48.387779;-4.429174;;;
43436;43;813;48.387829;-4.429153;;;
43453;44;807;48.387871;-4.429142;;;
43469;45;801;48.387914;-4.429131;;;
43486;45;795;48.387957;-4.429131;;;
43503;45;789;48.388;-4.429131;;;
43519;45;785;48.388028;-4.429131;;;
43536;45;780;48.388064;-4.429131;;;
43553;43;775;48.388099;-4.429153;;;
43569;42;770;48.388135;-4.429163;;;
43586;40;767;48.388156;-4.429185;;;
43603;38;761;48.388199;-4.429206;;;
43619;35;757;48.388228;-4.429239;;;
43636;31;753;48.388256;-4.429281;;;
43653;27;749;48.388285;-4.429324;;;
43669;23;745;48.388313;-4.429367;;;
43687;19;742;48.388334;-4.42941;;;
43703;13;739;48.388356;-4.429475;;;
43720;5;736;48.388377;-4.42956;;;
43737;-3;733;48.388399;-4.429646;;;
43753;-14;730;48.38842;-4.429764;;;
43770;-22;728;48.388434;-4.42985;;;
43787;-34;726;48.388448;-4.429979;;;
43803;-52;725;48.388456;-4.430172;;;
43820;-71;725;48.388456;-4.430376;;;
43836;-87;725;48.388456;-4.430547;;;
43853;-97;725;48.388456;-4.430655;;;
43870;-103;726;48.388448;-4.430719;;;
43886;-107;727;48.388441;-4.430762;;;
43903;-110;729;48.388427;-4.430794;;;
43920;-113;730;48.38842;-4.430826;;;
43936;-116;732;48.388406;-4.430859;;;
43953;-119;733;48.388399;-4.430891;;;
43970;-122;735;48.388384;-4.430923;;;
43986;-125;736;48.388377;-4.430955;;;
44003;-127;738;48.388363;-4.430977;;;
44036;-130;741;48.388342;-4.431009;;;
44070;-129;743;48.388327;-4.430998;;;
44137;-126;743;48.388327;-4.430966;;;
44170;-121;743;48.388327;-4.430912;;;
44187;-109;742;48.388334;-4.430783;;;
44203;-89;742;48.388334;-4.430569;;;
44220;-70;741;48.388342;-4.430365;;;
44237;-56;741;48.388342;-4.430215;;;
44253;-48;741;48.388342;-4.430129;;;
44270;-37;742;48.388334;-4.430011;;;
44287;-19;743;48.388327;-4.429818;;;
44303;-4;744;48.38832;-4.429657;;;
44320;9;746;48.388306;-4.429517;;;
44336;22;748;48.388292;-4.429378;;;
44353;31;749;48.388285;-4.429281;;;
44370;37;751;48.38827;-4.429217;;;
44386;43;752;48.388263;-4.429153;;;
44403;50;754;48.388249;-4.429078;;;
44420;57;757;48.388228;-4.429003;;;
44436;63;759;48.388213;-4.428938;;;
44453;70;762;48.388192;-4.428863;;;
44470;75;764;48.388178;-4.428809;;;
44486;78;766;48.388163;-4.428777;;;
44503;82;769;48.388142;-4.428734;;;
44520;85;772;48.388121;-4.428702;;;
44536;88;777;48.388085;-4.42867;;;
44553;90;783;48.388042;-4.428648;;;
44570;91;789;48.388;-4.428638;;;
44586;93;795;48.387957;-4.428616;;;
44603;94;801;48.387914;-4.428606;;;
44620;94;807;48.387871;-4.428606;;;
44637;94;813;48.387829;-4.428606;;;
44653;94;818;48.387793;-4.428606;;;
44670;94;823;48.387757;-4.428606;;;
44687;94;827;48.387729;-4.428606;;;
44704;94;832;48.387693;-4.428606;;;
44720;92;835;48.387672;-4.428627;;;
44737;91;839;48.387643;-4.428638;;;
44753;89;841;48.387629;-4.428659;;;
44770;88;844;48.387608;-4.42867;;;
44787;84;848;48.387579;-4.428713;;;
44803;76;854;48.387536;-4.428799;;;
44820;68;859;48.387501;-4.428884;;;
44837;62;862;48.387479;-4.428949;;;
44853;56;865;48.387458;-4.429013;;;
44870;49;868;48.387437;-4.429088;;;
44887;39;871;48.387415;-4.429196;;;
44903;29;874;48.387394;-4.429303;;;
44920;22;875;48.387387;-4.429378;;;
44937;14;877;48.387373;-4.429464;;;
44954;6;879;48.387358;-4.42955;;;
44971;0;880;48.387351;-4.429614;;;
44987;-7;882;48.387337;-4.429689;;;
45004;-13;883;48.38733;-4.429754;;;
45021;-18;883;48.38733;-4.429807;;;
45037;-22;883;48.38733;-4.42985;;;
45054;-25;883;48.38733;-4.429882;;;
45071;-28;883;48.38733;-4.429914;;;
45087;-31;884;48.387323;-4.429947;;;
45104;-34;884;48.387323;-4.429979;;;
45137;-37;884;48.387323;-4.430011;;;
45154;-39;884;48.387323;-4.430032;;;
45187;-42;884;48.387323;-4.430065;;;
45221;-44;884;48.387323;-4.430086;;;
45237;-46;884;48.387323;-4.430108;;;
45271;-49;884;48.387323;-4.43014;;;
45304;-52;884;48.387323;-4.430172;;;
45338;-55;884;48.387323;-4.430204;;;
45354;-57;882;48.387337;-4.430226;;;
45388;-60;881;48.387344;-4.430258;;;
45421;-63;881;48.387344;-4.43029;;;
45454;-65;881;48.387344;-4.430311;;;
45654;-66;878;48.387365;-4.430322;;;
45671;-66;873;48.387401;-4.430322;;;
45688;-64;867;48.387444;-4.430301;;;
45704;-61;857;48.387515;-4.430269;;;
45721;-58;845;48.387601;-4.430236;;;
45738;-54;831;48.3877;-4.430193;;;
45754;-51;816;48.387807;-4.430161;;;
45771;-48;801;48.387914;-4.430129;;;
45788;-44;788;48.388007;-4.430086;;;
45805;-41;775;48.388099;-4.430054;;;
45822;-38;763;48.388185;-4.430022;;;
45838;-36;753;48.388256;-4.43;;;
45855;-34;744;48.38832;-4.429979;;;
45872;-32;735;48.388384;-4.429957;;;
45888;-29;727;48.388441;-4.429925;;;
45905;-25;720;48.388491;-4.429882;;;
45921;-21;715;48.388527;-4.429839;;;
45938;-18;709;48.38857;-4.429807;;;
45955;-14;703;48.388612;-4.429764;;;
45971;-11;697;48.388655;-4.429732;;;
45988;-8;691;48.388698;-4.4297;;;
46005;-6;686;48.388733;-4.429678;;;
46021;-4;680;48.388776;-4.429657;;;
46038;-3;675;48.388812;-4.429646;;;
46055;-1;671;48.38884;-4.429625;;;
46071;0;667;48.388869;-4.429614;;;
46088;1;661;48.388912;-4.429603;;;
46105;3;655;48.388954;-4.429582;;;
46121;5;650;48.38899;-4.42956;;;
46138;7;644;48.389033;-4.429539;;;
46155;10;638;48.389075;-4.429507;;;
46171;13;632;48.389118;-4.429475;;;
46188;15;626;48.389161;-4.429453;;;
46205;18;620;48.389204;-4.429421;;;
46230;20;616;48.389232;-4.429399;;;4
46238;23;612;48.389261;-4.429367;;;
46255;25;608;48.389289;-4.429346;;;
46271;27;604;48.389318;-4.429324;;;
46288;29;601;48.389339;-4.429303;;;
46305;33;597;48.389368;-4.42926;;;
46321;37;594;48.389389;-4.429217;;;
46338;40;591;48.38941;-4.429185;;;
46355;43;590;48.389417;-4.429153;;;
46371;49;589;48.389425;-4.429088;;;
46388;61;589;48.389425;-4.42896;;;
46405;78;591;48.38941;-4.428777;;;
46421;96;594;48.389389;-4.428584;;;
46438;113;598;48.38936;-4.428402;;;
46455;124;602;48.389332;-4.428284;;;
46471;138;609;48.389282;-4.428133;;;
46488;150;615;48.389239;-4.428005;;;
46505;162;622;48.389189;-4.427876;;;
46521;172;629;48.38914;-4.427769;;;
46538;181;636;48.38909;-4.427672;;;
46555;190;642;48.389047;-4.427576;;;
46572;197;647;48.389011;-4.4275;;;
46588;202;651;48.388983;-4.427447;;;
46605;207;656;48.388947;-4.427393;;;
46622;213;662;48.388904;-4.427329;;;
46639;222;669;48.388855;-4.427232;;;
46656;231;675;48.388812;-4.427136;;;
46672;240;681;48.388769;-4.427039;;;
46689;248;685;48.388741;-4.426953;;;
46706;252;688;48.388719;-4.42691;;;
46722;257;691;48.388698;-4.426857;;;
46739;260;693;48.388684;-4.426825;;;
46755;262;694;48.388676;-4.426803;;;
46772;264;696;48.388662;-4.426782;;;
46807;267;698;48.388648;-4.426749;;;7
46822;266;698;48.388648;-4.42676;;;
46839;268;701;48.388627;-4.426739;;;
46855;267;700;48.388634;-4.426749;;;
46972;268;703;48.388612;-4.426739;;;
46989;268;703;48.388612;-4.426739;;;
47339;268;705;48.388598;-4.426739;;;
47439;268;705;48.388598;-4.426739;;;
47939;266;708;48.388577;-4.42676;;;
48106;266;710;48.388562;-4.42676;;;
48340;266;713;48.388541;-4.42676;;;
48823;266;716;48.38852;-4.42676;;;
48873;263;716;48.38852;-4.426792;;;
48890;259;716;48.38852;-4.426835;;;
48907;248;717;48.388513;-4.426953;;;
48924;231;718;48.388505;-4.427136;;;
48940;208;717;48.388513;-4.427382;;;
48957;185;717;48.388513;-4.427629;;;
48974;161;717;48.388513;-4.427887;;;
48990;148;717;48.388513;-4.428026;;;
49007;137;718;48.388505;-4.428144;;;
49023;125;719;48.388498;-4.428273;;;
49040;115;721;48.388484;-4.42838;;;
49057;107;722;48.388477;-4.428466;;;
49074;99;725;48.388456;-4.428552;;;
49090;92;726;48.388448;-4.428627;;;
49107;85;728;48.388434;-4.428702;;;
49124;78;729;48.388427;-4.428777;;;
49140;71;730;48.38842;-4.428852;;;
49157;65;732;48.388406;-4.428917;;;
49174;61;733;48.388399;-4.42896;;;
49190;58;735;48.388384;-4.428992;;;
49207;55;737;48.38837;-4.429024;;;
49224;52;737;48.38837;-4.429056;;;
49257;50;738;48.388363;-4.429078;;;
49290;47;741;48.388342;-4.42911;;;
49474;46;743;48.388327;-4.429121;;;
49507;44;746;48.388306;-4.429142;;;
49524;42;747;48.388299;-4.429163;;;
49557;39;750;48.388277;-4.429196;;;
49591;35;755;48.388242;-4.429239;;;
49607;32;758;48.38822;-4.429271;;;
49624;29;761;48.388199;-4.429303;;;
49641;26;764;48.388178;-4.429335;;;
49657;23;766;48.388163;-4.429367;;;
49674;20;768;48.388149;-4.429399;;;
49691;17;771;48.388128;-4.429432;;;
49708;13;773;48.388114;-4.429475;;;
49724;10;775;48.388099;-4.429507;;;
49741;8;777;48.388085;-4.429528;;;
49758;4;779;48.388071;-4.429571;;;
49775;2;781;48.388057;-4.429593;;;
49791;0;782;48.388049;-4.429614;;;
49808;-2;784;48.388035;-4.429636;;;
49841;-4;787;48.388014;-4.429657;;;
49875;-6;789;48.388;-4.429678;;;
49891;-6;791;48.387985;-4.429678;;;
49958;-6;794;48.387964;-4.429678;;;
49991;-2;795;48.387957;-4.429636;;;
50025;2;798;48.387935;-4.429593;;;
50041;7;800;48.387921;-4.429539;;;
50058;13;802;48.387907;-4.429475;;;
50074;23;805;48.387886;-4.429367;;;
50091;30;808;48.387864;-4.429292;;;
50108;39;811;48.387843;-4.429196;;;
50125;51;816;48.387807;-4.429067;;;
50141;68;821;48.387772;-4.428884;;;
50158;80;825;48.387743;-4.428756;;;
50174;92;830;48.387707;-4.428627;;;
50191;106;834;48.387679;-4.428477;;;
50208;115;837;48.387658;-4.42838;;;
50224;121;839;48.387643;-4.428316;;;
50241;125;841;48.387629;-4.428273;;;
50258;130;842;48.387622;-4.428219;;;
50275;135;844;48.387608;-4.428166;;;
50291;140;845;48.387601;-4.428112;;;
50308;146;846;48.387593;-4.428048;;;
50325;152;846;48.387593;-4.427983;;;
50341;159;848;48.387579;-4.427908;;;
50358;166;849;48.387572;-4.427833;;;
50375;172;850;48.387565;-4.427769;;;
50391;179;851;48.387558;-4.427694;;;
50408;186;853;48.387544;-4.427618;;;
50425;192;854;48.387536;-4.427554;;;
50441;197;855;48.387529;-4.4275;;;
50458;202;856;48.387522;-4.427447;;;
50475;205;857;48.387515;-4.427415;;;
51798;193;854;48.387536;-4.427543;;;7
51809;197;854;48.387536;-4.4275;;;
51826;201;854;48.387536;-4.427458;;;
51843;206;854;48.387536;-4.427404;;;
51859;210;854;48.387536;-4.427361;;;
51876;215;853;48.387544;-4.427307;;;
51893;221;852;48.387551;-4.427243;;;
51909;227;850;48.387565;-4.427179;;;
51926;235;848;48.387579;-4.427093;;;
51943;242;846;48.387593;-4.427018;;;
51959;249;845;48.387601;-4.426943;;;
51976;256;843;48.387615;-4.426867;;;
51993;262;841;48.387629;-4.426803;;;
52009;269;840;48.387636;-4.426728;;;
52026;276;838;48.38765;-4.426653;;;
52043;282;837;48.387658;-4.426589;;;
52059;286;835;48.387672;-4.426546;;;
52076;289;834;48.387679;-4.426513;;;
52093;291;834;48.387679;-4.426492;;;
52110;293;834;48.387679;-4.42647;;;
52143;296;834;48.387679;-4.426438;;;
52176;298;834;48.387679;-4.426417;;;
52193;300;834;48.387679;-4.426395;;;
52226;303;834;48.387679;-4.426363;;;
52260;306;836;48.387665;-4.426331;;;
52343;306;839;48.387643;-4.426331;;;
52443;306;841;48.387629;-4.426331;;;
52526;303;842;48.387622;-4.426363;;;
52560;300;844;48.387608;-4.426395;;;
52593;297;845;48.387601;-4.426428;;;
52627;294;847;48.387586;-4.42646;;;
52643;291;848;48.387579;-4.426492;;;
52660;287;849;48.387572;-4.426535;;;
52677;280;851;48.387558;-4.42661;;;
52693;275;852;48.387551;-4.426664;;;
52710;270;852;48.387551;-4.426717;;;
52727;267;853;48.387544;-4.426749;;;
52743;264;855;48.387529;-4.426782;;;
52760;259;856;48.387522;-4.426835;;;
52777;253;858;48.387508;-4.4269;;;
52793;248;859;48.387501;-4.426953;;;
52810;244;861;48.387487;-4.426996;;;
52827;242;862;48.387479;-4.427018;;;
52843;237;863;48.387472;-4.427071;;;
52860;233;864;48.387465;-4.427114;;;
52877;230;865;48.387458;-4.427146;;;
52893;227;866;48.387451;-4.427179;;;
52910;224;866;48.387451;-4.427211;;;
52927;221;867;48.387444;-4.427243;;;
