time(ms);x;y;lat;lon;contact;announce
5255;61;97;0.0;0.0;list;
5322;61;94;0.0;0.0;list;
5406;61;92;0.0;0.0;list;
5439;61;92;0.0;0.0;list;
5623;61;89;0.0;0.0;list;
5906;64;88;0.0;0.0;list;
5940;67;88;0.0;0.0;list;
6006;70;88;0.0;0.0;list;
6056;72;88;0.0;0.0;list;
6090;74;91;0.0;0.0;list;
6123;74;94;0.0;0.0;list;
6146;74;96;0.0;0.0;list;
6173;74;101;0.0;0.0;list;
6192;74;104;0.0;0.0;list;
6208;74;107;0.0;0.0;list;
6224;74;110;0.0;0.0;list;
6242;74;111;0.0;0.0;list;
6276;74;115;0.0;0.0;list;
6294;74;117;0.0;0.0;list;
6326;74;120;0.0;0.0;list;
6344;75;122;0.0;0.0;list;
6376;75;125;0.0;0.0;list;
6410;75;128;0.0;0.0;list;
6476;72;128;0.0;0.0;list;
6510;69;127;0.0;0.0;list;
6544;68;124;0.0;0.0;list;
6576;67;122;0.0;0.0;list;
6709;66;120;0.0;0.0;list;
6876;65;122;0.0;0.0;list;
6920;65;125;0.0;0.0;list;
6958;65;128;0.0;0.0;list;
6978;65;131;0.0;0.0;list;
6996;65;133;0.0;0.0;list;
7027;65;136;0.0;0.0;list;
7077;65;138;0.0;0.0;list;
7127;65;141;0.0;0.0;list;
7144;67;143;0.0;0.0;list;
7177;69;147;0.0;0.0;list;
7195;71;150;0.0;0.0;list;
7214;72;154;0.0;0.0;list;
7232;74;158;0.0;0.0;list;
7251;75;163;0.0;0.0;list;
7270;77;167;0.0;0.0;list;
7293;78;171;0.0;0.0;list;brugnon, endive
12481;95;214;0.0;0.0;list;brugnon, endive
14005;91;219;0.0;0.0;list;brugnon, endive
16427;8;50;0.0;0.0;list;
16443;-2;50;0.0;0.0;list;
16459;-9;51;0.0;0.0;list;
16476;-16;53;0.0;0.0;list;
16493;-22;54;0.0;0.0;list;
16510;-28;55;0.0;0.0;list;
16526;-36;55;0.0;0.0;list;
16543;-48;56;0.0;0.0;list;
16560;-59;58;0.0;0.0;list;
16576;-68;59;0.0;0.0;list;
16593;-79;61;0.0;0.0;list;
16610;-90;61;0.0;0.0;list;
16627;-100;61;0.0;0.0;list;
16643;-108;61;0.0;0.0;list;
16660;-119;61;0.0;0.0;list;
16676;-130;61;0.0;0.0;list;
16693;-140;61;0.0;0.0;list;
16710;-146;61;0.0;0.0;list;
16726;-152;61;0.0;0.0;list;
16743;-156;61;0.0;0.0;list;
16760;-159;61;0.0;0.0;list;
16978;-156;64;0.0;0.0;list;
16994;-143;65;0.0;0.0;list;
17010;-132;65;0.0;0.0;list;
17027;-120;66;0.0;0.0;list;
17043;-106;67;0.0;0.0;list;
17060;-94;67;0.0;0.0;list;
17077;-81;67;0.0;0.0;list;
17093;-70;67;0.0;0.0;list;
17110;-59;66;0.0;0.0;list;
17127;-49;66;0.0;0.0;list;
17143;-43;66;0.0;0.0;list;
17160;-33;66;0.0;0.0;list;
17177;-21;65;0.0;0.0;list;
17193;-11;64;0.0;0.0;list;
17210;0;64;0.0;0.0;list;
17227;9;64;0.0;0.0;list;
17244;18;63;0.0;0.0;list;
17260;26;62;0.0;0.0;list;
17277;33;61;0.0;0.0;list;
17294;40;61;0.0;0.0;list;
17310;48;61;0.0;0.0;list;
17327;56;61;0.0;0.0;list;
17344;62;61;0.0;0.0;list;
17360;69;61;0.0;0.0;list;
17377;75;61;0.0;0.0;list;
17394;82;62;0.0;0.0;list;
17410;88;63;0.0;0.0;list;
17427;92;64;0.0;0.0;list;
17444;95;63;0.0;0.0;list;
17460;99;63;0.0;0.0;list;
17477;102;63;0.0;0.0;list;
17494;105;63;0.0;0.0;list;
17510;109;63;0.0;0.0;list;
17527;113;63;0.0;0.0;list;
17544;118;63;0.0;0.0;list;
17561;122;63;0.0;0.0;list;
17578;126;63;0.0;0.0;list;
17594;133;62;0.0;0.0;list;
17611;139;61;0.0;0.0;list;
17627;145;61;0.0;0.0;list;
17644;151;60;0.0;0.0;list;
17661;157;59;0.0;0.0;list;
17677;164;58;0.0;0.0;list;
17694;170;58;0.0;0.0;list;
17711;176;57;0.0;0.0;list;
17727;182;57;0.0;0.0;list;
17744;186;56;0.0;0.0;list;
17761;191;56;0.0;0.0;list;
17777;196;56;0.0;0.0;list;
17794;199;56;0.0;0.0;list;
17811;203;55;0.0;0.0;list;
17828;207;56;0.0;0.0;list;
