time(ms);x;y;lat;lon;contact;announce
7911;701;160;48.392481;-4.422093;dauphin;
7971;704;160;48.392481;-4.422061;dauphin;
7988;706;162;48.392467;-4.422039;dauphin;
8021;709;166;48.392438;-4.422007;dauphin;
8038;711;169;48.392417;-4.421986;dauphin;
8054;712;172;48.392395;-4.421975;dauphin;
8071;714;175;48.392374;-4.421954;d16351;70;89;0.0;0.0;list;banane
16367;73;88;0.0;0.0;list;banane
16384;74;85;0.0;0.0;list;banane
17152;56;96;0.0;0.0;list;banane
26617;55;102;0.0;0.0;list;banane
26660;54;105;0.0;0.0;list;banane
26676;55;108;0.0;0.0;list;banane
26692;57;113;0.0;0.0;list;banane
26709;58;117;0.0;0.0;list;banane
26726;59;123;0.0;0.0;list;banane
26743;59;128;0.0;0.0;list;banane
26759;59;134;0.0;0.0;list;banane
26776;59;138;0.0;0.0;list;banane
26793;59;145;0.0;0.0;list;banane
26809;59;151;0.0;0.0;list;banane
26826;59;157;0.0;0.0;list;banane
26842;59;167;0.0;0.0;list;banane
26863;59;175;0.0;0.0;list;dauphin
26876;59;183;0.0;0.0;list;dauphin
26893;59;189;0.0;0.0;list;dauphin
26909;59;197;0.0;0.0;list;dauphin
26926;59;203;0.0;0.0;list;dauphin
26943;59;209;0.0;0.0;list;dauphin
26959;59;214;0.0;0.0;list;dauphin
26976;59;217;0.0;0.0;list;dauphin
26992;59;220;0.0;0.0;list;dauphin
27009;59;223;0.0;0.0;list;dauphin
27026;59;226;0.0;0.0;list;dauphin
27042;59;229;0.0;0.0;list;dauphin
27059;59;232;0.0;0.0;list;dauphin
27076;59;235;0.0;0.0;list;dauphin
27093;59;238;0.0;0.0;list;dauphin
27109;59;239;0.0;0.0;list;dauphin
27126;59;241;0.0;0.0;list;dauphin
27159;59;244;0.0;0.0;list;dauphin
27193;59;246;0.0;0.0;list;dauphin
27309;60;248;0.0;0.0;list;dauphin
27359;59;251;0.0;0.0;list;dauphin
27410;61;254;0.0;0.0;list;dauphin
30271;63;246;0.0;0.0;list;dauphin
30279;66;246;0.0;0.0;list;dauphin
30295;68;246;0.0;0.0;list;dauphin
30312;71;246;0.0;0.0;list;dauphin
30329;74;246;0.0;0.0;list;dauphin
30345;78;246;0.0;0.0;list;dauphin
30362;80;246;0.0;0.0;list;dauphin
30395;82;246;0.0;0.0;list;dauphin
30412;84;246;0.0;0.0;list;dauphin
30445;87;246;0.0;0.0;list;dauphin
30479;90;248;0.0;0.0;list;dauphin
30495;92;248;0.0;0.0;list;dauphin
30529;95;248;0.0;0.0;list;dauphin
30562;97;248;0.0;0.0;list;dauphin
39654;120;453;0.0;0.0;list;lion
39686;118;450;0.0;0.0;list;lion
39703;115;448;0.0;0.0;list;lion
39736;113;445;0.0;0.0;list;lion
39770;112;442;0.0;0.0;list;lion
39803;109;439;0.0;0.0;list;lion
39820;107;436;0.0;0.0;list;lion
39853;104;433;0.0;0.0;list;lion
39870;102;430;0.0;0.0;list;lion
39903;99;428;0.0;0.0;list;lion
39987;97;428;0.0;0.0;list;lion
40037;94;428;0.0;0.0;list;lion
