time(ms);x;y;lat;lon;contact;announce
8435;383;432;48.390543;-4.425483;;
8456;383;432;48.390543;-4.425483;;
8606;384;429;48.390564;-4.425473;;
8856;384;432;48.390543;-4.425473;;
8889;384;436;48.390515;-4.425473;;
8906;385;439;48.390493;-4.425462;;
8923;386;442;48.390472;-4.425451;;
8939;388;445;48.39045;-4.42543;;
8956;390;451;48.390408;-4.425408;;
8973;394;459;48.390351;-4.425365;;
8989;397;467;48.390294;-4.425333;;
9006;402;477;48.390222;-4.42528;;
9023;406;487;48.390151;-4.425237;;
9039;410;494;48.390101;-4.425194;;
9056;413;500;48.390059;-4.425162;;
9073;415;505;48.390023;-4.42514;;
9089;417;508;48.390002;-4.425119;;
9106;419;511;48.38998;-4.425097;;
9139;422;514;48.389959;-4.425065;;
9173;425;517;48.389937;-4.425033;;
9206;427;516;48.389945;-4.425011;;
9223;429;516;48.389945;-4.42499;;
9256;433;515;48.389952;-4.424947;;
9273;435;513;48.389966;-4.424926;;
9289;439;509;48.389994;-4.424883;;
9306;444;503;48.390037;-4.424829;;
9323;450;494;48.390101;-4.424765;;
9340;455;485;48.390165;-4.424711;;
9356;461;474;48.390244;-4.424647;;
9373;469;460;48.390344;-4.424561;;
9390;475;449;48.390422;-4.424496;;
9406;484;436;48.390515;-4.4244;;
9423;492;426;48.390586;-4.424314;;
9440;499;416;48.390657;-4.424239;;
9456;507;406;48.390728;-4.424153;;
9473;514;399;48.390778;-4.424078;;
9490;521;392;48.390828;-4.424003;;
9506;528;386;48.390871;-4.423928;;
9523;535;379;48.390921;-4.423853;;
9540;541;374;48.390956;-4.423788;;
9556;548;371;48.390978;-4.423713;;
9573;557;368;48.390999;-4.423617;;
9590;569;368;48.390999;-4.423488;;
9606;583;372;48.390971;-4.423338;;
9623;600;379;48.390921;-4.423155;;
9640;615;388;48.390857;-4.422994;;
9656;627;401;48.390764;-4.422866;;
9673;641;417;48.39065;-4.422715;;
9690;653;433;48.390536;-4.422587;;
9707;663;449;48.390422;-4.422479;;
9723;670;460;48.390344;-4.422404;;
9740;676;470;48.390272;-4.42234;;
9757;681;481;48.390194;-4.422286;;
9773;685;489;48.390137;-4.422243;;
9790;687;495;48.390094;-4.422222;;
9807;688;501;48.390051;-4.422211;;
9823;688;506;48.390016;-4.422211;;
9840;687;512;48.389973;-4.422222;;
9857;685;519;48.389923;-4.422243;;
9873;680;529;48.389852;-4.422297;;
9890;674;539;48.389781;-4.422361;;
9907;667;548;48.389717;-4.422436;;
9923;658;558;48.389645;-4.422533;;
9940;648;568;48.389574;-4.42264;;
9957;639;577;48.38951;-4.422737;;
9973;626;586;48.389446;-4.422876;;
9990;609;592;48.389403;-4.423059;;
10007;591;596;48.389375;-4.423252;;
10023;575;598;48.38936;-4.423424;;
10040;560;599;48.389353;-4.423584;;
10057;540;598;48.38936;-4.423799;;
10073;521;597;48.389368;-4.424003;;
10090;501;593;48.389396;-4.424217;;
10107;482;586;48.389446;-4.424421;;
10124;467;577;48.38951;-4.424582;;
10140;446;568;48.389574;-4.424808;;
10157;427;561;48.389624;-4.425011;;
10174;404;554;48.389674;-4.425258;;
10190;384;547;48.389724;-4.425473;;
10207;359;539;48.389781;-4.425741;;
10224;335;532;48.389831;-4.425998;;
10240;313;529;48.389852;-4.426234;;
10257;297;530;48.389845;-4.426406;;
10274;278;534;48.389816;-4.42661;;
10290;267;541;48.389767;-4.426728;;
10307;259;550;48.389702;-4.426814;;
10324;254;565;48.389596;-4.426867;;
10340;255;583;48.389467;-4.426857;;
10357;262;603;48.389325;-4.426782;;
10374;274;622;48.389189;-4.426653;;
10390;286;638;48.389075;-4.426524;;
10407;298;653;48.388969;-4.426395;;
10424;312;667;48.388869;-4.426245;;
10440;329;676;48.388805;-4.426063;;
10457;347;683;48.388755;-4.42587;;
10474;363;689;48.388712;-4.425698;;
10491;380;694;48.388676;-4.425516;;
10517;401;696;48.388662;-4.42529;calmar;calmar
10524;422;695;48.388669;-4.425065;calmar;
10544;443;693;48.388684;-4.42484;calmar;
10562;459;689;48.388712;-4.424668;calmar;
10575;481;684;48.388748;-4.424432;calmar;
10592;500;678;48.38879;-4.424228;calmar;
10607;518;670;48.388847;-4.424035;;
10625;531;661;48.388912;-4.423896;;
10641;540;653;48.388969;-4.423799;;
10657;550;640;48.389061;-4.423692;;
10674;559;624;48.389175;-4.423595;;
10691;566;612;48.389261;-4.42352;;
10707;573;595;48.389382;-4.423445;;
10724;579;577;48.38951;-4.423381;;
10741;583;558;48.389645;-4.423338;;
10757;587;541;48.389767;-4.423295;;
10774;590;525;48.38988;-4.423263;;
10791;592;513;48.389966;-4.423241;;
10808;594;501;48.390051;-4.42322;;
10824;596;490;48.39013;-4.423198;;
10841;597;482;48.390187;-4.423187;;
10858;599;475;48.390237;-4.423166;;
10874;600;468;48.390287;-4.423155;;
10891;602;462;48.390329;-4.423134;;
10908;603;458;48.390358;-4.423123;;
10924;604;455;48.390379;-4.423112;;
10941;605;452;48.390401;-4.423102;;
10974;606;450;48.390415;-4.423091;;
11008;607;447;48.390436;-4.42308;;
11174;606;448;48.390429;-4.423091;;
11275;609;448;48.390429;-4.423059;;
11375;612;448;48.390429;-4.423027;;
11558;614;448;48.390429;-4.423005;;
11642;617;451;48.390408;-4.422973;;
11658;620;454;48.390386;-4.422941;;
13796;558;505;48.390023;-4.423606;;
13877;558;503;48.390037;-4.423606;;
13893;559;500;48.390059;-4.423595;;
13927;560;497;48.39008;-4.423584;;
13960;563;496;48.390087;-4.423552;;
13977;565;496;48.390087;-4.423531;;
13993;569;496;48.390087;-4.423488;;
14010;576;496;48.390087;-4.423413;;
14027;584;498;48.390073;-4.423327;;
14043;593;498;48.390073;-4.42323;;
14060;600;497;48.39008;-4.423155;;
14077;605;495;48.390094;-4.423102;;
14094;609;491;48.390123;-4.423059;;
14110;612;483;48.39018;-4.423027;;
14127;613;468;48.390287;-4.423016;;
14144;611;450;48.390415;-4.423037;;
14160;606;431;48.39055;-4.423091;;
14177;602;412;48.390686;-4.423134;;
14194;599;396;48.3908;-4.423166;;
14210;599;381;48.390906;-4.423166;;
14227;599;370;48.390985;-4.423166;;
14244;599;363;48.391035;-4.423166;;
14260;601;357;48.391077;-4.423145;;
14277;602;354;48.391099;-4.423134;;
14294;604;351;48.39112;-4.423112;;
14310;606;350;48.391127;-4.423091;;
14344;611;352;48.391113;-4.423037;;
14360;617;357;48.391077;-4.422973;;
14377;626;368;48.390999;-4.422876;;
14394;634;379;48.390921;-4.422791;;
14410;641;391;48.390835;-4.422715;;
14427;648;402;48.390757;-4.42264;;
14444;655;415;48.390664;-4.422565;;
14460;661;425;48.390593;-4.422501;;
14477;666;435;48.390522;-4.422447;;
14494;672;446;48.390443;-4.422383;;
14510;677;456;48.390372;-4.422329;;
14527;681;465;48.390308;-4.422286;;
14544;685;472;48.390258;-4.422243;;
14561;688;480;48.390201;-4.422211;;
14577;693;488;48.390144;-4.422158;;
14594;698;497;48.39008;-4.422104;;
14611;701;505;48.390023;-4.422072;;
14627;705;511;48.38998;-4.422029;;
14654;709;518;48.38993;-4.421986;tigre;tigre
14661;713;525;48.38988;-4.421943;tigre;
14678;718;530;48.389845;-4.421889;tigre;
14695;724;535;48.389809;-4.421825;tigre;
14712;730;536;48.389802;-4.421761;tigre;
14731;740;537;48.389795;-4.421653;tigre;
14745;749;535;48.389809;-4.421557;tigre;
14765;758;531;48.389838;-4.42146;tigre;
14778;766;526;48.389873;-4.421374;tigre;
14795;775;518;48.38993;-4.421278;tigre;
14811;783;511;48.38998;-4.421192;tigre;
14828;790;501;48.390051;-4.421117;tigre;
14845;794;494;48.390101;-4.421074;tigre;
14861;796;488;48.390144;-4.421052;tigre;
14879;797;482;48.390187;-4.421042;tigre;
14895;797;478;48.390215;-4.421042;tigre;
14911;797;475;48.390237;-4.421042;tigre;
14928;797;472;48.390258;-4.421042;tigre;
14945;797;469;48.390279;-4.421042;tigre;
14961;796;466;48.390301;-4.421052;tigre;
14978;794;463;48.390322;-4.421074;tigre;
14995;793;460;48.390344;-4.421085;tigre;
15028;790;457;48.390365;-4.421117;tigre;
15061;789;454;48.390386;-4.421128;tigre;
15111;787;455;48.390379;-4.421149;tigre;
15262;784;455;48.390379;-4.421181;tigre;
15519;782;458;48.390358;-4.421203;tigre;tigre
15762;780;458;48.390358;-4.421224;tigre;
15779;776;458;48.390358;-4.421267;tigre;
15795;763;456;48.390372;-4.421406;tigre;
15812;738;453;48.390393;-4.421675;tigre;
15829;716;451;48.390408;-4.421911;tigre;
15845;696;449;48.390422;-4.422125;;
15862;677;449;48.390422;-4.422329;;
15878;660;449;48.390422;-4.422512;;
15895;648;449;48.390422;-4.42264;;
15912;637;449;48.390422;-4.422758;;
15928;628;449;48.390422;-4.422855;;
15945;621;449;48.390422;-4.42293;;
15962;615;449;48.390422;-4.422994;;
15978;609;450;48.390415;-4.423059;;
15995;603;451;48.390408;-4.423123;;
16012;598;451;48.390408;-4.423177;;
16028;596;452;48.390401;-4.423198;;
16045;594;452;48.390401;-4.42322;;
16062;590;452;48.390401;-4.423263;;
16078;587;452;48.390401;-4.423295;;
16095;585;452;48.390401;-4.423316;;
16112;583;452;48.390401;-4.423338;;
16145;577;452;48.390401;-4.423402;;
16162;571;452;48.390401;-4.423466;;
16179;563;452;48.390401;-4.423552;;
16195;553;452;48.390401;-4.42366;;
16212;534;450;48.390415;-4.423863;;
16229;517;449;48.390422;-4.424046;;
16245;500;448;48.390429;-4.424228;;
16262;487;448;48.390429;-4.424368;;
16279;475;448;48.390429;-4.424496;;
16295;466;448;48.390429;-4.424593;;
16312;456;449;48.390422;-4.4247;;
16329;447;450;48.390415;-4.424797;;
16345;440;452;48.390401;-4.424872;;
16362;434;453;48.390393;-4.424936;;
16379;428;455;48.390379;-4.425001;;
16395;422;456;48.390372;-4.425065;;
16412;416;458;48.390358;-4.425129;;
16429;410;461;48.390336;-4.425194;;
16445;403;464;48.390315;-4.425269;;
16462;396;467;48.390294;-4.425344;;
16479;390;470;48.390272;-4.425408;;
16495;386;475;48.390237;-4.425451;;
16512;382;480;48.390201;-4.425494;;
16529;378;485;48.390165;-4.425537;;
16546;374;491;48.390123;-4.42558;;
16562;368;497;48.39008;-4.425644;;
16579;363;502;48.390044;-4.425698;;
16596;357;507;48.390009;-4.425762;;
16612;351;510;48.389987;-4.425827;;
16629;344;511;48.38998;-4.425902;;
16646;337;512;48.389973;-4.425977;;
16662;329;511;48.38998;-4.426063;;
16679;320;509;48.389994;-4.426159;;
16696;313;505;48.390023;-4.426234;;
16712;306;500;48.390059;-4.42631;;
16734;302;494;48.390101;-4.426352;;
16747;297;488;48.390144;-4.426406;;
16763;291;480;48.390201;-4.42647;;
16779;284;471;48.390265;-4.426546;;
16796;277;463;48.390322;-4.426621;;
16812;270;454;48.390386;-4.426696;;
16829;265;447;48.390436;-4.426749;;
16846;259;439;48.390493;-4.426814;;
16862;253;430;48.390557;-4.426878;;
16879;249;420;48.390629;-4.426921;;
16896;246;413;48.390678;-4.426953;;
16912;242;407;48.390721;-4.426996;;
16929;239;401;48.390764;-4.427028;;
16946;237;395;48.390807;-4.42705;;
16963;236;389;48.390849;-4.427061;;
16979;234;383;48.390892;-4.427082;;
16996;234;376;48.390942;-4.427082;;
17013;234;370;48.390985;-4.427082;;
17029;236;364;48.391028;-4.427061;;
17046;240;355;48.391092;-4.427018;;
17063;246;345;48.391163;-4.426953;;
17079;256;334;48.391241;-4.426846;;
17096;266;323;48.39132;-4.426739;;
17113;277;314;48.391384;-4.426621;;
17129;285;306;48.391441;-4.426535;;
17146;293;297;48.391505;-4.426449;;
17163;301;289;48.391562;-4.426363;;
17179;310;281;48.391619;-4.426267;;
17196;319;274;48.391669;-4.42617;;
17213;328;266;48.391726;-4.426074;;
17229;336;259;48.391776;-4.425988;;
17246;345;251;48.391833;-4.425891;;
17263;354;244;48.391882;-4.425795;;
17279;364;238;48.391925;-4.425687;;
17296;374;232;48.391968;-4.42558;;
17313;384;226;48.392011;-4.425473;;
17329;395;220;48.392053;-4.425355;;
17346;407;216;48.392082;-4.425226;;
17363;419;213;48.392103;-4.425097;;
17380;433;211;48.392118;-4.424947;;
17396;445;211;48.392118;-4.424818;;
17413;458;213;48.392103;-4.424679;;
17430;474;216;48.392082;-4.424507;;
17446;492;222;48.392039;-4.424314;;
17463;513;230;48.391982;-4.424089;;
17480;532;239;48.391918;-4.423885;;
17496;550;249;48.391847;-4.423692;;
17513;571;261;48.391761;-4.423466;;
17530;587;272;48.391683;-4.423295;;
17546;604;282;48.391612;-4.423112;;
17563;619;291;48.391548;-4.422951;;
17580;633;301;48.391476;-4.422801;;
17596;644;308;48.391427;-4.422683;;
17613;657;315;48.391377;-4.422544;;
17630;667;321;48.391334;-4.422436;;
17646;675;325;48.391305;-4.422351;;
17663;682;328;48.391284;-4.422276;;
17680;688;331;48.391263;-4.422211;;
17696;691;333;48.391248;-4.422179;;
17713;694;334;48.391241;-4.422147;;
17730;697;336;48.391227;-4.422115;;
17747;699;336;48.391227;-4.422093;;
17780;702;337;48.39122;-4.422061;;
17813;703;340;48.391199;-4.42205;;
17847;703;343;48.391177;-4.42205;;
17880;700;348;48.391142;-4.422082;;
17897;697;351;48.39112;-4.422115;;
17913;691;355;48.391092;-4.422179;;
