time(ms);x;y;lat;lon;contact;announce
9244;55;72;0.0;0.0;list;
9263;56;77;0.0;0.0;list;
9282;59;85;0.0;0.0;list;
9300;59;89;0.0;0.0;list;
9319;60;92;0.0;0.0;list;
9338;61;95;0.0;0.0;list;
9365;61;98;0.0;0.0;list;
9398;61;100;0.0;0.0;list;
9431;61;103;0.0;0.0;list;
9449;61;105;0.0;0.0;list;
9494;61;108;0.0;0.0;list;
9516;61;111;0.0;0.0;list;
9534;61;113;0.0;0.0;list;
9597;61;116;0.0;0.0;list;
9632;61;118;0.0;0.0;list;
9651;61;121;0.0;0.0;list;
9670;61;123;0.0;0.0;list;
9690;59;129;0.0;0.0;list;
9710;59;135;0.0;0.0;list;
9728;59;141;0.0;0.0;list;
9748;59;147;0.0;0.0;list;
9767;59;160;0.0;0.0;list;
9785;59;167;0.0;0.0;list;
9810;58;173;0.0;0.0;list;endive, brugnon
11664;60;285;0.0;0.0;list;endive, brugnon
11715;68;344;0.0;0.0;list;
11734;70;366;0.0;0.0;list;
11750;71;381;0.0;0.0;list;
11769;71;391;0.0;0.0;list;
11786;71;399;0.0;0.0;list;
11802;71;405;0.0;0.0;list;
11825;71;410;0.0;0.0;list;
11853;71;415;0.0;0.0;list;
11869;71;417;0.0;0.0;list;
11897;71;420;0.0;0.0;list;
11930;70;422;0.0;0.0;list;
11948;69;425;0.0;0.0;list;
11965;67;428;0.0;0.0;list;
11982;67;430;0.0;0.0;list;
12014;65;435;0.0;0.0;list;
12047;65;438;0.0;0.0;list;
12065;64;440;0.0;0.0;list;
12097;62;444;0.0;0.0;list;
12115;63;446;0.0;0.0;list;
12147;63;449;0.0;0.0;list;
12166;63;451;0.0;0.0;list;
12199;63;454;0.0;0.0;list;
12314;63;456;0.0;0.0;list;
12364;63;459;0.0;0.0;list;
12397;62;463;0.0;0.0;list;
12418;61;466;0.0;0.0;list;
12441;61;469;0.0;0.0;list;
12461;61;474;0.0;0.0;list;
12477;61;478;0.0;0.0;list;
12495;61;483;0.0;0.0;list;
12512;61;488;0.0;0.0;list;
12529;61;494;0.0;0.0;list;
12547;61;500;0.0;0.0;list;
12564;61;506;0.0;0.0;list;
12587;61;512;0.0;0.0;list;jeanciane, cerf
14358;63;595;0.0;0.0;list;jeanciane, cerf
20447;58;878;0.0;0.0;list;sardine
21773;54;962;0.0;0.0;list;sardine
25296;58;169;0.0;0.0;list;endive, brugnon
27478;56;313;0.0;0.0;list;endive, brugnon
27643;56;346;0.0;0.0;list;
27676;56;356;0.0;0.0;list;
27703;56;360;0.0;0.0;list;
27739;56;362;0.0;0.0;list;
27774;56;365;0.0;0.0;list;
27845;56;367;0.0;0.0;list;
27860;56;371;0.0;0.0;list;
27878;56;376;0.0;0.0;list;
27897;56;382;0.0;0.0;list;
27914;56;389;0.0;0.0;list;
27932;55;398;0.0;0.0;list;
27949;55;408;0.0;0.0;list;
27967;55;420;0.0;0.0;list;
27984;54;432;0.0;0.0;list;
28001;54;446;0.0;0.0;list;
28019;54;456;0.0;0.0;list;
28035;54;465;0.0;0.0;list;
28052;54;472;0.0;0.0;list;
28069;54;478;0.0;0.0;list;
28087;54;484;0.0;0.0;list;
28102;54;490;0.0;0.0;list;
28119;54;495;0.0;0.0;list;
28135;54;498;0.0;0.0;list;
28166;54;501;0.0;0.0;list;
28186;54;508;0.0;0.0;list;jeanciane, cerf
29969;58;559;0.0;0.0;list;jeanciane, cerf
31387;49;733;0.0;0.0;list;faucon
31548;50;853;0.0;0.0;list;sardine
31580;50;866;0.0;0.0;list;sardine
32567;44;936;0.0;0.0;list;sardine
33258;1599;60;0.0;0.0;list;
33308;1602;62;0.0;0.0;list;
33375;1599;66;0.0;0.0;list;
33396;1593;68;0.0;0.0;list;
33408;1584;69;0.0;0.0;list;
33425;1573;69;0.0;0.0;list;
33441;1563;69;0.0;0.0;list;
33458;1552;69;0.0;0.0;list;
33474;1542;69;0.0;0.0;list;
33491;1531;68;0.0;0.0;list;
33508;1524;68;0.0;0.0;list;
33525;1518;68;0.0;0.0;list;
33541;1512;68;0.0;0.0;list;
33558;1508;68;0.0;0.0;list;
33575;1504;68;0.0;0.0;list;
33591;1500;68;0.0;0.0;list;
33608;1495;68;0.0;0.0;list;
33625;1490;68;0.0;0.0;list;
33641;1484;67;0.0;0.0;list;
33658;1478;67;0.0;0.0;list;
33675;1472;67;0.0;0.0;list;
33692;1466;67;0.0;0.0;list;
33709;1461;67;0.0;0.0;list;
33726;1457;67;0.0;0.0;list;
33743;1451;67;0.0;0.0;list;
33759;1446;67;0.0;0.0;list;
33777;1441;67;0.0;0.0;list;
33793;1438;67;0.0;0.0;list;
33810;1433;67;0.0;0.0;list;
33827;1430;67;0.0;0.0;list;
33843;1423;67;0.0;0.0;list;
33860;1417;67;0.0;0.0;list;
33877;1412;67;0.0;0.0;list;
33894;1406;66;0.0;0.0;list;
33910;1400;66;0.0;0.0;list;
33926;1394;66;0.0;0.0;list;
33943;1388;66;0.0;0.0;list;
33960;1383;66;0.0;0.0;list;
33976;1377;66;0.0;0.0;list;
33993;1371;66;0.0;0.0;list;
34010;1365;66;0.0;0.0;list;
34026;1359;66;0.0;0.0;list;
34044;1350;65;0.0;0.0;list;
34060;1340;65;0.0;0.0;list;
34077;1328;65;0.0;0.0;list;
34093;1316;65;0.0;0.0;list;
34110;1304;65;0.0;0.0;list;
34126;1292;65;0.0;0.0;list;
34143;1280;65;0.0;0.0;list;
34160;1269;65;0.0;0.0;list;
34177;1256;64;0.0;0.0;list;
34193;1243;63;0.0;0.0;list;
34210;1232;63;0.0;0.0;list;
34227;1221;63;0.0;0.0;list;
34244;1210;62;0.0;0.0;list;
34260;1195;61;0.0;0.0;list;
34277;1181;61;0.0;0.0;list;
34294;1167;61;0.0;0.0;list;
34311;1152;61;0.0;0.0;list;
34327;1141;61;0.0;0.0;list;
34343;1129;61;0.0;0.0;list;
34362;1117;61;0.0;0.0;list;sardine
34576;954;61;0.0;0.0;list;
34593;943;61;0.0;0.0;list;
34609;937;61;0.0;0.0;list;
34627;931;61;0.0;0.0;list;
34644;926;61;0.0;0.0;list;
34660;923;61;0.0;0.0;list;
34677;921;61;0.0;0.0;list;
34694;919;61;0.0;0.0;list;
34861;923;61;0.0;0.0;list;
34912;926;61;0.0;0.0;list;
34927;928;61;0.0;0.0;list;
34961;932;61;0.0;0.0;list;
34978;935;62;0.0;0.0;list;
34994;942;62;0.0;0.0;list;
35011;951;63;0.0;0.0;list;
35032;961;63;0.0;0.0;list;sardine
35809;1050;1001;48.386489;-4.418327;;
35826;1050;982;48.386624;-4.418327;;
35843;1050;962;48.386767;-4.418327;;
35860;1050;942;48.386909;-4.418327;sardine;
35876;1051;919;48.387073;-4.418317;sardine;
35893;1051;890;48.38728;-4.418317;sardine;
35917;1050;865;48.387458;-4.418327;sardine;sardine
35927;1050;843;48.387615;-4.418327;sardine;
35943;1050;825;48.387743;-4.418327;sardine;
35960;1050;813;48.387829;-4.418327;sardine;
35977;1050;801;48.387914;-4.418327;sardine;
35993;1051;790;48.387992;-4.418317;;
36009;1051;780;48.388064;-4.418317;;
36026;1051;770;48.388135;-4.418317;;
36043;1051;762;48.388192;-4.418317;;
36060;1052;752;48.388263;-4.418306;;
36076;1052;744;48.38832;-4.418306;;
36093;1053;733;48.388399;-4.418295;;
36110;1055;721;48.388484;-4.418274;;
36127;1056;709;48.38857;-4.418263;;
36143;1057;698;48.388648;-4.418252;;
36160;1058;689;48.388712;-4.418241;;
36176;1058;683;48.388755;-4.418241;;
36193;1059;677;48.388798;-4.418231;;
36210;1059;674;48.388819;-4.418231;;
36226;1061;671;48.38884;-4.418209;;
36260;1061;668;48.388862;-4.418209;;
36376;1061;666;48.388876;-4.418209;;
36410;1064;666;48.388876;-4.418177;;
36443;1067;666;48.388876;-4.418145;;
36476;1069;666;48.388876;-4.418123;;
36510;1072;666;48.388876;-4.418091;;
36543;1075;666;48.388876;-4.418059;;
36827;1077;667;48.388869;-4.418038;;
37241;1076;670;48.388847;-4.418048;;
38188;48;349;0.0;0.0;list;
38207;48;346;0.0;0.0;list;
38226;48;340;0.0;0.0;list;
38254;50;334;0.0;0.0;list;endive, brugnon
39565;7;301;48.391476;-4.429517;;
39579;18;301;48.391476;-4.429399;;
39592;28;301;48.391476;-4.429292;;
39606;37;301;48.391476;-4.429196;;
39620;47;301;48.391476;-4.429088;;
39637;59;301;48.391476;-4.42896;;
39653;73;301;48.391476;-4.428809;;
39670;88;301;48.391476;-4.428648;;
39686;100;301;48.391476;-4.42852;;
39703;110;301;48.391476;-4.428412;;
39720;116;301;48.391476;-4.428348;;
39736;122;301;48.391476;-4.428284;;
39753;128;300;48.391483;-4.428219;;
39769;132;300;48.391483;-4.428176;;
39787;137;299;48.391491;-4.428123;;
39804;141;299;48.391491;-4.42808;;
39821;144;298;48.391498;-4.428048;;
39837;147;298;48.391498;-4.428015;;
39854;150;298;48.391498;-4.427983;;
39877;153;298;48.391498;-4.427951;;
39903;155;298;48.391498;-4.42793;;
39920;160;298;48.391498;-4.427876;;
39937;163;298;48.391498;-4.427844;;
39953;167;298;48.391498;-4.427801;;
39970;174;298;48.391498;-4.427726;;
39986;186;298;48.391498;-4.427597;;
40003;196;298;48.391498;-4.42749;;
40020;205;298;48.391498;-4.427393;;
40037;217;298;48.391498;-4.427264;;
40054;231;300;48.391483;-4.427114;;
40070;247;301;48.391476;-4.426943;;
40087;263;302;48.391469;-4.426771;;
40103;277;304;48.391455;-4.426621;;
40120;291;306;48.391441;-4.42647;;
40137;311;307;48.391434;-4.426256;;
40153;330;310;48.391412;-4.426052;;
40172;349;312;48.391398;-4.425848;;
40195;365;314;48.391384;-4.425677;;
40210;387;316;48.39137;-4.425441;;
40224;407;318;48.391355;-4.425226;;
40238;431;321;48.391334;-4.424968;;
40255;445;322;48.391327;-4.424818;;
40271;461;324;48.391313;-4.424647;;
40288;478;325;48.391305;-4.424464;;
40304;493;325;48.391305;-4.424303;;
40321;509;326;48.391298;-4.424132;;
40337;524;326;48.391298;-4.423971;;
40354;534;326;48.391298;-4.423863;;
40370;546;326;48.391298;-4.423735;;
40387;558;326;48.391298;-4.423606;;
40404;568;326;48.391298;-4.423499;;
40420;578;326;48.391298;-4.423391;;
40437;586;326;48.391298;-4.423305;;
40454;595;326;48.391298;-4.423209;;
40470;602;326;48.391298;-4.423134;;
40500;609;326;48.391298;-4.423059;;
40534;616;326;48.391298;-4.422984;;
40551;630;326;48.391298;-4.422833;;
40567;637;326;48.391298;-4.422758;;
40583;646;325;48.391305;-4.422662;;
40598;654;325;48.391305;-4.422576;;
40614;663;324;48.391313;-4.422479;;
40628;673;324;48.391313;-4.422372;;
40644;684;323;48.39132;-4.422254;;
40659;694;322;48.391327;-4.422147;;
40674;703;320;48.391341;-4.42205;;
40689;714;319;48.391348;-4.421932;;
40705;726;319;48.391348;-4.421803;;
40721;740;317;48.391362;-4.421653;;
40738;753;317;48.391362;-4.421514;;
40756;765;317;48.391362;-4.421385;;
40771;777;317;48.391362;-4.421256;;
40788;787;317;48.391362;-4.421149;;
40805;799;317;48.391362;-4.42102;;
40840;811;317;48.391362;-4.420892;;
40866;823;318;48.391355;-4.420763;;
40882;847;319;48.391348;-4.420505;;
40898;858;321;48.391334;-4.420387;;
40922;869;321;48.391334;-4.420269;endive;endive
40955;880;322;48.391327;-4.420151;endive;
40987;903;323;48.39132;-4.419904;endive;
41020;926;323;48.39132;-4.419658;endive;
41058;948;325;48.391305;-4.419422;endive;
41086;970;326;48.391298;-4.419186;endive;
41105;995;327;48.391291;-4.418917;endive;
41123;1008;328;48.391284;-4.418778;endive;
41140;1020;328;48.391284;-4.418649;endive;
41160;1031;329;48.391277;-4.418531;;
41178;1052;331;48.391263;-4.418306;;
41196;1062;332;48.391256;-4.418199;;
41214;1073;334;48.391241;-4.418081;;
41232;1083;335;48.391234;-4.417973;;
41258;1092;336;48.391227;-4.417877;;
41294;1100;336;48.391227;-4.417791;;
41315;1110;336;48.391227;-4.417684;;
41338;1116;336;48.391227;-4.417619;;
41357;1118;337;48.39122;-4.417598;;
41388;1120;338;48.391213;-4.417576;;
41488;1123;337;48.39122;-4.417544;;
41571;1124;340;48.391199;-4.417533;;
41671;1127;341;48.391191;-4.417501;;
41754;1129;341;48.391191;-4.41748;;
41888;1132;341;48.391191;-4.417448;;
41921;1132;341;48.391191;-4.417448;;
41939;1135;341;48.391191;-4.417415;;
42188;1134;341;48.391191;-4.417426;;
42455;1137;343;48.391177;-4.417394;;
42505;1140;344;48.39117;-4.417362;;
42538;1143;344;48.39117;-4.41733;;
42572;1145;344;48.39117;-4.417308;;
42605;1148;344;48.39117;-4.417276;;
42625;1151;345;48.391163;-4.417244;;
42654;1155;345;48.391163;-4.417201;;
42671;1158;345;48.391163;-4.417169;;
42687;1161;346;48.391156;-4.417136;;
42701;1164;347;48.391149;-4.417104;;
42717;1167;347;48.391149;-4.417072;;
42732;1170;347;48.391149;-4.41704;;
42746;1174;347;48.391149;-4.416997;;
42762;1179;347;48.391149;-4.416943;;
42776;1185;348;48.391142;-4.416879;;
42791;1191;348;48.391142;-4.416815;;
42806;1197;348;48.391142;-4.41675;;
42823;1202;348;48.391142;-4.416697;;
42839;1208;348;48.391142;-4.416632;;
42855;1214;349;48.391134;-4.416568;;
42872;1220;350;48.391127;-4.416503;;
42889;1226;352;48.391113;-4.416439;;
42905;1232;353;48.391106;-4.416375;;
42922;1238;354;48.391099;-4.41631;;
42952;1245;356;48.391085;-4.416235;;
42968;1250;356;48.391085;-4.416182;;
42983;1257;357;48.391077;-4.416106;;
42998;1266;359;48.391063;-4.41601;;
