time(ms);x;y;lat;lon;contact;announce;area
17148;841;138;48.392638;-4.420591;;;
17165;837;134;48.392666;-4.420634;;;
17182;831;130;48.392695;-4.420698;;;
17198;825;126;48.392723;-4.420763;;;
17215;819;123;48.392744;-4.420827;;;
17232;813;120;48.392766;-4.420892;;;
17248;809;118;48.39278;-4.420934;;;
17265;804;116;48.392794;-4.420988;;;
17282;800;115;48.392801;-4.421031;;;
17298;794;113;48.392816;-4.421095;;;
17315;788;112;48.392823;-4.42116;;;
17332;783;111;48.39283;-4.421213;;;
17348;778;110;48.392837;-4.421267;;;
17365;773;108;48.392851;-4.421321;;;
17382;769;109;48.392844;-4.421364;;;
17398;763;109;48.392844;-4.421428;;;
17415;758;109;48.392844;-4.421482;;;
17432;753;109;48.392844;-4.421535;;;
17448;746;109;48.392844;-4.42161;;;
17465;740;109;48.392844;-4.421675;;;
17482;735;109;48.392844;-4.421728;;;
17499;731;111;48.39283;-4.421771;;;
17515;727;113;48.392816;-4.421814;;;
17532;724;116;48.392794;-4.421846;;;
17548;722;119;48.392773;-4.421868;;;
17565;718;126;48.392723;-4.421911;;;
17582;716;131;48.392687;-4.421932;;;
17598;716;135;48.392659;-4.421932;;;
17615;716;141;48.392616;-4.421932;;;
17632;716;149;48.392559;-4.421932;;;
17648;716;156;48.392509;-4.421932;;;
17665;716;164;48.392452;-4.421932;;;
17682;716;171;48.392403;-4.421932;;;
17699;718;180;48.392338;-4.421911;;;
17716;719;190;48.392267;-4.4219;;;
17732;721;199;48.392203;-4.421879;;;
17749;722;205;48.39216;-4.421868;;;
17765;724;214;48.392096;-4.421846;;;
17782;727;222;48.392039;-4.421814;;;
17799;731;227;48.392004;-4.421771;;;
17815;737;234;48.391954;-4.421707;;;
17832;740;240;48.391911;-4.421675;;;
17849;745;245;48.391875;-4.421621;;;
17866;748;250;48.39184;-4.421589;;;
17882;753;254;48.391811;-4.421535;;;
17899;759;257;48.39179;-4.421471;;;
17915;765;260;48.391768;-4.421406;;;
17932;771;261;48.391761;-4.421342;;;
17949;777;263;48.391747;-4.421278;;;
17966;783;263;48.391747;-4.421213;;;
17982;787;262;48.391754;-4.42117;;;
17999;793;260;48.391768;-4.421106;;;
18016;798;257;48.39179;-4.421052;;;
18032;803;254;48.391811;-4.420999;;;
18049;808;248;48.391854;-4.420945;;;
18066;812;244;48.391882;-4.420902;;;
18082;816;236;48.391939;-4.420859;;;
18099;820;228;48.391996;-4.420816;;;
18116;822;219;48.392061;-4.420795;;;
18132;823;209;48.392132;-4.420784;;;
18149;822;200;48.392196;-4.420795;;;
18166;819;190;48.392267;-4.420827;;;
18182;815;180;48.392338;-4.42087;;;
18199;811;170;48.39241;-4.420913;;;
18216;807;162;48.392467;-4.420956;;;
18232;804;155;48.392517;-4.420988;;;
18249;800;147;48.392574;-4.421031;;;
18266;796;139;48.392631;-4.421074;;;
18282;793;132;48.39268;-4.421106;;;
18299;789;124;48.392737;-4.421149;;;
18316;786;118;48.39278;-4.421181;;;
18332;784;113;48.392816;-4.421203;;;
18349;783;107;48.392858;-4.421213;;;
18366;783;102;48.392894;-4.421213;;;
18382;783;96;48.392937;-4.421213;;;
18399;786;90;48.39298;-4.421181;;;
18416;790;82;48.393037;-4.421138;;;
18432;796;74;48.393094;-4.421074;;;
18449;805;66;48.393151;-4.420977;;;
18466;814;60;48.393193;-4.420881;;;
18483;824;55;48.393229;-4.420773;;;
18499;829;52;48.39325;-4.42072;;;
18516;836;49;48.393272;-4.420645;;;
18533;842;48;48.393279;-4.42058;;;
18549;848;47;48.393286;-4.420516;;;
18566;855;47;48.393286;-4.420441;;;
18583;862;47;48.393286;-4.420366;;;
18599;868;47;48.393286;-4.420301;;;
18616;874;47;48.393286;-4.420237;;;
18633;880;48;48.393279;-4.420173;;;
18649;889;50;48.393265;-4.420076;;;
18666;898;53;48.393243;-4.41998;;;
18683;904;57;48.393215;-4.419915;;;
18699;910;60;48.393193;-4.419851;;;
18716;916;65;48.393158;-4.419786;;;
18733;921;68;48.393136;-4.419733;;;
18761;929;76;48.393079;-4.419647;flaman;flaman;
18767;934;84;48.393022;-4.419593;flaman;;
18783;938;88;48.392994;-4.41955;flaman;;
18800;943;95;48.392944;-4.419497;flaman;;
18817;945;101;48.392901;-4.419475;flaman;;
18833;949;108;48.392851;-4.419432;flaman;;
18850;951;116;48.392794;-4.419411;flaman;;
18867;953;124;48.392737;-4.419389;flaman;;
18883;955;131;48.392687;-4.419368;flaman;;
18900;956;138;48.392638;-4.419357;flaman;;
18917;956;148;48.392566;-4.419357;flaman;;
18933;956;157;48.392502;-4.419357;flaman;;
18951;954;164;48.392452;-4.419379;flaman;;
18967;953;171;48.392403;-4.419389;flaman;;
18983;951;176;48.392367;-4.419411;flaman;;
19000;950;179;48.392346;-4.419422;flaman;;
19017;948;182;48.392324;-4.419443;flaman;;
19033;947;184;48.39231;-4.419454;flaman;;
19050;947;184;48.39231;-4.419454;flaman;;
19067;943;188;48.392281;-4.419497;flaman;;
19100;941;190;48.392267;-4.419518;flaman;;
19117;939;190;48.392267;-4.41954;flaman;;
19267;937;190;48.392267;-4.419561;flaman;;
19557;934;188;48.392281;-4.419593;flaman;flaman;
19917;931;186;48.392296;-4.419625;flaman;;
19951;928;185;48.392303;-4.419658;flaman;;
19984;926;182;48.392324;-4.419679;;;
20000;921;180;48.392338;-4.419733;;;
20017;915;179;48.392346;-4.419797;;;
20034;909;177;48.39236;-4.419862;;;
20051;901;175;48.392374;-4.419947;;;
20067;895;174;48.392381;-4.420012;;;
20084;888;173;48.392388;-4.420087;;;
20101;880;172;48.392395;-4.420173;;;
20117;870;171;48.392403;-4.42028;;;
20134;861;170;48.39241;-4.420377;;;
20151;852;168;48.392424;-4.420473;;;
20167;843;167;48.392431;-4.42057;;;
20184;832;165;48.392445;-4.420688;;;
20201;823;164;48.392452;-4.420784;;;
20217;816;162;48.392467;-4.420859;;;
20234;810;162;48.392467;-4.420924;;;
20251;803;161;48.392474;-4.420999;;;
20268;793;160;48.392481;-4.421106;;;
20284;785;159;48.392488;-4.421192;;;
20301;779;157;48.392502;-4.421256;;;
20317;772;156;48.392509;-4.421331;;;
20334;766;154;48.392524;-4.421396;;;
20351;761;153;48.392531;-4.421449;;;
20368;757;151;48.392545;-4.421492;;;
20384;753;150;48.392552;-4.421535;;;
20401;750;148;48.392566;-4.421567;;;
20418;747;147;48.392574;-4.4216;;;
20434;748;147;48.392574;-4.421589;;;
20451;744;144;48.392595;-4.421632;;;
20484;743;141;48.392616;-4.421643;;;
20518;744;139;48.392631;-4.421632;;;
20551;744;137;48.392645;-4.421632;;;
20584;747;135;48.392659;-4.4216;;;
20618;750;134;48.392666;-4.421567;;;
20634;750;134;48.392666;-4.421567;;;
20651;751;130;48.392695;-4.421557;;;
20684;754;128;48.392709;-4.421525;;;
20718;757;127;48.392716;-4.421492;;;
20735;759;125;48.39273;-4.421471;;;
20751;761;124;48.392737;-4.421449;;;
20768;764;122;48.392752;-4.421417;;;
20784;767;121;48.392759;-4.421385;;;
20801;773;118;48.39278;-4.421321;;;
20818;777;115;48.392801;-4.421278;;;
20834;782;113;48.392816;-4.421224;;;
20851;785;110;48.392837;-4.421192;;;
20868;788;109;48.392844;-4.42116;;;
20885;791;107;48.392858;-4.421128;;;
20901;794;105;48.392873;-4.421095;;;
20918;797;103;48.392887;-4.421063;;;
20935;799;100;48.392908;-4.421042;;;
20968;801;98;48.392923;-4.42102;;;
21001;804;99;48.392915;-4.420988;;;
21068;804;102;48.392894;-4.420988;;;
21085;803;106;48.392866;-4.420999;;;
21101;802;109;48.392844;-4.42101;;;
21118;801;114;48.392809;-4.42102;;;
21142;801;118;48.39278;-4.42102;;;
21152;801;122;48.392752;-4.42102;;;
21168;801;125;48.39273;-4.42102;;;
21201;803;127;48.392716;-4.420999;;;
21218;806;129;48.392702;-4.420967;;;
21235;811;128;48.392709;-4.420913;;;
21252;819;127;48.392716;-4.420827;;;
21268;828;125;48.39273;-4.420731;;;
21285;838;122;48.392752;-4.420623;;;
21302;849;119;48.392773;-4.420505;;;
21318;860;115;48.392801;-4.420387;;;
21335;870;111;48.39283;-4.42028;;;
21352;880;108;48.392851;-4.420173;;;
21368;895;104;48.39288;-4.420012;;;
21385;909;101;48.392901;-4.419862;;;
21402;923;98;48.392923;-4.419711;;;
21427;935;95;48.392944;-4.419583;flaman;flaman;
21436;945;93;48.392958;-4.419475;flaman;;
21452;952;92;48.392965;-4.4194;flaman;;
21469;958;92;48.392965;-4.419336;flaman;;
21486;961;92;48.392965;-4.419304;flaman;;
21502;966;92;48.392965;-4.41925;flaman;;
21519;971;93;48.392958;-4.419196;flaman;;
21536;976;95;48.392944;-4.419143;flaman;;
21552;980;96;48.392937;-4.4191;flaman;;
21569;983;98;48.392923;-4.419068;flaman;;
21586;987;99;48.392915;-4.419025;flaman;;
21603;989;100;48.392908;-4.419003;flaman;;
21619;994;102;48.392894;-4.41895;flaman;;
21636;997;103;48.392887;-4.418917;flaman;;
21652;1000;104;48.39288;-4.418885;flaman;;
21686;1003;107;48.392858;-4.418853;flaman;;
21702;1006;109;48.392844;-4.418821;flaman;;
21736;1008;111;48.39283;-4.418799;flaman;;
21752;1011;113;48.392816;-4.418767;flaman;;
21786;1014;115;48.392801;-4.418735;flaman;;
21802;1016;118;48.39278;-4.418714;flaman;;
21836;1018;120;48.392766;-4.418692;flaman;;
21869;1018;123;48.392744;-4.418692;flaman;;
21886;1019;125;48.39273;-4.418681;flaman;;
21919;1019;128;48.392709;-4.418681;flaman;;
21952;1019;131;48.392687;-4.418681;flaman;;
21986;1019;133;48.392673;-4.418681;flaman;;
22036;1019;136;48.392652;-4.418681;flaman;;
22210;1016;138;48.392638;-4.418714;flaman;flaman;
22236;1013;139;48.392631;-4.418746;flaman;;
22253;1010;142;48.392609;-4.418778;flaman;;
22269;1002;145;48.392588;-4.418864;flaman;;
22286;991;149;48.392559;-4.418982;flaman;;
22303;980;153;48.392531;-4.4191;flaman;;
22319;967;159;48.392488;-4.419239;flaman;;
22336;950;166;48.392438;-4.419422;flaman;;
22353;933;172;48.392395;-4.419604;flaman;;
22369;915;177;48.39236;-4.419797;;;
22386;900;182;48.392324;-4.419958;;;
22403;889;185;48.392303;-4.420076;;;
22420;875;189;48.392274;-4.420226;;;
22436;863;193;48.392246;-4.420355;;;
22453;853;196;48.392224;-4.420462;;;
22469;842;200;48.392196;-4.42058;;;
22486;831;203;48.392175;-4.420698;;;
22503;822;207;48.392146;-4.420795;;;
22519;815;210;48.392125;-4.42087;;;
22536;808;213;48.392103;-4.420945;;;
22553;804;215;48.392089;-4.420988;;;
22569;801;216;48.392082;-4.42102;;;
22586;797;219;48.392061;-4.421063;;;
22603;794;220;48.392053;-4.421095;;;
22619;791;222;48.392039;-4.421128;;;
22636;788;223;48.392032;-4.42116;;;
22669;784;226;48.392011;-4.421203;;;
22686;783;226;48.392011;-4.421213;;;
22736;780;226;48.392011;-4.421246;;;
22769;777;228;48.391996;-4.421278;;;
22803;774;230;48.391982;-4.42131;;;
22819;770;234;48.391954;-4.421353;;;
22836;763;241;48.391904;-4.421428;;;
22853;755;249;48.391847;-4.421514;;;
22870;748;256;48.391797;-4.421589;;;
22886;739;264;48.39174;-4.421685;;;
22903;731;272;48.391683;-4.421771;;;
22920;724;281;48.391619;-4.421846;;;
22937;718;290;48.391555;-4.421911;;;
22953;714;298;48.391498;-4.421954;;;
22970;710;305;48.391448;-4.421997;;;
22986;705;313;48.391391;-4.42205;;;
23004;702;319;48.391348;-4.422082;;;
23020;700;323;48.39132;-4.422104;;;
23037;698;326;48.391298;-4.422125;;;
23053;697;328;48.391284;-4.422136;;;
23070;698;329;48.391277;-4.422125;;;
23087;698;331;48.391263;-4.422125;;;
23104;698;332;48.391256;-4.422125;;;
23120;698;335;48.391234;-4.422125;;;
23621;701;334;48.391241;-4.422093;;;
23671;704;332;48.391256;-4.422061;;;
23688;703;332;48.391256;-4.422072;;;
23704;706;328;48.391284;-4.422039;;;
23721;709;323;48.39132;-4.422007;;;
23738;712;318;48.391355;-4.421975;;;
23754;716;312;48.391398;-4.421932;;;
23770;722;305;48.391448;-4.421868;;;
23787;730;296;48.391512;-4.421782;;;
23804;738;288;48.391569;-4.421696;;;
23820;746;279;48.391633;-4.42161;;;
23837;751;273;48.391676;-4.421557;;;
23854;756;267;48.391719;-4.421503;;;
23870;760;263;48.391747;-4.42146;;;
23887;764;259;48.391776;-4.421417;;;
23904;768;254;48.391811;-4.421374;;;
23920;772;252;48.391825;-4.421331;;;
23937;776;248;48.391854;-4.421288;;;
23954;778;246;48.391868;-4.421267;;;
23970;779;245;48.391875;-4.421256;;;
24004;782;242;48.391897;-4.421224;;;
24020;784;241;48.391904;-4.421203;;;
24104;781;242;48.391897;-4.421235;;;
24121;778;243;48.39189;-4.421267;;;
35086;866;183;48.392317;-4.420323;;;2
35113;868;183;48.392317;-4.420301;;;
35197;871;184;48.39231;-4.420269;;;
35380;873;184;48.39231;-4.420248;;;
35447;876;182;48.392324;-4.420216;;;
35463;879;180;48.392338;-4.420183;;;
35497;882;179;48.392346;-4.420151;;;
36464;882;182;48.392324;-4.420151;;;
36698;881;184;48.39231;-4.420162;;;
36731;880;188;48.392281;-4.420173;;;
36748;877;191;48.39226;-4.420205;;;
36764;876;194;48.392239;-4.420216;;;
36781;874;197;48.392217;-4.420237;;;
36798;874;200;48.392196;-4.420237;;;
36815;874;202;48.392182;-4.420237;;;
36831;873;204;48.392167;-4.420248;;;
36865;873;206;48.392153;-4.420248;;;
36881;873;209;48.392132;-4.420248;;;
37115;880;207;48.392146;-4.420173;;;
37131;893;201;48.392189;-4.420033;;;
37148;909;195;48.392232;-4.419862;;;
37165;923;189;48.392274;-4.419711;;;
37192;939;183;48.392317;-4.41954;flaman;flaman;
37199;950;179;48.392346;-4.419422;flaman;;
37215;960;173;48.392388;-4.419314;flaman;;
37232;970;168;48.392424;-4.419207;flaman;;
37249;977;165;48.392445;-4.419132;flaman;;
37265;983;163;48.39246;-4.419068;flaman;;
37282;989;162;48.392467;-4.419003;flaman;;
37299;993;160;48.392481;-4.41896;flaman;;
37315;996;160;48.392481;-4.418928;flaman;;
37332;999;158;48.392495;-4.418896;flaman;;
37349;1002;157;48.392502;-4.418864;flaman;;
37365;1005;157;48.392502;-4.418832;flaman;;
37382;1008;156;48.392509;-4.418799;flaman;;
37399;1010;156;48.392509;-4.418778;flaman;;
37416;1011;156;48.392509;-4.418767;flaman;;
37449;1014;156;48.392509;-4.418735;flaman;;
37916;1011;158;48.392495;-4.418767;flaman;;
37955;1009;162;48.392467;-4.418789;flaman;flaman;
37966;1007;168;48.392424;-4.41881;flaman;;
37982;1005;175;48.392374;-4.418832;flaman;;
37999;1003;184;48.39231;-4.418853;flaman;;
38016;1000;195;48.392232;-4.418885;flaman;;
38032;998;203;48.392175;-4.418907;flaman;;
38049;996;209;48.392132;-4.418928;flaman;;
38066;994;215;48.392089;-4.41895;;;
38082;991;220;48.392053;-4.418982;;;
38099;988;225;48.392018;-4.419014;;;
38116;985;231;48.391975;-4.419046;;;
38132;982;236;48.391939;-4.419078;;;
38149;978;241;48.391904;-4.419121;;;
38166;975;248;48.391854;-4.419153;;;
38182;972;252;48.391825;-4.419186;;;
38199;969;256;48.391797;-4.419218;;;
38216;966;260;48.391768;-4.41925;;;
38232;962;263;48.391747;-4.419293;;;
38249;960;267;48.391719;-4.419314;;;
38266;957;271;48.39169;-4.419347;;;
38282;953;274;48.391669;-4.419389;;;
38299;951;275;48.391662;-4.419411;;;
38333;948;278;48.39164;-4.419443;;;
38416;946;277;48.391647;-4.419465;;;
38449;946;273;48.391676;-4.419465;;;
38483;946;271;48.39169;-4.419465;;;
38499;946;269;48.391704;-4.419465;;;
38533;946;266;48.391726;-4.419465;;;
38566;946;263;48.391747;-4.419465;;;
38599;946;261;48.391761;-4.419465;;;
38616;946;259;48.391776;-4.419465;;;
38699;949;256;48.391797;-4.419432;;;
39142;820;388;48.390857;-4.420816;;;5
39150;820;388;48.390857;-4.420816;;;
39167;821;390;48.390842;-4.420806;;;
39300;821;393;48.390821;-4.420806;;;
39467;821;396;48.3908;-4.420806;;;
39517;821;399;48.390778;-4.420806;;;
39533;821;401;48.390764;-4.420806;;;
39567;821;404;48.390743;-4.420806;;;
39600;821;407;48.390721;-4.420806;;;
39633;821;409;48.390707;-4.420806;;;
39650;821;411;48.390693;-4.420806;;;
40618;819;413;48.390678;-4.420827;;;
41101;819;413;48.390678;-4.420827;;;
41235;821;413;48.390678;-4.420806;;;
41251;824;412;48.390686;-4.420773;;;
41268;828;411;48.390693;-4.420731;;;
41285;832;410;48.3907;-4.420688;;;
41302;838;409;48.390707;-4.420623;;;
41318;844;407;48.390721;-4.420559;;;
41335;850;405;48.390735;-4.420495;;;
41351;858;404;48.390743;-4.420409;;;
41368;864;403;48.39075;-4.420344;;;
41385;870;401;48.390764;-4.42028;;;
41402;876;400;48.390771;-4.420216;;;
41418;882;398;48.390785;-4.420151;;;
41435;890;396;48.3908;-4.420065;;;
41452;899;394;48.390814;-4.419969;;;
41468;905;393;48.390821;-4.419904;;;
41485;912;391;48.390835;-4.419829;;;
41502;917;390;48.390842;-4.419776;;;
41518;923;389;48.390849;-4.419711;;;
41535;927;388;48.390857;-4.419668;;;
41552;931;386;48.390871;-4.419625;;;
41568;935;385;48.390878;-4.419583;;;
41585;940;383;48.390892;-4.419529;;;
41602;943;382;48.390899;-4.419497;;;
41618;946;380;48.390914;-4.419465;;;
41635;948;379;48.390921;-4.419443;;;
41652;953;374;48.390956;-4.419389;;;
41668;956;371;48.390978;-4.419357;;;
41685;958;367;48.391006;-4.419336;;;
41702;960;364;48.391028;-4.419314;;;
41718;961;361;48.391049;-4.419304;;;
41735;963;358;48.39107;-4.419282;;;
41752;964;355;48.391092;-4.419271;;;
41769;966;352;48.391113;-4.41925;;;
41786;967;348;48.391142;-4.419239;;;
41802;969;345;48.391163;-4.419218;;;
41819;970;343;48.391177;-4.419207;;;
41836;971;341;48.391191;-4.419196;;;
41854;973;337;48.39122;-4.419175;;;
41869;975;334;48.391241;-4.419153;;;
41886;976;331;48.391263;-4.419143;;;
41903;977;329;48.391277;-4.419132;;;
41919;979;327;48.391291;-4.419111;;;
41952;979;325;48.391305;-4.419111;;;
41986;981;322;48.391327;-4.419089;;;
42019;980;319;48.391348;-4.4191;;;
42269;981;323;48.39132;-4.419089;;;
42303;981;328;48.391284;-4.419089;;;
42319;981;331;48.391263;-4.419089;;;
42336;980;334;48.391241;-4.4191;;;
42353;980;337;48.39122;-4.4191;;;
42369;979;340;48.391199;-4.419111;;;
42386;978;342;48.391184;-4.419121;;;
42403;978;345;48.391163;-4.419121;;;
42419;977;348;48.391142;-4.419132;;;
42436;977;351;48.39112;-4.419132;;;
42453;975;354;48.391099;-4.419153;;;
42469;974;358;48.39107;-4.419164;;;
42486;972;363;48.391035;-4.419186;;;
42502;971;366;48.391013;-4.419196;;;
42519;969;371;48.390978;-4.419218;;;
42536;968;373;48.390963;-4.419229;;;
42552;965;377;48.390935;-4.419261;;;
42569;964;379;48.390921;-4.419271;;;
42586;959;384;48.390885;-4.419325;;;
42603;955;389;48.390849;-4.419368;;;
42619;950;394;48.390814;-4.419422;;;
42636;946;398;48.390785;-4.419465;;;
42653;942;401;48.390764;-4.419507;;;
42669;938;406;48.390728;-4.41955;;;
42686;936;407;48.390721;-4.419572;;;
42703;933;409;48.390707;-4.419604;;;
42719;930;412;48.390686;-4.419636;;;
42736;927;413;48.390678;-4.419668;;;
42753;924;415;48.390664;-4.419701;;;
42769;921;416;48.390657;-4.419733;;;
42786;917;419;48.390636;-4.419776;;;
42803;913;421;48.390621;-4.419819;;;
42819;908;423;48.390607;-4.419872;;;
42836;904;425;48.390593;-4.419915;;;
42853;900;426;48.390586;-4.419958;;;
42869;897;428;48.390572;-4.41999;;;
42886;894;429;48.390564;-4.420022;;;
42903;891;431;48.39055;-4.420055;;;
42919;888;433;48.390536;-4.420087;;;
42936;885;434;48.390529;-4.420119;;;
42953;882;436;48.390515;-4.420151;;;
42969;879;437;48.390507;-4.420183;;;
42986;874;438;48.3905;-4.420237;;;
43003;871;438;48.3905;-4.420269;;;
43020;865;439;48.390493;-4.420334;;;
43036;860;439;48.390493;-4.420387;;;
43053;856;439;48.390493;-4.42043;;;
43070;849;440;48.390486;-4.420505;;;
43086;842;440;48.390486;-4.42058;;;
43103;832;440;48.390486;-4.420688;;;
43120;822;439;48.390493;-4.420795;;;
43136;815;438;48.3905;-4.42087;;;
43153;807;436;48.390515;-4.420956;;;
43170;797;434;48.390529;-4.421063;;;
43186;787;432;48.390543;-4.42117;;;
43203;779;431;48.39055;-4.421256;;;
43220;773;429;48.390564;-4.421321;;;
43236;767;427;48.390579;-4.421385;;;
43253;763;425;48.390593;-4.421428;;;
43270;760;424;48.3906;-4.42146;;;
43286;757;422;48.390614;-4.421492;;;
43320;754;420;48.390629;-4.421525;;;
43336;753;418;48.390643;-4.421535;;;
43353;753;414;48.390671;-4.421535;;;
43370;753;411;48.390693;-4.421535;;;
43387;753;408;48.390714;-4.421535;;;
43403;754;404;48.390743;-4.421525;;;
43420;755;400;48.390771;-4.421514;;;
43437;758;395;48.390807;-4.421482;;;
43453;761;390;48.390842;-4.421449;;;
43470;764;384;48.390885;-4.421417;;;
43487;768;378;48.390928;-4.421374;;;
43503;771;373;48.390963;-4.421342;;;
43520;775;369;48.390992;-4.421299;;;
43537;779;365;48.39102;-4.421256;;;
43553;782;361;48.391049;-4.421224;;;
43570;785;358;48.39107;-4.421192;;;
43587;787;356;48.391085;-4.42117;;;
43604;789;352;48.391113;-4.421149;;;
43620;791;350;48.391127;-4.421128;;;
43637;794;347;48.391149;-4.421095;;;
43654;797;345;48.391163;-4.421063;;;
43671;800;342;48.391184;-4.421031;;;
43688;803;339;48.391206;-4.420999;;;
43704;806;337;48.39122;-4.420967;;;
43721;811;333;48.391248;-4.420913;;;
43737;815;331;48.391263;-4.42087;;;
43754;820;328;48.391284;-4.420816;;;
43771;824;326;48.391298;-4.420773;;;
43787;827;324;48.391313;-4.420741;;;
43804;830;322;48.391327;-4.420709;;;
43821;833;321;48.391334;-4.420677;;;
43854;836;320;48.391341;-4.420645;;;
43871;838;319;48.391348;-4.420623;;;
43954;838;325;48.391305;-4.420623;;;
43971;837;330;48.39127;-4.420634;;;
43987;834;336;48.391227;-4.420666;;;
