time(ms);x;y;lat;lon;contact;announce;area
10437;245;122;48.392752;-4.426964;;;
10470;245;126;48.392723;-4.426964;;;
10487;246;129;48.392702;-4.426953;;;
10504;248;134;48.392666;-4.426932;;;
10521;249;139;48.392631;-4.426921;;;
10537;251;145;48.392588;-4.4269;;;
10554;253;155;48.392517;-4.426878;;;
10571;258;168;48.392424;-4.426825;;;
10604;264;192;48.392253;-4.42676;;;
10621;267;202;48.392182;-4.426728;;;
10637;268;208;48.392139;-4.426717;;;
10654;270;215;48.392089;-4.426696;;;
10671;271;221;48.392046;-4.426685;;;
10687;273;226;48.392011;-4.426664;;;
10704;273;230;48.391982;-4.426664;;;
10721;274;235;48.391947;-4.426653;;;
10737;275;238;48.391925;-4.426642;;;
10754;276;244;48.391882;-4.426631;;;
10771;278;249;48.391847;-4.42661;;;
10787;279;255;48.391804;-4.426599;;;
10804;281;261;48.391761;-4.426578;;;
10821;282;266;48.391726;-4.426567;;;
10837;284;271;48.39169;-4.426546;;;
10854;285;277;48.391647;-4.426535;;;
10871;287;282;48.391612;-4.426513;;;
10888;287;288;48.391569;-4.426513;;;
10904;288;292;48.39154;-4.426503;;;
10921;289;297;48.391505;-4.426492;;;
10940;289;301;48.391476;-4.426492;;;
10955;290;304;48.391455;-4.426481;;;
10971;290;309;48.391419;-4.426481;;;
10988;291;313;48.391391;-4.42647;;;
11005;292;318;48.391355;-4.42646;;;
11021;293;324;48.391313;-4.426449;;;
11038;295;330;48.39127;-4.426428;;;
11055;296;336;48.391227;-4.426417;;;
11072;298;341;48.391191;-4.426395;;;
11088;299;347;48.391149;-4.426385;;;
11105;301;353;48.391106;-4.426363;;;
11128;304;359;48.391063;-4.426331;;;4
11138;307;364;48.391028;-4.426299;;;
11155;312;368;48.390999;-4.426245;;;
11171;316;372;48.390971;-4.426202;;;
11188;322;375;48.390949;-4.426138;;;
11205;328;378;48.390928;-4.426074;;;
11221;334;381;48.390906;-4.426009;;;
11238;340;383;48.390892;-4.425945;;;
11255;345;385;48.390878;-4.425891;;;
11271;348;386;48.390871;-4.425859;;;
11288;351;387;48.390864;-4.425827;;;
11321;353;390;48.390842;-4.425805;;;
11355;356;390;48.390842;-4.425773;;;
11488;357;387;48.390864;-4.425762;;;
11521;353;382;48.390899;-4.425805;;;
11538;351;375;48.390949;-4.425827;;;
11555;346;353;48.391106;-4.42588;;;
11572;343;339;48.391206;-4.425913;;;
11589;340;329;48.391277;-4.425945;;;
11605;338;321;48.391334;-4.425966;;;
11622;337;316;48.39137;-4.425977;;;1
11639;335;312;48.391398;-4.425998;;;
11655;334;309;48.391419;-4.426009;;;
11688;335;305;48.391448;-4.425998;;;
11705;334;304;48.391455;-4.426009;;;
12189;337;303;48.391462;-4.425977;;;
12222;340;303;48.391462;-4.425945;;;
12255;342;303;48.391462;-4.425923;;;
12272;346;303;48.391462;-4.42588;;;
12289;351;303;48.391462;-4.425827;;;
12305;357;303;48.391462;-4.425762;;;
12322;362;303;48.391462;-4.425709;;;
12339;368;303;48.391462;-4.425644;;;
12355;373;304;48.391455;-4.425591;;;
12372;379;305;48.391448;-4.425526;;;
12392;390;307;48.391434;-4.425408;toucan;stopSpeak;
12411;400;308;48.391427;-4.425301;toucan;toucan;
12425;408;308;48.391427;-4.425215;toucan;toucan;
12440;419;309;48.391419;-4.425097;toucan;;
12456;429;310;48.391412;-4.42499;toucan;;
12473;439;311;48.391405;-4.424883;toucan;;
12490;445;311;48.391405;-4.424818;toucan;;
12506;451;311;48.391405;-4.424754;toucan;;
12523;457;311;48.391405;-4.42469;toucan;;
12539;463;311;48.391405;-4.424625;toucan;;
12556;469;312;48.391398;-4.424561;toucan;;
12573;475;312;48.391398;-4.424496;toucan;;
12590;481;312;48.391398;-4.424432;toucan;;
12606;488;312;48.391398;-4.424357;toucan;;
12623;492;312;48.391398;-4.424314;toucan;;
12639;496;312;48.391398;-4.424271;toucan;;
12656;499;312;48.391398;-4.424239;toucan;;
12673;502;312;48.391398;-4.424207;toucan;;
12689;504;312;48.391398;-4.424185;toucan;;
12706;506;312;48.391398;-4.424164;toucan;;
12739;509;312;48.391398;-4.424132;toucan;;
12756;511;312;48.391398;-4.42411;toucan;;
13433;508;312;48.391398;-4.424142;toucan;toucan;
13807;505;314;48.391384;-4.424175;toucan;;
13907;503;316;48.39137;-4.424196;toucan;;
14007;500;316;48.39137;-4.424228;toucan;;
14561;485;317;48.391362;-4.424389;;;1
15760;767;233;48.391961;-4.421364;;;2
15809;770;233;48.391961;-4.421331;;;
15842;773;233;48.391961;-4.421299;;;
17394;775;232;48.391968;-4.421278;;;
17460;777;229;48.391989;-4.421256;;;
17493;778;226;48.392011;-4.421246;;;
17526;778;224;48.392025;-4.421246;;;
17560;778;221;48.392046;-4.421246;;;
17576;778;217;48.392075;-4.421246;;;
17593;778;214;48.392096;-4.421246;;;
17610;778;209;48.392132;-4.421246;;;
17626;777;205;48.39216;-4.421256;;;
17643;776;201;48.392189;-4.421267;;;
17661;774;195;48.392232;-4.421288;dauphin;stopSpeak;
17684;773;189;48.392274;-4.421299;dauphin;dauphin;
17694;770;179;48.392346;-4.421331;dauphin;;
17711;767;169;48.392417;-4.421364;dauphin;;
17727;765;161;48.392474;-4.421385;dauphin;;
17744;762;152;48.392538;-4.421417;dauphin;;
17760;759;145;48.392588;-4.421449;dauphin;;
17777;756;137;48.392645;-4.421482;dauphin;;
17794;752;128;48.392709;-4.421525;dauphin;;
17810;747;117;48.392787;-4.421578;dauphin;;
17827;741;104;48.39288;-4.421643;dauphin;;
17844;734;91;48.392972;-4.421718;dauphin;;
17860;731;84;48.393022;-4.42175;dauphin;;
17878;729;80;48.393051;-4.421771;dauphin;;
17894;727;76;48.393079;-4.421793;dauphin;;
17910;727;74;48.393094;-4.421793;dauphin;;
17927;727;73;48.393101;-4.421793;dauphin;;
17977;730;73;48.393101;-4.421761;dauphin;;
18027;733;73;48.393101;-4.421728;dauphin;;
18077;735;73;48.393101;-4.421707;dauphin;;
18327;735;76;48.393079;-4.421707;dauphin;;
18500;735;78;48.393065;-4.421707;dauphin;dauphin;
18828;735;81;48.393044;-4.421707;dauphin;;
18878;732;83;48.393029;-4.421739;dauphin;;
18895;730;84;48.393022;-4.421761;dauphin;;
20504;1089;132;48.39268;-4.417909;;;2
21947;1091;133;48.392673;-4.417887;;;
21980;1095;133;48.392673;-4.417845;;;
24399;1343;146;48.392581;-4.415184;;;3
27128;1428;142;48.392609;-4.414272;;;3
27152;1425;142;48.392609;-4.414304;;;
27185;1422;144;48.392595;-4.414336;;;
29576;443;577;48.38951;-4.42484;;;4
29820;445;578;48.389503;-4.424818;;;
30637;448;577;48.38951;-4.424786;;;
31288;451;577;48.38951;-4.424754;;;
31738;451;574;48.389531;-4.424754;;;
31788;453;571;48.389553;-4.424732;;;
31838;455;568;48.389574;-4.424711;;;
32463;891;575;48.389524;-4.420033;;;5
32590;889;578;48.389503;-4.420055;lion;stopSpeak;
32741;887;579;48.389496;-4.420076;lion;lion;
33613;884;579;48.389496;-4.420108;lion;lion;
37234;738;454;48.390386;-4.421675;;;5
37343;738;457;48.390365;-4.421675;;;
37593;741;457;48.390365;-4.421643;;;
37860;743;460;48.390344;-4.421621;;;
38310;745;462;48.390329;-4.4216;;;
38394;747;464;48.390315;-4.421578;;;
38461;747;467;48.390294;-4.421578;;;
38511;747;470;48.390272;-4.421578;;;
38545;748;472;48.390258;-4.421567;lion;stopSpeak;
38598;748;475;48.390237;-4.421567;lion;lion;
38645;751;476;48.39023;-4.421535;lion;;
40036;1154;519;48.389923;-4.417212;;;6
40497;1157;519;48.389923;-4.417179;violette;stopSpeak;
40547;1160;519;48.389923;-4.417147;violette;violette;
40596;1162;523;48.389895;-4.417126;violette;;
40663;1161;525;48.38988;-4.417136;violette;;
40746;1161;527;48.389866;-4.417136;violette;;
41701;1160;524;48.389888;-4.417147;violette;violette;
41747;1160;521;48.389909;-4.417147;violette;;
41797;1160;519;48.389923;-4.417147;violette;;
41830;1160;516;48.389945;-4.417147;violette;;
42119;1333;530;48.389845;-4.415291;;;6
43348;1333;533;48.389823;-4.415291;;;
44032;1333;535;48.389809;-4.415291;;;
44282;1333;538;48.389788;-4.415291;;;
44399;1335;540;48.389774;-4.41527;;;
44415;1335;540;48.389774;-4.41527;;;
44465;1335;543;48.389752;-4.41527;;;
44532;1335;546;48.389731;-4.41527;;;
44582;1335;548;48.389717;-4.41527;;;
44682;1335;551;48.389695;-4.41527;;;
44816;1335;553;48.389681;-4.41527;;;
45000;1335;556;48.38966;-4.41527;;;
45099;1335;556;48.38966;-4.41527;;;
45400;1333;559;48.389638;-4.415291;;;
45683;1333;558;48.389645;-4.415291;;;
45933;1334;561;48.389624;-4.41528;;;
46017;1332;564;48.389603;-4.415302;;;
46117;1329;565;48.389596;-4.415334;;;
46300;1332;564;48.389603;-4.415302;;;
46317;1335;562;48.389617;-4.41527;;;
46350;1338;558;48.389645;-4.415237;;;
46384;1341;557;48.389653;-4.415205;;;
46417;1342;554;48.389674;-4.415194;;;
46450;1344;551;48.389695;-4.415173;;;
46467;1344;549;48.38971;-4.415173;;;
46500;1344;546;48.389731;-4.415173;;;
48638;279;968;48.386724;-4.426599;;;7
48669;280;965;48.386746;-4.426589;;;
49037;204;926;48.387023;-4.427404;;;7
49103;204;929;48.387002;-4.427404;;;
49787;204;931;48.386988;-4.427404;;;
49987;205;934;48.386966;-4.427393;;;
50454;208;936;48.386952;-4.427361;;;
50771;208;933;48.386974;-4.427361;;;
50804;208;930;48.386995;-4.427361;;;
50837;208;927;48.387016;-4.427361;;;
51695;751;933;48.386974;-4.421535;;;8
51906;750;935;48.386959;-4.421546;;;
51972;750;935;48.386959;-4.421546;;;
52189;747;936;48.386952;-4.421578;;;
53657;750;937;48.386945;-4.421546;;;
53757;752;937;48.386945;-4.421525;;;
53873;755;936;48.386952;-4.421492;;;
54007;758;934;48.386966;-4.42146;;;
54074;760;931;48.386988;-4.421439;;;
54140;763;929;48.387002;-4.421406;;;
54190;765;927;48.387016;-4.421385;;;
54224;768;924;48.387038;-4.421353;;;
54257;771;922;48.387052;-4.421321;;;
54274;774;920;48.387066;-4.421288;;;
54290;778;917;48.387088;-4.421246;;;
54307;783;913;48.387116;-4.421192;;;
54324;788;909;48.387145;-4.421138;;;
54340;792;904;48.38718;-4.421095;;;
54357;796;901;48.387202;-4.421052;;;
54374;800;896;48.387237;-4.42101;;;
54390;806;894;48.387251;-4.420945;;;
54407;811;890;48.38728;-4.420892;;;
54424;815;886;48.387308;-4.420849;;;
54441;820;883;48.38733;-4.420795;;;
54457;824;878;48.387365;-4.420752;;;
54474;828;875;48.387387;-4.420709;;;
54490;831;872;48.387408;-4.420677;;;
54507;834;869;48.38743;-4.420645;;;
54541;838;866;48.387451;-4.420602;;;
54557;840;863;48.387472;-4.42058;;;
54591;842;861;48.387487;-4.420559;;;
54607;845;859;48.387501;-4.420527;;;
54641;848;857;48.387515;-4.420495;;;
54724;848;855;48.387529;-4.420495;;;
54774;850;852;48.387551;-4.420473;;;
54824;850;849;48.387572;-4.420473;;;
54874;852;847;48.387586;-4.420452;;;
54907;852;844;48.387608;-4.420452;;;
54924;852;842;48.387622;-4.420452;;;
54957;852;839;48.387643;-4.420452;;;
54991;852;837;48.387658;-4.420452;;;
55024;852;832;48.387693;-4.420452;;;
55041;852;831;48.3877;-4.420452;;;
55058;852;827;48.387729;-4.420452;;;
55074;851;825;48.387743;-4.420462;;;
55091;850;822;48.387764;-4.420473;;;
55108;848;820;48.387779;-4.420495;;;
55141;842;817;48.3878;-4.420559;;;
55158;839;815;48.387814;-4.420591;;;
55174;836;814;48.387821;-4.420623;;;
55191;831;811;48.387843;-4.420677;;;
55208;828;808;48.387864;-4.420709;;;
55224;824;806;48.387878;-4.420752;;;
55241;820;804;48.387893;-4.420795;;;
55258;815;803;48.3879;-4.420849;;;
55274;812;801;48.387914;-4.420881;;;
55291;809;800;48.387921;-4.420913;;;
55308;807;798;48.387935;-4.420934;;;
55324;803;797;48.387943;-4.420977;;;
55341;800;795;48.387957;-4.42101;;;
55358;799;794;48.387964;-4.42102;;;
55375;796;792;48.387978;-4.421052;;;
55408;793;790;48.387992;-4.421085;;;
55425;793;788;48.388007;-4.421085;;;
55458;793;785;48.388028;-4.421085;;;
55475;796;782;48.388049;-4.421052;;;
55491;800;781;48.388057;-4.42101;;;
55508;809;780;48.388064;-4.420913;;;
55525;821;780;48.388064;-4.420784;;;
55541;840;783;48.388042;-4.42058;;;
55558;861;787;48.388014;-4.420355;;;
55575;877;791;48.387985;-4.420183;;;
55591;895;796;48.38795;-4.41999;;;
55608;907;799;48.387928;-4.419862;;;
55625;920;802;48.387907;-4.419722;;;
55641;932;804;48.387893;-4.419593;;;
55658;942;806;48.387878;-4.419486;;;
55675;949;809;48.387857;-4.419411;;;
55691;954;811;48.387843;-4.419357;;;
55708;957;813;48.387829;-4.419325;;;
55725;959;814;48.387821;-4.419304;;;
55742;961;817;48.3878;-4.419282;;;
55758;963;819;48.387786;-4.419261;;;
55792;964;822;48.387764;-4.41925;;;
55831;964;824;48.38775;-4.41925;;;
55942;966;825;48.387743;-4.419229;;;
55975;970;830;48.387707;-4.419186;;;
55992;974;835;48.387672;-4.419143;;;
56022;987;851;48.387558;-4.419003;banane;banane;
56025;998;867;48.387444;-4.418885;banane;;
56042;1005;879;48.387358;-4.41881;banane;;
56059;1011;890;48.38728;-4.418746;banane;;
56076;1016;898;48.387223;-4.418692;banane;;
56092;1018;904;48.38718;-4.418671;banane;;
56109;1020;907;48.387159;-4.418649;banane;;
56126;1020;910;48.387137;-4.418649;banane;;
56159;1021;914;48.387109;-4.418638;banane;;
56176;1021;915;48.387102;-4.418638;banane;;
56259;1022;912;48.387123;-4.418628;banane;;
56343;1022;910;48.387137;-4.418628;banane;;
56476;1020;908;48.387152;-4.418649;banane;;
56709;1017;907;48.387159;-4.418681;banane;;
56865;1014;905;48.387173;-4.418714;banane;banane;
56943;1012;904;48.38718;-4.418735;banane;;
57293;1009;905;48.387173;-4.418767;banane;;
57343;1006;907;48.387159;-4.418799;banane;;
57460;1009;907;48.387159;-4.418767;banane;;
57477;1009;907;48.387159;-4.418767;banane;;
57493;1013;907;48.387159;-4.418724;banane;;
57527;1015;903;48.387187;-4.418703;banane;;
57543;1017;901;48.387202;-4.418681;banane;;
57577;1020;900;48.387209;-4.418649;banane;;
57593;1020;900;48.387209;-4.418649;banane;;
57610;1023;898;48.387223;-4.418617;banane;;
57644;1026;898;48.387223;-4.418585;banane;;
57734;1022;897;48.38723;-4.418628;banane;banane;
57794;1019;897;48.38723;-4.41866;banane;;
58717;970;741;48.388342;-4.419186;;;8
58961;973;741;48.388342;-4.419153;;;
59044;976;741;48.388342;-4.419121;;;
59128;978;741;48.388342;-4.4191;;;
59178;981;741;48.388342;-4.419068;;;
59195;983;741;48.388342;-4.419046;;;
59228;986;741;48.388342;-4.419014;;;
59261;989;741;48.388342;-4.418982;;;
59295;992;741;48.388342;-4.41895;;;
59695;989;744;48.38832;-4.418982;;;
59762;987;747;48.388299;-4.419003;;;
60145;984;747;48.388299;-4.419035;;;
60179;981;747;48.388299;-4.419068;;;
60212;979;747;48.388299;-4.419089;;;
60229;977;748;48.388292;-4.419111;;;
60262;974;748;48.388292;-4.419143;;;
60295;971;748;48.388292;-4.419175;;;
60312;968;748;48.388292;-4.419207;;;
60329;960;747;48.388299;-4.419293;;;
60345;947;746;48.388306;-4.419432;;;
60362;929;744;48.38832;-4.419625;;;
60379;911;743;48.388327;-4.419819;;;
60395;898;742;48.388334;-4.419958;;;
60412;888;742;48.388334;-4.420065;;;
60429;877;742;48.388334;-4.420183;;;
60446;864;743;48.388327;-4.420323;;;
60462;851;743;48.388327;-4.420462;;;
60479;836;744;48.38832;-4.420623;;;
60495;824;745;48.388313;-4.420752;;;
60512;817;745;48.388313;-4.420827;;;
60529;811;747;48.388299;-4.420892;;;
60546;806;748;48.388292;-4.420945;;;
60562;802;749;48.388285;-4.420988;;;
60579;799;750;48.388277;-4.42102;;;
60596;796;750;48.388277;-4.421052;;;
60612;793;750;48.388277;-4.421085;;;
60646;789;752;48.388263;-4.421128;;;
60662;788;752;48.388263;-4.421138;;;
60696;784;752;48.388263;-4.421181;;;
60729;782;752;48.388263;-4.421203;;;
60762;779;753;48.388256;-4.421235;;;
60779;777;752;48.388263;-4.421256;;;
60812;774;753;48.388256;-4.421288;;;
60846;771;753;48.388256;-4.421321;;;
60862;768;753;48.388256;-4.421353;;;
60879;764;754;48.388249;-4.421396;;;
60896;761;754;48.388249;-4.421428;;;
60912;758;754;48.388249;-4.42146;;;
60929;755;755;48.388242;-4.421492;;;
60946;749;755;48.388242;-4.421557;;;
60962;745;755;48.388242;-4.4216;;;
60979;741;755;48.388242;-4.421643;;;
60998;736;755;48.388242;-4.421696;;;
61013;732;755;48.388242;-4.421739;;;
61030;728;754;48.388249;-4.421782;;;
61046;723;752;48.388263;-4.421836;;;
61063;709;742;48.388334;-4.421986;;;
61079;698;734;48.388391;-4.422104;;;
61096;688;727;48.388441;-4.422211;;;
61113;681;721;48.388484;-4.422286;;;
61129;677;718;48.388505;-4.422329;;;
61146;674;716;48.38852;-4.422361;;;
61163;671;714;48.388534;-4.422394;;;
61196;669;714;48.388534;-4.422415;;;
61346;669;717;48.388513;-4.422415;;;
61379;667;720;48.388491;-4.422436;;;
61396;666;722;48.388477;-4.422447;;;
61430;661;727;48.388441;-4.422501;;;
61446;656;732;48.388406;-4.422554;;;
61471;649;739;48.388356;-4.42263;oignon;oignon;
61480;641;748;48.388292;-4.422715;oignon;;
61497;634;756;48.388235;-4.422791;oignon;;
61514;630;761;48.388199;-4.422833;oignon;;
61530;624;768;48.388149;-4.422898;oignon;;
61547;621;772;48.388121;-4.42293;oignon;;
61564;618;777;48.388085;-4.422962;oignon;;
61580;615;781;48.388057;-4.422994;oignon;;
61597;615;784;48.388035;-4.422994;oignon;;
61614;616;788;48.388007;-4.422984;oignon;;
61630;616;791;48.387985;-4.422984;oignon;;
61647;616;794;48.387964;-4.422984;oignon;;
61663;618;797;48.387943;-4.422962;;;
61696;620;800;48.387921;-4.422941;;;
61713;621;802;48.387907;-4.42293;;;
61746;622;805;48.387886;-4.422919;;;
61780;622;807;48.387871;-4.422919;;;
61963;625;807;48.387871;-4.422887;;;
64669;1352;899;48.387216;-4.415087;;;9
66500;1349;898;48.387223;-4.415119;;;
66534;1346;900;48.387209;-4.415152;;;
69609;399;270;48.391697;-4.425312;;;1
69689;400;272;48.391683;-4.425301;toucan;toucan;
69770;400;272;48.391683;-4.425301;toucan;;
69854;400;275;48.391662;-4.425301;toucan;;
70574;402;272;48.391683;-4.42528;toucan;toucan;
71824;819;215;48.392089;-4.420806;;;2
71872;817;215;48.392089;-4.420827;;;
72239;814;215;48.392089;-4.420859;;;
72672;812;213;48.392103;-4.420881;;;
73640;814;215;48.392089;-4.420859;;;
73656;817;215;48.392089;-4.420827;;;
73690;825;219;48.392061;-4.420741;;;
73706;836;223;48.392032;-4.420623;;;
73723;847;226;48.392011;-4.420505;;;
73740;854;228;48.391996;-4.42043;;;
73756;860;229;48.391989;-4.420366;;;
73782;865;231;48.391975;-4.420312;;;
73791;868;232;48.391968;-4.42028;;;
73807;871;233;48.391961;-4.420248;;;
73823;874;234;48.391954;-4.420216;;;
73840;878;235;48.391947;-4.420173;;;
73857;883;236;48.391939;-4.420119;;;
73873;887;237;48.391932;-4.420076;;;
73890;893;239;48.391918;-4.420012;;;
73907;897;239;48.391918;-4.419969;;;
73923;900;240;48.391911;-4.419937;;;
73940;903;240;48.391911;-4.419904;;;
73957;906;240;48.391911;-4.419872;;;
73990;908;240;48.391911;-4.419851;;;
74023;911;240;48.391911;-4.419819;;;
74040;913;240;48.391911;-4.419797;;;
74073;913;240;48.391911;-4.419797;;;
74240;910;240;48.391911;-4.419829;;;
74290;908;241;48.391904;-4.419851;;;
74440;905;242;48.391897;-4.419883;;;
74574;902;242;48.391897;-4.419915;;;
74607;899;242;48.391897;-4.419947;;;
78883;856;531;48.389838;-4.420409;;;5
79312;853;532;48.389831;-4.420441;lion;stopSpeak;
80335;851;534;48.389816;-4.420462;lion;lion;
80664;831;552;48.389688;-4.420677;;;5
82399;1239;537;48.389795;-4.4163;;;6
82433;1242;538;48.389788;-4.416267;violette;violette;
82466;1245;538;48.389788;-4.416235;violette;violette;
83031;1247;537;48.389795;-4.416214;violette;;
83622;1244;536;48.389802;-4.416246;violette;violette;
87670;557;956;48.38681;-4.423617;;;
88202;560;956;48.38681;-4.423584;;;
88236;563;956;48.38681;-4.423552;;;
88269;567;956;48.38681;-4.423509;;;
88578;707;958;48.386795;-4.422007;;;8
90271;706;955;48.386817;-4.422018;;;
90337;706;953;48.386831;-4.422018;;;
90387;706;949;48.38686;-4.422018;;;
90404;706;947;48.386874;-4.422018;;;
90437;706;944;48.386895;-4.422018;;;
90470;706;942;48.386909;-4.422018;;;
90487;706;940;48.386924;-4.422018;;;
90520;707;935;48.386959;-4.422007;;;
90537;709;932;48.386981;-4.421986;;;
90554;710;929;48.387002;-4.421975;;;
90570;712;924;48.387038;-4.421954;;;
90587;715;920;48.387066;-4.421921;;;
90604;718;915;48.387102;-4.421889;;;
90620;721;911;48.38713;-4.421857;;;
90637;725;907;48.387159;-4.421814;;;
90654;730;903;48.387187;-4.421761;;;
90671;733;900;48.387209;-4.421728;;;
90687;737;897;48.38723;-4.421685;;;
90704;740;894;48.387251;-4.421653;;;
90721;744;891;48.387273;-4.42161;;;
90737;748;887;48.387301;-4.421567;;;
90754;751;884;48.387323;-4.421535;;;
90771;754;881;48.387344;-4.421503;;;
90787;757;878;48.387365;-4.421471;;;
90804;759;875;48.387387;-4.421449;;;
90821;761;872;48.387408;-4.421428;;;
90837;762;869;48.38743;-4.421417;;;
90854;764;866;48.387451;-4.421396;;;
90871;765;864;48.387465;-4.421385;;;
90904;770;860;48.387494;-4.421331;;;
90937;773;857;48.387515;-4.421299;;;
90954;775;855;48.387529;-4.421278;;;
90987;778;852;48.387551;-4.421246;;;
91021;781;849;48.387572;-4.421213;;;
91054;783;847;48.387586;-4.421192;;;
91071;785;847;48.387586;-4.42117;;;
91105;788;847;48.387586;-4.421138;;;
91138;791;847;48.387586;-4.421106;;;
91171;794;846;48.387593;-4.421074;;;
91188;796;845;48.387601;-4.421052;;;
91221;799;845;48.387601;-4.42102;;;
91238;802;845;48.387601;-4.420988;;;
91254;805;845;48.387601;-4.420956;;;
91271;808;845;48.387601;-4.420924;;;
91288;812;846;48.387593;-4.420881;;;
91304;818;847;48.387586;-4.420816;;;
91321;823;849;48.387572;-4.420763;;;
91338;827;850;48.387565;-4.42072;;;
91354;831;852;48.387551;-4.420677;;;
91371;834;854;48.387536;-4.420645;;;
91388;837;856;48.387522;-4.420613;;;
91404;840;858;48.387508;-4.42058;;;
91421;842;861;48.387487;-4.420559;;;
91438;843;864;48.387465;-4.420548;;;
91455;846;869;48.38743;-4.420516;;;
91471;847;875;48.387387;-4.420505;;;
91488;849;881;48.387344;-4.420484;;;
91505;851;887;48.387301;-4.420462;;;
91521;854;894;48.387251;-4.42043;;;
91538;857;900;48.387209;-4.420398;;;
91555;859;906;48.387166;-4.420377;;;
91571;861;914;48.387109;-4.420355;;;
91588;865;923;48.387045;-4.420312;;;
91605;867;931;48.386988;-4.420291;;;
91621;869;938;48.386938;-4.420269;;;
91638;870;944;48.386895;-4.420258;;;
91655;872;950;48.386852;-4.420237;;;
91671;873;955;48.386817;-4.420226;;;
91688;873;957;48.386803;-4.420226;;;
91721;875;960;48.386781;-4.420205;;;
91755;875;962;48.386767;-4.420205;;;
