time(ms);x;y;lat;lon;contact;announce;area
16979;179;88;48.392994;-4.427672;;;
17195;179;91;48.392972;-4.427672;;;
17262;179;93;48.392958;-4.427672;;;
17295;179;96;48.392937;-4.427672;;;
17329;183;98;48.392923;-4.427629;;;
17362;186;102;48.392894;-4.427597;;;
17379;188;105;48.392873;-4.427576;;;
17396;192;111;48.39283;-4.427533;;;
17412;197;118;48.39278;-4.427479;;;
17429;201;126;48.392723;-4.427436;;;
17446;205;134;48.392666;-4.427393;;;
17462;208;143;48.392602;-4.427361;;;
17479;212;152;48.392538;-4.427318;;;
17496;214;160;48.392481;-4.427297;;;
17512;215;167;48.392431;-4.427286;;;
17529;218;173;48.392388;-4.427254;;;
17546;219;179;48.392346;-4.427243;;;
17562;221;183;48.392317;-4.427222;;;
17579;222;188;48.392281;-4.427211;;;
17596;224;190;48.392267;-4.427189;;;
17613;224;193;48.392246;-4.427189;;;
17629;224;195;48.392232;-4.427189;;;
17646;225;197;48.392217;-4.427179;;;
17679;225;200;48.392196;-4.427179;;;
17712;225;202;48.392182;-4.427179;;;
17729;225;205;48.39216;-4.427179;;;
17762;225;208;48.392139;-4.427179;;;
17779;225;210;48.392125;-4.427179;;;
17813;225;213;48.392103;-4.427179;;;
17846;225;215;48.392089;-4.427179;;;
17863;225;217;48.392075;-4.427179;;;
17896;225;220;48.392053;-4.427179;;;
17963;222;222;48.392039;-4.427211;;;
17979;220;222;48.392039;-4.427232;;;
18013;214;221;48.392046;-4.427297;;;
18029;206;220;48.392053;-4.427382;;;
18046;193;216;48.392082;-4.427522;;;
18063;181;213;48.392103;-4.427651;;;
18079;166;210;48.392125;-4.427812;;;
18096;154;207;48.392146;-4.42794;;;
18113;145;205;48.39216;-4.428037;;;
18130;139;204;48.392167;-4.428101;;;
18146;135;204;48.392167;-4.428144;;;
18163;132;204;48.392167;-4.428176;;;
18180;129;204;48.392167;-4.428209;;;
18213;126;204;48.392167;-4.428241;;;
18296;125;206;48.392153;-4.428251;;;
18313;125;206;48.392153;-4.428251;;;
18346;125;209;48.392132;-4.428251;;;
18396;126;212;48.39211;-4.428241;;;
18413;129;214;48.392096;-4.428209;;;
18430;132;216;48.392082;-4.428176;;;
18446;140;219;48.392061;-4.428091;;;
18463;151;221;48.392046;-4.427973;;;
18480;161;222;48.392039;-4.427865;;;
18497;172;222;48.392039;-4.427747;;;
18513;182;222;48.392039;-4.42764;;;
18530;192;222;48.392039;-4.427533;;;
18546;198;222;48.392039;-4.427468;;;
18563;203;222;48.392039;-4.427415;;;
18580;208;222;48.392039;-4.427361;;;
18596;214;222;48.392039;-4.427297;;;
18613;220;222;48.392039;-4.427232;;;
18630;226;222;48.392039;-4.427168;;;
18647;231;222;48.392039;-4.427114;;;
18663;235;222;48.392039;-4.427071;;;
18680;240;222;48.392039;-4.427018;;;
18697;244;222;48.392039;-4.426975;;;
18713;248;222;48.392039;-4.426932;;;
18730;253;222;48.392039;-4.426878;;;
18747;257;222;48.392039;-4.426835;;;
18763;262;222;48.392039;-4.426782;;;
18780;266;222;48.392039;-4.426739;;;
18797;270;222;48.392039;-4.426696;;;
18813;274;222;48.392039;-4.426653;;;
18830;278;222;48.392039;-4.42661;;;
18847;281;222;48.392039;-4.426578;;;
18863;284;222;48.392039;-4.426546;;;
18880;286;222;48.392039;-4.426524;;;
18913;290;222;48.392039;-4.426481;;;
18930;294;222;48.392039;-4.426438;;;
18947;299;222;48.392039;-4.426385;;;
18963;304;222;48.392039;-4.426331;;;
18980;311;222;48.392039;-4.426256;;;
18997;317;222;48.392039;-4.426192;;;
19014;323;222;48.392039;-4.426127;;;
19030;329;222;48.392039;-4.426063;;;
19047;335;222;48.392039;-4.425998;;;
19064;341;222;48.392039;-4.425934;;;
19080;349;223;48.392032;-4.425848;;;
19097;356;223;48.392032;-4.425773;;;
19114;363;223;48.392032;-4.425698;;;
19130;369;223;48.392032;-4.425634;;;
19147;373;223;48.392032;-4.425591;;;
19164;378;224;48.392025;-4.425537;;;
19180;382;224;48.392025;-4.425494;;;
19205;386;224;48.392025;-4.425451;brugnon;brugnon;
19214;390;224;48.392025;-4.425408;brugnon;;
19231;394;224;48.392025;-4.425365;brugnon;;
19248;397;224;48.392025;-4.425333;brugnon;;
19264;401;224;48.392025;-4.42529;brugnon;;
19281;404;224;48.392025;-4.425258;brugnon;;
19298;406;224;48.392025;-4.425237;brugnon;;
19314;409;222;48.392039;-4.425204;brugnon;;
19348;412;222;48.392039;-4.425172;brugnon;;
19381;414;220;48.392053;-4.425151;brugnon;;
19398;417;220;48.392053;-4.425119;brugnon;;
19431;419;219;48.392061;-4.425097;brugnon;;
19448;421;217;48.392075;-4.425076;brugnon;;
19498;424;217;48.392075;-4.425044;brugnon;;
22845;424;220;48.392053;-4.425044;brugnon;brugnon;
23251;422;221;48.392046;-4.425065;brugnon;;
23971;1056;245;48.391875;-4.418263;;;2
24385;1055;242;48.391897;-4.418274;;;
25319;1055;240;48.391911;-4.418274;;;
26086;1055;237;48.391932;-4.418274;;;
26753;1052;236;48.391939;-4.418306;;;
26787;1049;236;48.391939;-4.418338;;;
26820;1046;235;48.391947;-4.41837;;;
26837;1044;235;48.391947;-4.418392;;;
26870;1039;235;48.391947;-4.418445;;;
26887;1035;235;48.391947;-4.418488;;;
26903;1032;235;48.391947;-4.41852;;;
26920;1029;235;48.391947;-4.418553;;;
26937;1026;235;48.391947;-4.418585;;;
26954;1024;235;48.391947;-4.418606;;;
26995;1022;235;48.391947;-4.418628;endive;endive;
27154;1025;235;48.391947;-4.418596;;;
27170;1028;235;48.391947;-4.418563;;;
27204;1031;235;48.391947;-4.418531;;;
27220;1033;234;48.391954;-4.41851;;;
27254;1036;233;48.391961;-4.418478;;;
27287;1039;233;48.391961;-4.418445;;;
27320;1041;233;48.391961;-4.418424;;;
27404;1043;232;48.391968;-4.418402;;;
28006;291;277;48.391647;-4.42647;;;1
28205;291;279;48.391633;-4.42647;;;
28438;291;282;48.391612;-4.42647;;;
28572;291;285;48.39159;-4.42647;;;
29489;293;286;48.391583;-4.426449;;;
29572;294;288;48.391569;-4.426438;;;
29606;296;292;48.39154;-4.426417;;;
29639;297;294;48.391526;-4.426406;;;
29656;299;296;48.391512;-4.426385;;;
29689;302;301;48.391476;-4.426352;;;
29706;303;304;48.391455;-4.426342;;;
29739;306;308;48.391427;-4.42631;;;
29756;308;311;48.391405;-4.426288;;;
29772;309;313;48.391391;-4.426277;;;
29806;312;317;48.391362;-4.426245;;;
29823;313;320;48.391341;-4.426234;;;
29840;313;322;48.391327;-4.426234;;;
29857;313;325;48.391305;-4.426234;;;
29873;313;327;48.391291;-4.426234;;;
29907;313;330;48.39127;-4.426234;;;
29940;314;332;48.391256;-4.426224;;;
29973;314;335;48.391234;-4.426224;;;
29990;314;337;48.39122;-4.426224;;;
30023;314;340;48.391199;-4.426224;;;
30056;315;343;48.391177;-4.426213;;;
30090;316;345;48.391163;-4.426202;;;
30590;313;346;48.391156;-4.426234;;;
30607;308;346;48.391156;-4.426288;;;
30624;301;346;48.391156;-4.426363;;;
30641;294;346;48.391156;-4.426438;;;
30657;284;345;48.391163;-4.426546;;;
30674;276;344;48.39117;-4.426631;;;
30690;270;343;48.391177;-4.426696;;;
30707;266;343;48.391177;-4.426739;;;
30724;263;343;48.391177;-4.426771;;;
30757;260;343;48.391177;-4.426803;;;
30774;258;343;48.391177;-4.426825;;;
31124;256;343;48.391177;-4.426846;;;
31225;253;343;48.391177;-4.426878;;;
31241;250;340;48.391199;-4.42691;;;
31274;248;337;48.39122;-4.426932;;;
31307;245;334;48.391241;-4.426964;;;
31341;243;332;48.391256;-4.426985;;;
31358;240;329;48.391277;-4.427018;;;
31391;237;326;48.391298;-4.42705;;;
31424;235;324;48.391313;-4.427071;;;
31458;232;321;48.391334;-4.427103;;;
31474;228;319;48.391348;-4.427146;;;
31491;225;317;48.391362;-4.427179;;;
31507;224;317;48.391362;-4.427189;;;
31524;221;315;48.391377;-4.427222;;;
31557;219;312;48.391398;-4.427243;;;
31574;217;311;48.391405;-4.427264;;;
31624;214;310;48.391412;-4.427297;;;
31824;212;309;48.391419;-4.427318;;;
31924;209;307;48.391434;-4.42735;;;
31958;206;304;48.391455;-4.427382;;;
31991;203;301;48.391476;-4.427415;;;
32024;201;299;48.391491;-4.427436;;;
32041;197;294;48.391526;-4.427479;;;
32058;194;291;48.391548;-4.427511;;;
32074;192;288;48.391569;-4.427533;;;
32091;189;285;48.39159;-4.427565;;;
32108;187;282;48.391612;-4.427586;;;
32124;185;278;48.39164;-4.427608;;;
32141;184;276;48.391654;-4.427618;;;
32158;182;273;48.391676;-4.42764;;;
32174;180;269;48.391704;-4.427661;;;
32197;179;265;48.391733;-4.427672;;;
32212;176;261;48.391761;-4.427704;;;
32225;175;259;48.391776;-4.427715;;;
32241;173;254;48.391811;-4.427736;;;
32258;171;251;48.391833;-4.427758;;;
32275;170;248;48.391854;-4.427769;;;
32291;168;245;48.391875;-4.42779;;;
32308;167;242;48.391897;-4.427801;;;
32341;164;239;48.391918;-4.427833;;;
32375;161;237;48.391932;-4.427865;;;
32391;159;235;48.391947;-4.427887;;;
32442;156;233;48.391961;-4.427919;;;
32458;154;233;48.391961;-4.42794;;;
32508;151;232;48.391968;-4.427973;;;
32541;148;229;48.391989;-4.428005;;;
32558;146;227;48.392004;-4.428026;;;
32608;144;224;48.392025;-4.428048;;;
32625;143;221;48.392046;-4.428058;;;
32658;143;218;48.392068;-4.428058;;;
32675;143;214;48.392096;-4.428058;;;
32692;143;211;48.392118;-4.428058;;;
32708;143;210;48.392125;-4.428058;;;
32725;143;206;48.392153;-4.428058;;;
32742;143;204;48.392167;-4.428058;;;
32758;145;201;48.392189;-4.428037;;;
32775;146;197;48.392217;-4.428026;;;
32792;149;195;48.392232;-4.427994;;;
32808;152;193;48.392246;-4.427962;;;
32825;155;192;48.392253;-4.42793;;;
32842;162;189;48.392274;-4.427855;;;
32858;175;185;48.392303;-4.427715;;;
32875;188;183;48.392317;-4.427576;;;
32892;196;184;48.39231;-4.42749;;;
32908;203;184;48.39231;-4.427415;;;
32925;206;184;48.39231;-4.427382;;;
32958;210;184;48.39231;-4.42734;;;
32975;211;184;48.39231;-4.427329;;;
33226;1112;127;48.392716;-4.417662;;;
33910;1112;129;48.392702;-4.417662;;;
33943;1112;133;48.392673;-4.417662;;;
33960;1112;135;48.392659;-4.417662;;;
33993;1112;138;48.392638;-4.417662;;;
34026;1112;140;48.392623;-4.417662;;;
34043;1112;142;48.392609;-4.417662;;;
34060;1112;144;48.392595;-4.417662;;;
34076;1112;147;48.392574;-4.417662;;;
34093;1112;150;48.392552;-4.417662;;;
34110;1112;153;48.392531;-4.417662;;;
34127;1112;156;48.392509;-4.417662;;;
34143;1112;158;48.392495;-4.417662;;;
34160;1112;162;48.392467;-4.417662;;;
34177;1113;164;48.392452;-4.417651;;;
34193;1114;167;48.392431;-4.417641;;;
34210;1114;169;48.392417;-4.417641;;;
34243;1114;171;48.392403;-4.417641;;;
34277;1114;174;48.392381;-4.417641;;;
34294;1115;176;48.392367;-4.41763;;;
34327;1115;179;48.392346;-4.41763;;;
34360;1115;182;48.392324;-4.41763;;;
34394;1117;184;48.39231;-4.417608;;;
34410;1116;187;48.392289;-4.417619;;;
34427;1117;190;48.392267;-4.417608;;;
34444;1117;193;48.392246;-4.417608;;;
34460;1118;196;48.392224;-4.417598;;;
34477;1118;199;48.392203;-4.417598;;;
34493;1118;202;48.392182;-4.417598;;;
34510;1118;205;48.39216;-4.417598;;;
34544;1118;209;48.392132;-4.417598;;;
34561;1118;210;48.392125;-4.417598;;;
34594;1118;213;48.392103;-4.417598;;;
34634;1109;218;48.392068;-4.417694;;;2
34643;1099;220;48.392053;-4.417802;;;
34660;1083;219;48.392061;-4.417973;;;
34677;1070;218;48.392068;-4.418113;;;
34693;1064;217;48.392075;-4.418177;;;
34710;1060;217;48.392075;-4.41822;;;
34727;1057;217;48.392075;-4.418252;;;
34761;1054;216;48.392082;-4.418284;;;
34777;1052;215;48.392089;-4.418306;;;
34944;1051;213;48.392103;-4.418317;;;
35010;1051;210;48.392125;-4.418317;;;
35027;1052;206;48.392153;-4.418306;;;
36516;1063;193;48.392246;-4.418188;;;2
36562;1064;196;48.392224;-4.418177;;;
36595;1065;198;48.39221;-4.418166;;;
36678;1068;199;48.392203;-4.418134;;;
36795;1071;196;48.392224;-4.418102;;;
36828;1074;193;48.392246;-4.41807;;;
36862;1077;190;48.392267;-4.418038;;;
36878;1079;187;48.392289;-4.418016;;;
36895;1081;184;48.39231;-4.417995;;;
36912;1083;182;48.392324;-4.417973;;;
36929;1085;179;48.392346;-4.417952;;;
36945;1088;176;48.392367;-4.41792;;;
36962;1090;173;48.392388;-4.417898;;;
36979;1092;170;48.39241;-4.417877;;;
36995;1093;169;48.392417;-4.417866;;;
37012;1095;166;48.392438;-4.417845;;;
37029;1097;165;48.392445;-4.417823;;;
37045;1098;163;48.39246;-4.417812;;;
37079;1101;160;48.392481;-4.41778;;;
37112;1104;160;48.392481;-4.417748;;;
37479;1106;160;48.392481;-4.417726;;;
39364;1108;161;48.392474;-4.417705;;;
41036;1515;232;48.391968;-4.413338;;;3
41199;1512;232;48.391968;-4.413371;;;
41382;1513;235;48.391947;-4.41336;;;
41466;1512;238;48.391925;-4.413371;;;
41499;1512;240;48.391911;-4.413371;;;
41549;1511;243;48.39189;-4.413381;;;
41599;1511;245;48.391875;-4.413381;;;
43201;1509;242;48.391897;-4.413403;;;
44134;1508;245;48.391875;-4.413414;;;
46041;46;603;48.389325;-4.429099;;;4
46053;46;600;48.389346;-4.429099;;;
46086;46;597;48.389368;-4.429099;;;
46103;46;590;48.389417;-4.429099;;;
46119;46;584;48.38946;-4.429099;;;
46136;46;578;48.389503;-4.429099;;;
46154;46;570;48.38956;-4.429099;;;
46170;46;563;48.38961;-4.429099;;;
46186;46;555;48.389667;-4.429099;;;
46203;46;548;48.389717;-4.429099;;;
46220;46;542;48.389759;-4.429099;;;
46236;46;536;48.389802;-4.429099;;;
46253;46;532;48.389831;-4.429099;;;
46270;46;528;48.389859;-4.429099;;;
46286;46;525;48.38988;-4.429099;;;
46303;46;522;48.389902;-4.429099;;;
46320;46;519;48.389923;-4.429099;;;
46353;46;516;48.389945;-4.429099;;;
46370;48;514;48.389959;-4.429078;;;
46403;51;514;48.389959;-4.429045;;;
47572;164;513;48.389966;-4.427833;;;4
49256;162;514;48.389959;-4.427855;;;
49308;159;514;48.389959;-4.427887;;;
49339;156;514;48.389959;-4.427919;;;
49372;153;514;48.389959;-4.427951;;;
49389;151;514;48.389959;-4.427973;;;
49422;148;514;48.389959;-4.428005;;;
49456;145;514;48.389959;-4.428037;;;
49489;143;514;48.389959;-4.428058;;;
49506;139;514;48.389959;-4.428101;;;
49539;137;514;48.389959;-4.428123;;;
49556;134;514;48.389959;-4.428155;;;
49572;131;513;48.389966;-4.428187;;;
49589;128;513;48.389966;-4.428219;;;
49606;125;511;48.38998;-4.428251;;;
49622;122;510;48.389987;-4.428284;;;
49639;118;509;48.389994;-4.428327;;;
49656;114;507;48.390009;-4.428369;;;
49672;110;507;48.390009;-4.428412;;;
49689;106;506;48.390016;-4.428455;;;
49706;104;504;48.39003;-4.428477;;;
49722;101;504;48.39003;-4.428509;;;
49739;98;503;48.390037;-4.428541;;;
49756;95;502;48.390044;-4.428573;;;
49772;91;501;48.390051;-4.428616;;;
49789;88;502;48.390044;-4.428648;;;
49806;84;501;48.390051;-4.428691;;;
49823;80;501;48.390051;-4.428734;;;
49839;77;500;48.390059;-4.428766;;;
49856;73;500;48.390059;-4.428809;;;
49873;69;499;48.390066;-4.428852;;;
49889;65;499;48.390066;-4.428895;;;
49906;61;498;48.390073;-4.428938;;;
49923;59;497;48.39008;-4.42896;;;
49939;55;497;48.39008;-4.429003;;;
49956;52;496;48.390087;-4.429035;;;
49973;49;496;48.390087;-4.429067;;;
49989;47;496;48.390087;-4.429088;;;
50006;44;496;48.390087;-4.429121;;;
50023;41;496;48.390087;-4.429153;;;
50039;38;496;48.390087;-4.429185;;;
50056;35;496;48.390087;-4.429217;;;
50073;32;496;48.390087;-4.429249;;;
50089;28;496;48.390087;-4.429292;;;
50106;24;496;48.390087;-4.429335;;;
50123;21;496;48.390087;-4.429367;;;
50144;18;496;48.390087;-4.429399;;;
50157;15;496;48.390087;-4.429432;;;
50174;12;496;48.390087;-4.429464;;;
50190;10;496;48.390087;-4.429485;;;
50223;7;496;48.390087;-4.429517;;;
50240;5;496;48.390087;-4.429539;;;
50273;2;499;48.390066;-4.429571;;;
50307;0;502;48.390044;-4.429593;;;
50340;-2;503;48.390037;-4.429614;;;
50357;-4;503;48.390037;-4.429636;;;
50390;-7;503;48.390037;-4.429668;;;
50423;-10;503;48.390037;-4.4297;;;
50440;-12;503;48.390037;-4.429721;;;
50557;-15;503;48.390037;-4.429754;;;
50891;-12;503;48.390037;-4.429721;;;
50924;-9;503;48.390037;-4.429689;;;
50974;-6;502;48.390044;-4.429657;;;
51024;-4;502;48.390044;-4.429636;;;
51057;2;501;48.390051;-4.429571;;;
51074;15;500;48.390059;-4.429432;;;
51090;27;500;48.390059;-4.429303;;;
51107;34;500;48.390059;-4.429228;;;
51123;45;500;48.390059;-4.42911;;;
51140;56;500;48.390059;-4.428992;;;
51162;66;500;48.390059;-4.428884;;;
51174;73;500;48.390059;-4.428809;;;
51190;79;500;48.390059;-4.428745;;;
51207;83;500;48.390059;-4.428702;;;
51224;87;500;48.390059;-4.428659;;;
51240;91;500;48.390059;-4.428616;;;
51257;94;500;48.390059;-4.428584;;;
51274;98;500;48.390059;-4.428541;;;
51290;100;500;48.390059;-4.42852;;;
51307;104;499;48.390066;-4.428477;;;
51324;107;499;48.390066;-4.428445;;;
51340;110;498;48.390073;-4.428412;;;
51357;113;496;48.390087;-4.42838;;;
51374;116;496;48.390087;-4.428348;;;
51390;119;494;48.390101;-4.428316;;;
51407;122;493;48.390108;-4.428284;;;
51424;125;492;48.390116;-4.428251;;;
51440;127;491;48.390123;-4.42823;;;
51457;130;490;48.39013;-4.428198;;;
51474;132;490;48.39013;-4.428176;;;
51490;135;489;48.390137;-4.428144;;;
51507;137;489;48.390137;-4.428123;;;
51540;141;489;48.390137;-4.42808;;;
51557;143;488;48.390144;-4.428058;;;
51591;146;488;48.390144;-4.428026;;;
51607;148;487;48.390151;-4.428005;;;
51641;151;487;48.390151;-4.427973;;;
51707;152;484;48.390173;-4.427962;;;
51724;151;481;48.390194;-4.427973;;;
51757;151;478;48.390215;-4.427973;;;
51791;151;476;48.39023;-4.427973;;;
51824;148;469;48.390279;-4.428005;;;
51841;146;461;48.390336;-4.428026;;;
51857;144;454;48.390386;-4.428048;;;
51874;141;448;48.390429;-4.42808;;;
51891;140;442;48.390472;-4.428091;;;
51907;138;436;48.390515;-4.428112;;;
51924;137;430;48.390557;-4.428123;;;
51941;135;423;48.390607;-4.428144;;;
51957;134;417;48.39065;-4.428155;;;
51974;134;413;48.390678;-4.428155;;;
51992;134;409;48.390707;-4.428155;;;
52008;133;406;48.390728;-4.428166;;;
52024;133;403;48.39075;-4.428166;;;
52041;133;400;48.390771;-4.428166;;;
52074;132;397;48.390792;-4.428176;;;
52091;132;395;48.390807;-4.428176;;;
52124;132;391;48.390835;-4.428176;;;
52141;132;390;48.390842;-4.428176;;;
52174;132;387;48.390864;-4.428176;;;
52208;132;384;48.390885;-4.428176;;;
52241;132;381;48.390906;-4.428176;;;
52258;132;379;48.390921;-4.428176;;;
52408;135;379;48.390921;-4.428144;;;
52425;135;379;48.390921;-4.428144;;;
52458;139;379;48.390921;-4.428101;;;
52475;141;377;48.390935;-4.42808;;;
52508;146;375;48.390949;-4.428026;;;
52525;152;373;48.390963;-4.427962;;;
52541;158;370;48.390985;-4.427897;;;
52558;167;368;48.390999;-4.427801;;;
52575;178;365;48.39102;-4.427683;;;
52591;188;362;48.391042;-4.427576;;;
52608;197;359;48.391063;-4.427479;;;
52625;203;357;48.391077;-4.427415;;;
52642;210;355;48.391092;-4.42734;;;
52659;219;353;48.391106;-4.427243;;;
52676;228;351;48.39112;-4.427146;;;
52692;235;350;48.391127;-4.427071;;;
52709;241;350;48.391127;-4.427007;;;
52726;247;350;48.391127;-4.426943;;;
52742;251;350;48.391127;-4.4269;;;
52759;256;350;48.391127;-4.426846;;;
52775;259;350;48.391127;-4.426814;;;
52792;262;350;48.391127;-4.426782;;;
52809;265;350;48.391127;-4.426749;;;
52825;268;350;48.391127;-4.426717;;;
52842;271;350;48.391127;-4.426685;;;
52876;274;350;48.391127;-4.426653;;;
52909;277;350;48.391127;-4.426621;;;
52926;279;350;48.391127;-4.426599;;;
52959;282;350;48.391127;-4.426567;;;
52992;284;351;48.39112;-4.426546;;;
53076;286;352;48.391113;-4.426524;;;
53126;286;355;48.391092;-4.426524;;;
53175;286;358;48.39107;-4.426524;;;
53242;287;360;48.391056;-4.426513;;;
53292;288;363;48.391035;-4.426503;;;
53309;288;366;48.391013;-4.426503;;;
53342;289;369;48.390992;-4.426492;;;
53375;291;371;48.390978;-4.42647;;;
53409;292;374;48.390956;-4.42646;;;
53442;292;376;48.390942;-4.42646;;;
53492;295;376;48.390942;-4.426428;;;
53542;298;376;48.390942;-4.426395;;;
53592;300;376;48.390942;-4.426374;;;
53609;303;376;48.390942;-4.426342;;;
53659;305;376;48.390942;-4.42632;;;
53676;308;376;48.390942;-4.426288;;;
53709;311;376;48.390942;-4.426256;;;
53742;314;376;48.390942;-4.426224;;;
53776;316;376;48.390942;-4.426202;;;
53792;319;376;48.390942;-4.42617;;;
53826;322;376;48.390942;-4.426138;;;
53842;325;376;48.390942;-4.426106;;;
53876;329;376;48.390942;-4.426063;;;
53892;332;375;48.390949;-4.426031;;;
53909;335;373;48.390963;-4.425998;;;
53926;338;374;48.390956;-4.425966;;;
53943;342;373;48.390963;-4.425923;;;
53959;345;372;48.390971;-4.425891;;;
53976;348;372;48.390971;-4.425859;;;
53993;351;371;48.390978;-4.425827;;;
54009;354;371;48.390978;-4.425795;;;
54026;357;369;48.390992;-4.425762;;;
54043;360;370;48.390985;-4.42573;;;
54059;362;370;48.390985;-4.425709;;;
