time(ms);x;y;lat;lon;contact;announce
6285;208;58;48.393208;-4.427382;;
6328;202;59;48.3932;-4.427447;;
12555;979;101;48.392901;-4.419111;;
12600;976;101;48.392901;-4.419143;;
12634;971;102;48.392894;-4.419196;;
12650;968;103;48.392887;-4.419229;;
12667;963;103;48.392887;-4.419282;;
12684;960;103;48.392887;-4.419314;;
12700;954;103;48.392887;-4.419379;;
12717;949;102;48.392894;-4.419432;;
12734;944;102;48.392894;-4.419486;;
12751;940;102;48.392894;-4.419529;;
12767;935;102;48.392894;-4.419583;;
12784;930;101;48.392901;-4.419636;;
12800;926;100;48.392908;-4.419679;;
12817;921;99;48.392915;-4.419733;;
12834;915;98;48.392923;-4.419797;;
12851;909;97;48.39293;-4.419862;;
12867;903;97;48.39293;-4.419926;;
12884;898;96;48.392937;-4.41998;;
12900;893;95;48.392944;-4.420033;;
12917;887;94;48.392951;-4.420098;;
12934;882;94;48.392951;-4.420151;;
12951;874;94;48.392951;-4.420237;;
12967;865;94;48.392951;-4.420334;;
12984;856;94;48.392951;-4.42043;;
13001;846;94;48.392951;-4.420537;;
13017;838;94;48.392951;-4.420623;;
13041;830;94;48.392951;-4.420709;dauphin;dauphin
13051;822;95;48.392944;-4.420795;dauphin;
13068;814;95;48.392944;-4.420881;dauphin;
13086;806;96;48.392937;-4.420967;dauphin;
13102;797;96;48.392937;-4.421063;dauphin;
13118;786;97;48.39293;-4.421181;dauphin;
13135;775;99;48.392915;-4.421299;dauphin;
13151;764;100;48.392908;-4.421417;dauphin;
13168;751;102;48.392894;-4.421557;dauphin;
13185;740;102;48.392894;-4.421675;dauphin;
13201;733;103;48.392887;-4.42175;dauphin;
13218;727;104;48.39288;-4.421814;dauphin;
13235;721;104;48.39288;-4.421879;dauphin;
13251;714;104;48.39288;-4.421954;dauphin;
13268;705;104;48.39288;-4.42205;dauphin;
13285;694;103;48.392887;-4.422168;dauphin;
13301;686;103;48.392887;-4.422254;dauphin;
13318;678;102;48.392894;-4.42234;dauphin;
13334;669;101;48.392901;-4.422436;;
13351;661;101;48.392901;-4.422522;;
13368;654;100;48.392908;-4.422597;;
13384;648;99;48.392915;-4.422662;;
13401;642;98;48.392923;-4.422726;;
13418;637;98;48.392923;-4.42278;;
13434;633;98;48.392923;-4.422823;;
13451;630;98;48.392923;-4.422855;;
13468;627;97;48.39293;-4.422887;;
13484;624;97;48.39293;-4.422919;;
13501;623;97;48.39293;-4.42293;;
13534;620;97;48.39293;-4.422962;;
14302;623;97;48.39293;-4.42293;;
14352;626;97;48.39293;-4.422898;;
14385;629;97;48.39293;-4.422866;;
14402;633;97;48.39293;-4.422823;;
14418;639;97;48.39293;-4.422758;;
14435;646;98;48.392923;-4.422683;;
14452;656;99;48.392915;-4.422576;;
14468;665;100;48.392908;-4.422479;;
14496;675;100;48.392908;-4.422372;dauphin;dauphin
14502;686;100;48.392908;-4.422254;dauphin;
14519;695;101;48.392901;-4.422158;dauphin;
14536;703;101;48.392901;-4.422072;dauphin;
14553;710;101;48.392901;-4.421997;dauphin;
14569;720;101;48.392901;-4.421889;dauphin;
14586;730;101;48.392901;-4.421782;dauphin;
14603;739;101;48.392901;-4.421685;dauphin;
14619;745;101;48.392901;-4.421621;dauphin;
14636;751;101;48.392901;-4.421557;dauphin;
14653;757;101;48.392901;-4.421492;dauphin;
14669;762;101;48.392901;-4.421439;dauphin;
14686;767;101;48.392901;-4.421385;dauphin;
14702;772;101;48.392901;-4.421331;dauphin;
14719;776;101;48.392901;-4.421288;dauphin;
14736;780;101;48.392901;-4.421246;dauphin;
14752;783;101;48.392901;-4.421213;dauphin;
14769;786;101;48.392901;-4.421181;dauphin;
14786;788;101;48.392901;-4.42116;dauphin;
14803;789;101;48.392901;-4.421149;dauphin;
14836;792;101;48.392901;-4.421117;dauphin;
14869;795;101;48.392901;-4.421085;dauphin;
14903;798;101;48.392901;-4.421052;dauphin;
14919;800;101;48.392901;-4.421031;dauphin;
15993;797;101;48.392901;-4.421063;dauphin;dauphin
16020;794;101;48.392901;-4.421095;dauphin;
16054;791;101;48.392901;-4.421128;dauphin;
16087;787;99;48.392915;-4.42117;dauphin;
16104;783;98;48.392923;-4.421213;dauphin;
16120;779;98;48.392923;-4.421256;dauphin;
16137;774;98;48.392923;-4.42131;dauphin;
16154;770;97;48.39293;-4.421353;dauphin;
16170;764;97;48.39293;-4.421417;dauphin;
16187;760;96;48.392937;-4.42146;dauphin;
16204;755;95;48.392944;-4.421514;dauphin;
16220;749;94;48.392951;-4.421578;dauphin;
16237;743;94;48.392951;-4.421643;dauphin;
16254;737;93;48.392958;-4.421707;dauphin;
16270;733;93;48.392958;-4.42175;dauphin;
16287;729;93;48.392958;-4.421793;dauphin;
16304;724;93;48.392958;-4.421846;dauphin;
16320;719;92;48.392965;-4.4219;dauphin;
16337;714;92;48.392965;-4.421954;dauphin;
16354;709;92;48.392965;-4.422007;dauphin;
16370;703;92;48.392965;-4.422072;dauphin;
16387;696;91;48.392972;-4.422147;dauphin;
16404;690;91;48.392972;-4.422211;dauphin;
16420;684;91;48.392972;-4.422276;dauphin;
16437;678;90;48.39298;-4.42234;dauphin;
16454;672;90;48.39298;-4.422404;;
16470;664;90;48.39298;-4.42249;;
16487;657;90;48.39298;-4.422565;;
16504;649;90;48.39298;-4.422651;;
16520;643;90;48.39298;-4.422715;;
16537;636;90;48.39298;-4.422791;;
16554;629;90;48.39298;-4.422866;;
16570;621;90;48.39298;-4.422951;;
16587;611;90;48.39298;-4.423059;;
16604;602;90;48.39298;-4.423155;;
16621;593;89;48.392987;-4.423252;;
16637;582;89;48.392987;-4.42337;;
16654;573;89;48.392987;-4.423466;;
16670;564;89;48.392987;-4.423563;;
16687;557;89;48.392987;-4.423638;;
16704;548;89;48.392987;-4.423735;;
16720;538;89;48.392987;-4.423842;;
16737;528;89;48.392987;-4.423949;;
16754;516;89;48.392987;-4.424078;;
16770;506;89;48.392987;-4.424185;;
16787;496;89;48.392987;-4.424293;;
16804;488;89;48.392987;-4.424378;;
16820;480;89;48.392987;-4.424464;;
16837;473;89;48.392987;-4.424539;;
16854;466;89;48.392987;-4.424614;;
16870;456;89;48.392987;-4.424722;;
16887;445;89;48.392987;-4.42484;;
16904;435;89;48.392987;-4.424947;;
16921;425;90;48.39298;-4.425054;;
16937;415;91;48.392972;-4.425162;;
16954;406;91;48.392972;-4.425258;;
16971;398;92;48.392965;-4.425344;;
16987;391;93;48.392958;-4.425419;;
17004;383;93;48.392958;-4.425505;;
17021;375;94;48.392951;-4.425591;;
17037;366;95;48.392944;-4.425687;;
17054;358;94;48.392951;-4.425773;;
17071;352;94;48.392951;-4.425837;;
17087;344;94;48.392951;-4.425923;;
17104;335;94;48.392951;-4.42602;;
17121;329;94;48.392951;-4.426084;;
17137;323;94;48.392951;-4.426149;;
17154;317;94;48.392951;-4.426213;;
17171;311;93;48.392958;-4.426277;;
17187;305;93;48.392958;-4.426342;;
17204;300;92;48.392965;-4.426395;;
17221;297;91;48.392972;-4.426428;;
17237;292;90;48.39298;-4.426481;;
17254;287;90;48.39298;-4.426535;;
17271;280;90;48.39298;-4.42661;;
17287;274;89;48.392987;-4.426674;;
17304;267;88;48.392994;-4.426749;;
17321;259;88;48.392994;-4.426835;;
17338;252;88;48.392994;-4.42691;;
17354;244;88;48.392994;-4.426996;;
17371;238;88;48.392994;-4.427061;;
17388;232;88;48.392994;-4.427125;;
17404;226;88;48.392994;-4.427189;;
17421;220;88;48.392994;-4.427254;;
17438;214;88;48.392994;-4.427318;;
17454;208;88;48.392994;-4.427382;;
17471;201;88;48.392994;-4.427458;;
17488;195;88;48.392994;-4.427522;;
17504;189;88;48.392994;-4.427586;;
17521;183;88;48.392994;-4.427651;;
17538;178;88;48.392994;-4.427704;;
17554;173;88;48.392994;-4.427758;;
17571;169;88;48.392994;-4.427801;;
17588;162;88;48.392994;-4.427876;;
17604;157;88;48.392994;-4.42793;;
17621;154;88;48.392994;-4.427962;;
17638;150;88;48.392994;-4.428005;;
17654;146;88;48.392994;-4.428048;;
17671;142;88;48.392994;-4.428091;;
17688;137;88;48.392994;-4.428144;;
17704;131;88;48.392994;-4.428209;;
17721;124;88;48.392994;-4.428284;;
17738;115;88;48.392994;-4.42838;;
17754;105;90;48.39298;-4.428488;;
17771;95;93;48.392958;-4.428595;;
17788;84;95;48.392944;-4.428713;;
17805;73;98;48.392923;-4.428831;;
17821;64;100;48.392908;-4.428927;;
17838;55;103;48.392887;-4.429024;;
17855;47;106;48.392866;-4.42911;;
17871;38;110;48.392837;-4.429206;;
17888;27;114;48.392809;-4.429324;;
17905;20;117;48.392787;-4.429399;;
17921;14;120;48.392766;-4.429464;;
17938;7;122;48.392752;-4.429539;;
17955;2;124;48.392737;-4.429593;;
17971;-2;125;48.39273;-4.429636;;
17988;-5;127;48.392716;-4.429668;;
18005;-8;128;48.392709;-4.4297;;
18021;-11;127;48.392716;-4.429732;;
18038;-14;127;48.392716;-4.429764;;
18055;-17;127;48.392716;-4.429796;;
18071;-19;127;48.392716;-4.429818;;
18088;-21;127;48.392716;-4.429839;;
18122;-25;127;48.392716;-4.429882;;
18138;-27;126;48.392723;-4.429904;;
18155;-30;125;48.39273;-4.429936;;
18188;-34;123;48.392744;-4.429979;;
18205;-37;121;48.392759;-4.430011;;
18222;-40;119;48.392773;-4.430043;;
18238;-42;118;48.39278;-4.430065;;
18255;-45;117;48.392787;-4.430097;;
18272;-47;116;48.392794;-4.430118;;
18288;-51;114;48.392809;-4.430161;;
18305;-55;113;48.392816;-4.430204;;
18322;-58;112;48.392823;-4.430236;;
18338;-61;111;48.39283;-4.430269;;
18355;-64;110;48.392837;-4.430301;;
18372;-67;109;48.392844;-4.430333;;
18388;-70;108;48.392851;-4.430365;;
18405;-73;108;48.392851;-4.430397;;
18422;-76;107;48.392858;-4.430429;;
18438;-79;106;48.392866;-4.430462;;
18455;-82;106;48.392866;-4.430494;;
18472;-85;106;48.392866;-4.430526;;
18488;-90;105;48.392873;-4.43058;;
18505;-92;105;48.392873;-4.430601;;
18522;-95;104;48.39288;-4.430633;;
18538;-99;104;48.39288;-4.430676;;
18555;-102;104;48.39288;-4.430708;;
18572;-105;103;48.392887;-4.430741;;
18589;-108;103;48.392887;-4.430773;;
18605;-111;102;48.392894;-4.430805;;
18622;-112;102;48.392894;-4.430816;;
18655;-117;101;48.392901;-4.430869;;
18672;-118;101;48.392901;-4.43088;;
18689;-122;100;48.392908;-4.430923;;
18705;-124;99;48.392915;-4.430944;;
18722;-126;99;48.392915;-4.430966;;
18755;-131;98;48.392923;-4.43102;;
18772;-134;98;48.392923;-4.431052;;
18789;-137;98;48.392923;-4.431084;;
18805;-140;98;48.392923;-4.431116;;
18822;-143;98;48.392923;-4.431148;;
18839;-146;98;48.392923;-4.43118;;
18855;-149;98;48.392923;-4.431213;;
18872;-152;98;48.392923;-4.431245;;
18889;-155;98;48.392923;-4.431277;;
18922;-159;98;48.392923;-4.43132;;
18939;-160;98;48.392923;-4.431331;;
18972;-163;98;48.392923;-4.431363;;
19222;-164;101;48.392901;-4.431374;;
19256;-164;104;48.39288;-4.431374;;
19272;-164;107;48.392858;-4.431374;;
19306;-166;112;48.392823;-4.431395;;
19322;-166;119;48.392773;-4.431395;;
19339;-166;125;48.39273;-4.431395;;
19356;-166;131;48.392687;-4.431395;;
19373;-167;136;48.392652;-4.431406;;
19389;-167;142;48.392609;-4.431406;;
19406;-167;148;48.392566;-4.431406;;
19423;-167;154;48.392524;-4.431406;;
19439;-167;161;48.392474;-4.431406;;
19456;-167;167;48.392431;-4.431406;;
19473;-167;172;48.392395;-4.431406;;
19489;-167;176;48.392367;-4.431406;;
19506;-166;179;48.392346;-4.431395;;
19523;-166;182;48.392324;-4.431395;;
19556;-165;185;48.392303;-4.431384;;
19573;-165;188;48.392281;-4.431384;;
19606;-165;190;48.392267;-4.431384;;
19623;-164;193;48.392246;-4.431374;;
19639;-164;195;48.392232;-4.431374;;
19673;-163;198;48.39221;-4.431363;;
19706;-163;201;48.392189;-4.431363;;
19723;-163;203;48.392175;-4.431363;;
19756;-163;206;48.392153;-4.431363;;
19990;-161;206;48.392153;-4.431341;;
20040;-158;206;48.392153;-4.431309;;
