time(ms);x;y;lat;lon;contact;announce
7166;69;68;0.0;0.0;list;flaman
8436;62;76;0.0;0.0;list;flaman
9181;65;153;0.0;0.0;list;flaman
9362;67;171;0.0;0.0;list;
9394;67;173;0.0;0.0;list;
9413;67;175;0.0;0.0;list;
9445;67;178;0.0;0.0;list;
9479;67;181;0.0;0.0;list;
9511;67;184;0.0;0.0;list;
9529;67;186;0.0;0.0;list;
9561;67;189;0.0;0.0;list;
9595;67;191;0.0;0.0;list;
9628;68;194;0.0;0.0;list;
9645;68;196;0.0;0.0;list;
9678;69;200;0.0;0.0;list;
9695;69;203;0.0;0.0;list;
9728;70;208;0.0;0.0;list;
9765;70;211;0.0;0.0;list;
9782;71;216;0.0;0.0;list;
9798;71;218;0.0;0.0;list;
9828;71;221;0.0;0.0;list;
9846;72;223;0.0;0.0;list;
9879;72;227;0.0;0.0;list;
9896;73;228;0.0;0.0;list;
9929;73;231;0.0;0.0;list;
9962;73;234;0.0;0.0;list;
9996;73;237;0.0;0.0;list;
10014;73;239;0.0;0.0;list;
10046;74;242;0.0;0.0;list;
10079;74;244;0.0;0.0;list;
10097;74;246;0.0;0.0;list;
10129;75;249;0.0;0.0;list;
10163;75;252;0.0;0.0;list;
10196;75;255;0.0;0.0;list;
10214;75;257;0.0;0.0;list;
10254;75;260;0.0;0.0;list;
10281;75;263;0.0;0.0;list;
10314;75;265;0.0;0.0;list;
10331;75;267;0.0;0.0;list;
10363;75;270;0.0;0.0;list;
10397;75;273;0.0;0.0;list;
10414;75;275;0.0;0.0;list;
10446;75;278;0.0;0.0;list;
10480;75;281;0.0;0.0;list;
10529;75;283;0.0;0.0;list;
10564;76;285;0.0;0.0;list;
10596;76;288;0.0;0.0;list;
10629;76;290;0.0;0.0;list;
10663;76;293;0.0;0.0;list;
10696;76;296;0.0;0.0;list;
10729;76;299;0.0;0.0;list;
10747;76;301;0.0;0.0;list;
10780;76;304;0.0;0.0;list;
10812;76;307;0.0;0.0;list;
10833;76;308;0.0;0.0;list;
10862;76;311;0.0;0.0;list;
10896;76;314;0.0;0.0;list;
10931;76;317;0.0;0.0;list;
10976;76;319;0.0;0.0;list;
10996;76;322;0.0;0.0;list;
11030;76;325;0.0;0.0;list;
11047;76;327;0.0;0.0;list;
11082;76;330;0.0;0.0;list;
11113;76;332;0.0;0.0;list;
11147;76;335;0.0;0.0;list;
11164;76;337;0.0;0.0;list;
11199;76;340;0.0;0.0;list;poivron, méduze
13482;65;381;0.0;0.0;list;poivron, méduze
17471;42;370;0.0;0.0;list;poivron, méduze
17642;5;463;48.390322;-4.42956;;
17678;5;463;48.390322;-4.42956;;
17711;1;463;48.390322;-4.429603;;
17731;0;463;48.390322;-4.429614;;
17761;-3;465;48.390308;-4.429646;;
17794;42;370;0.0;0.0;list;poivron, méduze
18528;140;313;0.0;0.0;list;
18805;139;316;0.0;0.0;list;
18955;142;318;0.0;0.0;list;
18989;144;317;0.0;0.0;list;
19048;147;318;0.0;0.0;list;
19089;150;319;0.0;0.0;list;
19139;149;319;0.0;0.0;list;
19158;153;319;0.0;0.0;list;
19190;155;319;0.0;0.0;list;
19209;157;319;0.0;0.0;list;
19240;160;319;0.0;0.0;list;
19259;163;319;0.0;0.0;list;
19279;167;319;0.0;0.0;list;
19299;170;319;0.0;0.0;list;
19318;173;319;0.0;0.0;list;
19338;175;319;0.0;0.0;list;
19357;180;319;0.0;0.0;list;
19377;183;319;0.0;0.0;list;
19397;186;319;0.0;0.0;list;
19416;189;319;0.0;0.0;list;
19436;193;319;0.0;0.0;list;
19456;197;319;0.0;0.0;list;
19474;207;319;0.0;0.0;list;
19523;212;318;0.0;0.0;list;
19558;13;316;48.39137;-4.429475;;
19573;22;315;48.391377;-4.429378;;
19589;32;313;48.391391;-4.429271;;
19604;41;312;48.391398;-4.429174;;
19621;53;310;48.391412;-4.429045;;
19638;66;308;48.391427;-4.428906;;
19654;78;306;48.391441;-4.428777;;
19671;90;304;48.391455;-4.428648;;
19687;102;302;48.391469;-4.42852;;
19704;111;301;48.391476;-4.428423;;
19721;120;299;48.391491;-4.428327;;
19737;129;298;48.391498;-4.42823;;
19754;138;297;48.391505;-4.428133;;
19771;148;297;48.391505;-4.428026;;
19787;155;297;48.391505;-4.427951;;
19804;163;297;48.391505;-4.427865;;
19826;170;297;48.391505;-4.42779;;
19866;178;297;48.391505;-4.427704;;
19883;193;298;48.391498;-4.427543;;
19898;198;299;48.391491;-4.42749;;
19914;203;300;48.391483;-4.427436;;
19930;209;301;48.391476;-4.427372;;
19944;216;301;48.391476;-4.427297;;
19960;224;302;48.391469;-4.427211;;
19975;231;302;48.391469;-4.427136;;
19990;239;302;48.391469;-4.42705;;
20005;247;302;48.391469;-4.426964;;
20021;256;302;48.391469;-4.426867;;
20038;265;302;48.391469;-4.426771;;
20054;273;302;48.391469;-4.426685;;
20071;279;300;48.391483;-4.426621;;
20087;285;299;48.391491;-4.426556;;
20104;291;297;48.391505;-4.426492;;
20128;299;296;48.391512;-4.426406;;
20165;308;294;48.391526;-4.42631;;
20194;316;293;48.391533;-4.426224;;
