time(ms);x;y;lat;lon;contact;announce
7065;1475;63;48.393172;-4.413768;;
7078;1475;63;48.393172;-4.413768;;
7261;1475;66;48.393151;-4.413768;;
7278;1475;68;48.393136;-4.413768;;
7295;1475;71;48.393115;-4.413768;;
7311;1475;74;48.393094;-4.413768;;
7328;1475;80;48.393051;-4.413768;;
7345;1475;86;48.393008;-4.413768;;
7361;1475;91;48.392972;-4.413768;;
7378;1475;96;48.392937;-4.413768;;
7395;1475;100;48.392908;-4.413768;;
7411;1478;106;48.392866;-4.413735;;
7428;1479;112;48.392823;-4.413725;;
7445;1480;116;48.392794;-4.413714;;
7461;1482;122;48.392752;-4.413692;;
7482;1484;125;48.39273;-4.413671;;
7495;1485;130;48.392695;-4.41366;;
7512;1487;133;48.392673;-4.413639;;
7528;1488;136;48.392652;-4.413628;;
7545;1489;138;48.392638;-4.413617;;
7562;1491;139;48.392631;-4.413596;;
7595;1493;142;48.392609;-4.413574;;
7628;1495;142;48.392609;-4.413553;;
7662;1497;138;48.392638;-4.413532;;
7692;1499;136;48.392652;-4.41351;;
8247;1439;34;48.393379;-4.414154;;
8296;1441;42;48.393322;-4.414132;;
8312;1442;47;48.393286;-4.414122;;
8329;1444;50;48.393265;-4.4141;;
8346;1445;52;48.39325;-4.414089;;
8362;1448;54;48.393236;-4.414057;;
8379;1451;55;48.393229;-4.414025;;
8396;1454;54;48.393236;-4.413993;;
8412;1457;52;48.39325;-4.413961;;
8429;1460;51;48.393257;-4.413928;;
8446;1463;49;48.393272;-4.413896;;
8462;1467;48;48.393279;-4.413853;;
8479;1471;46;48.393293;-4.41381;;
8496;1474;46;48.393293;-4.413778;;
8512;1475;46;48.393293;-4.413768;;
8546;1478;46;48.393293;-4.413735;;
8579;1481;46;48.393293;-4.413703;;
8946;1480;49;48.393272;-4.413714;;
8979;1478;52;48.39325;-4.413735;;
9013;1477;54;48.393236;-4.413746;;
9029;1477;58;48.393208;-4.413746;;
9046;1477;64;48.393165;-4.413746;;
9063;1477;73;48.393101;-4.413746;;
9079;1478;84;48.393022;-4.413735;;
9096;1480;95;48.392944;-4.413714;;
9113;1481;106;48.392866;-4.413703;;
9130;1483;116;48.392794;-4.413682;;
9146;1484;127;48.392716;-4.413671;;
9168;1487;137;48.392645;-4.413639;;
9180;1490;148;48.392566;-4.413607;;
9197;1493;161;48.392474;-4.413574;;
9213;1496;173;48.392388;-4.413542;;
9230;1499;185;48.392303;-4.41351;;
9246;1503;199;48.392203;-4.413467;;
9263;1507;210;48.392125;-4.413424;;
9280;1511;222;48.392039;-4.413381;;
9296;1515;235;48.391947;-4.413338;;
9313;1519;246;48.391868;-4.413295;;
9330;1523;258;48.391783;-4.413253;;
9347;1526;270;48.391697;-4.41322;;
9363;1530;282;48.391612;-4.413177;;
9380;1533;295;48.391519;-4.413145;;
9397;1536;308;48.391427;-4.413113;;
9413;1539;322;48.391327;-4.413081;;
9430;1541;334;48.391241;-4.413059;;
9447;1543;346;48.391156;-4.413038;;
9463;1545;361;48.391049;-4.413017;;
9480;1546;372;48.390971;-4.413006;;
9497;1547;382;48.390899;-4.412995;;
9513;1547;393;48.390821;-4.412995;;
9530;1547;403;48.39075;-4.412995;;
9547;1548;413;48.390678;-4.412984;;
9563;1548;421;48.390621;-4.412984;;
9580;1548;430;48.390557;-4.412984;;
9597;1549;440;48.390486;-4.412974;;
9614;1551;450;48.390415;-4.412952;;
9630;1551;461;48.390336;-4.412952;;
9647;1552;470;48.390272;-4.412941;;
9663;1554;480;48.390201;-4.41292;;
9680;1554;492;48.390116;-4.41292;;
9697;1555;504;48.39003;-4.412909;;
9714;1556;515;48.389952;-4.412899;;
9730;1558;527;48.389866;-4.412877;;
9747;1559;539;48.389781;-4.412866;;
9763;1560;549;48.38971;-4.412856;;
9780;1561;561;48.389624;-4.412845;;
9797;1563;572;48.389546;-4.412823;;
9814;1564;583;48.389467;-4.412813;;
9830;1566;593;48.389396;-4.412791;;
9847;1567;604;48.389318;-4.412781;;
9864;1569;615;48.389239;-4.412759;;
9880;1571;625;48.389168;-4.412738;;
9897;1572;635;48.389097;-4.412727;;
9914;1574;644;48.389033;-4.412705;;
9930;1576;655;48.388954;-4.412684;;
9947;1578;665;48.388883;-4.412662;;
9964;1580;675;48.388812;-4.412641;;
9980;1581;684;48.388748;-4.41263;;
9997;1583;696;48.388662;-4.412609;;
10014;1585;706;48.388591;-4.412587;;
10030;1586;717;48.388513;-4.412577;;
10047;1588;729;48.388427;-4.412555;;
10064;1589;743;48.388327;-4.412544;;
10080;1590;756;48.388235;-4.412534;;
10097;1590;770;48.388135;-4.412534;;
10114;1591;786;48.388021;-4.412523;;
10130;1593;801;48.387914;-4.412502;;
10147;1593;816;48.387807;-4.412502;;
10164;1594;830;48.387707;-4.412491;;
10181;1594;842;48.387622;-4.412491;;
10197;1595;855;48.387529;-4.41248;;
10214;1595;869;48.38743;-4.41248;;
10231;1596;880;48.387351;-4.412469;;
10247;1597;892;48.387266;-4.412459;;
10271;1597;904;48.38718;-4.412459;;
10282;1598;915;48.387102;-4.412448;;
10298;1599;927;48.387016;-4.412437;;
10314;1600;939;48.386931;-4.412426;;
10331;1602;953;48.386831;-4.412405;;
10347;1603;965;48.386746;-4.412394;;
10364;1605;977;48.38666;-4.412373;;
10381;1606;992;48.386553;-4.412362;;
10397;1606;1004;48.386468;-4.412362;;
10418;1606;1015;48.386389;-4.412362;;
