time(ms);x;y;lat;lon;contact;announce;area
22996;321;307;48.391434;-4.426149;;;
23013;321;311;48.391405;-4.426149;;;
23029;321;317;48.391362;-4.426149;;;
23047;320;321;48.391334;-4.426159;;;
23063;319;327;48.391291;-4.42617;;;
23080;318;331;48.391263;-4.426181;;;
23097;317;336;48.391227;-4.426192;;;
23113;316;340;48.391199;-4.426202;;;
23130;315;343;48.391177;-4.426213;;;
23147;313;346;48.391156;-4.426234;;;
23163;312;349;48.391134;-4.426245;;;
23180;310;352;48.391113;-4.426267;;;
23197;309;355;48.391092;-4.426277;;;
23213;308;357;48.391077;-4.426288;;;
23237;306;359;48.391063;-4.42631;;;4
23246;304;361;48.391049;-4.426331;;;
23280;301;364;48.391028;-4.426363;;;
23313;299;367;48.391006;-4.426385;;;
23330;297;367;48.391006;-4.426406;;;
23380;294;367;48.391006;-4.426438;;;
23914;293;365;48.39102;-4.426449;;;
23947;293;361;48.391049;-4.426449;;;
23964;293;359;48.391063;-4.426449;;;
23998;293;356;48.391085;-4.426449;;;
24031;293;354;48.391099;-4.426449;;;
24064;292;351;48.39112;-4.42646;;;
24081;289;346;48.391156;-4.426492;;;
24098;288;341;48.391191;-4.426503;;;
24114;286;335;48.391234;-4.426524;;;
24131;285;325;48.391305;-4.426535;;;
24148;283;305;48.391448;-4.426556;;;1
24164;280;258;48.391783;-4.426589;;;
24181;280;225;48.392018;-4.426589;;;
24197;280;208;48.392139;-4.426589;;;
24214;280;201;48.392189;-4.426589;;;
24231;280;197;48.392217;-4.426589;;;
24247;280;194;48.392239;-4.426589;;;
24264;283;192;48.392253;-4.426556;;;
24297;286;189;48.392274;-4.426524;;;
24814;285;190;48.392267;-4.426535;;;
25148;285;193;48.392246;-4.426535;;;
25248;286;190;48.392267;-4.426524;;;
25281;289;187;48.392289;-4.426492;;;
25315;290;184;48.39231;-4.426481;;;
25348;290;182;48.392324;-4.426481;;;
25382;290;180;48.392338;-4.426481;;;
25415;290;177;48.39236;-4.426481;;;
25448;290;174;48.392381;-4.426481;;;
25481;290;171;48.392403;-4.426481;;;
25498;290;169;48.392417;-4.426481;;;
25532;290;166;48.392438;-4.426481;;;
25565;290;162;48.392467;-4.426481;;;
25582;290;160;48.392481;-4.426481;;;
25598;290;157;48.392502;-4.426481;;;
25615;289;153;48.392531;-4.426492;;;
25632;289;150;48.392552;-4.426492;;;
25648;288;147;48.392574;-4.426503;;;
25665;288;145;48.392588;-4.426503;;;
25682;288;141;48.392616;-4.426503;;;
25698;288;138;48.392638;-4.426503;;;
25715;288;135;48.392659;-4.426503;;;
25732;288;132;48.39268;-4.426503;;;
25748;288;129;48.392702;-4.426503;;;
25765;288;126;48.392723;-4.426503;;;
25782;287;123;48.392744;-4.426513;;;
25798;287;120;48.392766;-4.426513;;;
25815;286;117;48.392787;-4.426524;;;
25832;286;114;48.392809;-4.426524;;;
25848;286;111;48.39283;-4.426524;;;
25865;286;108;48.392851;-4.426524;;;
25899;286;102;48.392894;-4.426524;;;
25915;286;101;48.392901;-4.426524;;;
25938;286;98;48.392923;-4.426524;;;
25949;286;95;48.392944;-4.426524;;;
25965;286;92;48.392965;-4.426524;;;
25982;286;89;48.392987;-4.426524;;;
25999;286;86;48.393008;-4.426524;;;
26015;286;84;48.393022;-4.426524;;;
26032;286;81;48.393044;-4.426524;;;
26049;286;78;48.393065;-4.426524;;;
26065;286;75;48.393086;-4.426524;;;
26082;286;73;48.393101;-4.426524;;;
26099;286;70;48.393122;-4.426524;;;
26115;286;68;48.393136;-4.426524;;;
26149;286;63;48.393172;-4.426524;;;
26165;286;62;48.393179;-4.426524;;;
26182;286;60;48.393193;-4.426524;;;
26199;286;58;48.393208;-4.426524;;;
26215;286;55;48.393229;-4.426524;;;
26232;286;53;48.393243;-4.426524;;;
26249;286;51;48.393257;-4.426524;;;
26282;286;48;48.393279;-4.426524;;;
26299;286;46;48.393293;-4.426524;;;
26332;286;43;48.393314;-4.426524;;;
26366;286;41;48.393329;-4.426524;;;
26482;286;44;48.393307;-4.426524;;;
26499;288;47;48.393286;-4.426503;;;
26532;288;50;48.393265;-4.426503;;;
26549;288;53;48.393243;-4.426503;;;
26566;289;56;48.393222;-4.426492;;;
26582;289;59;48.3932;-4.426492;;;
26599;290;62;48.393179;-4.426481;;;
26618;290;66;48.393151;-4.426481;;;
26633;290;71;48.393115;-4.426481;;;
26649;290;77;48.393072;-4.426481;;;
26666;291;81;48.393044;-4.42647;;;
26682;291;86;48.393008;-4.42647;;;
26699;291;88;48.392994;-4.42647;;;
26716;291;91;48.392972;-4.42647;;;
26733;291;93;48.392958;-4.42647;;;
26749;289;95;48.392944;-4.426492;;;
26783;286;98;48.392923;-4.426524;;;
26816;281;100;48.392908;-4.426578;;;
26833;276;100;48.392908;-4.426631;;;
26849;271;100;48.392908;-4.426685;;;
26866;265;100;48.392908;-4.426749;;;
26883;259;100;48.392908;-4.426814;;;
26899;253;100;48.392908;-4.426878;;;
26916;246;100;48.392908;-4.426953;;;
26933;239;101;48.392901;-4.427028;;;
26949;232;101;48.392901;-4.427103;;;
26966;226;101;48.392901;-4.427168;;;
26983;220;103;48.392887;-4.427232;;;
26999;215;102;48.392894;-4.427286;;;
27016;210;103;48.392887;-4.42734;;;
27033;204;103;48.392887;-4.427404;;;
27049;199;105;48.392873;-4.427458;;;
27066;193;105;48.392873;-4.427522;;;
27083;188;105;48.392873;-4.427576;;;
27099;184;105;48.392873;-4.427618;;;
27116;179;105;48.392873;-4.427672;;;
27133;175;105;48.392873;-4.427715;;;
27150;170;106;48.392866;-4.427769;;;
27166;168;107;48.392858;-4.42779;;;
27183;160;107;48.392858;-4.427876;;;
27200;156;107;48.392858;-4.427919;;;
27216;152;107;48.392858;-4.427962;;;
27233;148;107;48.392858;-4.428005;;;
27250;145;107;48.392858;-4.428037;;;
27266;142;107;48.392858;-4.428069;;;
27283;140;108;48.392851;-4.428091;;;
27300;136;108;48.392851;-4.428133;;;
27316;133;108;48.392851;-4.428166;;;
27333;130;109;48.392844;-4.428198;;;
27350;127;109;48.392844;-4.42823;;;
27366;124;110;48.392837;-4.428262;;;
27383;119;109;48.392844;-4.428316;;;
27400;115;109;48.392844;-4.428359;;;
27416;110;109;48.392844;-4.428412;;;
27433;106;111;48.39283;-4.428455;;;
27450;101;111;48.39283;-4.428509;;;
27467;97;112;48.392823;-4.428552;;;
27483;93;112;48.392823;-4.428595;;;
27500;91;113;48.392816;-4.428616;;;
27516;86;114;48.392809;-4.42867;;;
27533;83;114;48.392809;-4.428702;;;
27550;79;115;48.392801;-4.428745;;;
27567;75;115;48.392801;-4.428788;;;
27583;72;115;48.392801;-4.42882;;;
27600;69;116;48.392794;-4.428852;;;
27623;65;117;48.392787;-4.428895;;;
27634;62;118;48.39278;-4.428927;;;
27650;61;118;48.39278;-4.428938;;;
27667;59;121;48.392759;-4.42896;;;
27700;57;124;48.392737;-4.428981;;;
27733;57;126;48.392723;-4.428981;;;
27750;57;128;48.392709;-4.428981;;;
27783;57;131;48.392687;-4.428981;;;
27817;53;133;48.392673;-4.429024;;;
27850;51;133;48.392673;-4.429045;;;
27867;48;133;48.392673;-4.429078;;;
27884;44;133;48.392673;-4.429121;;;
27900;41;133;48.392673;-4.429153;;;
27917;37;134;48.392666;-4.429196;;;
27934;34;135;48.392659;-4.429228;;;
27950;31;135;48.392659;-4.42926;;;
27967;28;135;48.392659;-4.429292;;;
27984;25;135;48.392659;-4.429324;;;
28000;22;135;48.392659;-4.429357;;;
28018;19;135;48.392659;-4.429389;;;
28034;16;135;48.392659;-4.429421;;;
28051;13;135;48.392659;-4.429453;;;
28068;11;135;48.392659;-4.429475;;;
28084;7;135;48.392659;-4.429517;;;
28101;4;135;48.392659;-4.42955;;;
28118;1;135;48.392659;-4.429582;;;
28134;-1;135;48.392659;-4.429603;;;
28151;-4;135;48.392659;-4.429636;;;
28168;-7;135;48.392659;-4.429668;;;
28184;-10;135;48.392659;-4.4297;;;
28201;-13;135;48.392659;-4.429732;;;
28218;-16;135;48.392659;-4.429764;;;
28234;-18;136;48.392652;-4.429786;;;
28268;-21;136;48.392652;-4.429818;;;
28284;-23;137;48.392645;-4.429839;;;
28318;-27;137;48.392645;-4.429882;;;
28385;-26;140;48.392623;-4.429872;;;
28418;-23;141;48.392616;-4.429839;;;
28485;-21;142;48.392609;-4.429818;;;
28568;-18;142;48.392609;-4.429786;;;
28685;-16;142;48.392609;-4.429764;;;
28718;-13;142;48.392609;-4.429732;;;
28751;-10;142;48.392609;-4.4297;;;
28785;-7;142;48.392609;-4.429668;;;
28818;-5;142;48.392609;-4.429646;;;
28901;-3;142;48.392609;-4.429625;;;
29035;0;142;48.392609;-4.429593;;;
29168;2;142;48.392609;-4.429571;;;
29185;4;142;48.392609;-4.42955;;;
29218;9;143;48.392602;-4.429496;;;
29235;14;144;48.392595;-4.429442;;;
29251;20;145;48.392588;-4.429378;;;
29268;28;147;48.392574;-4.429292;;;
29285;34;147;48.392574;-4.429228;;;
29301;40;149;48.392559;-4.429163;;;
29318;48;150;48.392552;-4.429078;;;
29335;56;151;48.392545;-4.428992;;;
29351;64;152;48.392538;-4.428906;;;
29368;72;152;48.392538;-4.42882;;;
29385;78;153;48.392531;-4.428756;;;
29401;84;153;48.392531;-4.428691;;;
29418;90;154;48.392524;-4.428627;;;
29435;95;155;48.392517;-4.428573;;;
29451;99;155;48.392517;-4.42853;;;
29468;103;155;48.392517;-4.428488;;;
29485;106;155;48.392517;-4.428455;;;
29502;108;156;48.392509;-4.428434;;;
29518;110;155;48.392517;-4.428412;;;
29552;113;156;48.392509;-4.42838;;;
29585;116;157;48.392502;-4.428348;;;
29602;118;157;48.392502;-4.428327;;;
29635;121;157;48.392502;-4.428294;;;
29668;123;157;48.392502;-4.428273;;;
29735;125;158;48.392495;-4.428251;;;
29785;125;158;48.392495;-4.428251;;;
29835;125;161;48.392474;-4.428251;;;
29869;125;164;48.392452;-4.428251;;;
29902;125;166;48.392438;-4.428251;;;
29919;125;168;48.392424;-4.428251;;;
29952;124;172;48.392395;-4.428262;;;
29969;122;175;48.392374;-4.428284;;;
29985;122;178;48.392353;-4.428284;;;
30002;121;181;48.392331;-4.428294;;;
30019;120;186;48.392296;-4.428305;;;
30035;118;192;48.392253;-4.428327;;;
30052;116;198;48.39221;-4.428348;;;
30069;115;204;48.392167;-4.428359;;;
30085;114;210;48.392125;-4.428369;;;
30102;113;216;48.392082;-4.42838;;;
30119;113;220;48.392053;-4.42838;;;
30136;112;222;48.392039;-4.428391;;;
30152;110;229;48.391989;-4.428412;;;
30169;110;233;48.391961;-4.428412;;;
30185;109;236;48.391939;-4.428423;;;
30202;108;239;48.391918;-4.428434;;;
30219;106;242;48.391897;-4.428455;;;
30235;106;244;48.391882;-4.428455;;;
30252;106;248;48.391854;-4.428455;;;
30269;106;250;48.39184;-4.428455;;;
30286;105;252;48.391825;-4.428466;;;
30302;104;255;48.391804;-4.428477;;;
30336;103;258;48.391783;-4.428488;;;
30352;103;260;48.391768;-4.428488;;;
30369;103;263;48.391747;-4.428488;;;
30386;102;265;48.391733;-4.428498;;;
30402;102;268;48.391711;-4.428498;;;
30419;102;270;48.391697;-4.428498;;;
30436;101;273;48.391676;-4.428509;;;
30452;101;275;48.391662;-4.428509;;;
30469;100;277;48.391647;-4.42852;;;
30503;100;281;48.391619;-4.42852;;;
30519;99;285;48.39159;-4.42853;;;
30536;99;288;48.391569;-4.42853;;;
30552;99;289;48.391562;-4.42853;;;
30569;97;292;48.39154;-4.428552;;;
30586;97;295;48.391519;-4.428552;;;
30602;97;297;48.391505;-4.428552;;;
30619;95;300;48.391483;-4.428573;;;
30636;94;302;48.391469;-4.428584;;;
30653;94;305;48.391448;-4.428584;;;
30669;94;308;48.391427;-4.428584;;;
30686;93;310;48.391412;-4.428595;;;
30702;93;312;48.391398;-4.428595;;;
30719;93;315;48.391377;-4.428595;;;
30753;93;319;48.391348;-4.428595;;;
30770;92;323;48.39132;-4.428606;;;
30786;92;325;48.391305;-4.428606;;;
30820;92;329;48.391277;-4.428606;;;
30836;92;332;48.391256;-4.428606;;;
30853;91;334;48.391241;-4.428616;;;
30870;91;337;48.39122;-4.428616;;;
30903;91;341;48.391191;-4.428616;;;
30920;91;344;48.39117;-4.428616;;;
30961;91;346;48.391156;-4.428616;;;
30970;90;348;48.391142;-4.428627;;;
31003;90;350;48.391127;-4.428627;;;
31020;90;350;48.391127;-4.428627;;;
31037;90;354;48.391099;-4.428627;;;
31070;89;356;48.391085;-4.428638;;;
31237;89;353;48.391106;-4.428638;;;
31270;89;350;48.391127;-4.428638;;;
31303;89;347;48.391149;-4.428638;;;
31320;89;345;48.391163;-4.428638;;;
31337;89;341;48.391191;-4.428638;;;
31353;89;335;48.391234;-4.428638;;;
31370;89;329;48.391277;-4.428638;;;
31387;89;323;48.39132;-4.428638;;;
31403;89;317;48.391362;-4.428638;;;
31420;89;309;48.391419;-4.428638;;;
31436;89;301;48.391476;-4.428638;;;
31453;89;292;48.39154;-4.428638;;;
31470;89;283;48.391605;-4.428638;;;
31486;89;275;48.391662;-4.428638;;;
31503;89;268;48.391711;-4.428638;;;
31520;91;262;48.391754;-4.428616;;;
31537;93;256;48.391797;-4.428595;;;
31553;93;252;48.391825;-4.428595;;;
31570;94;248;48.391854;-4.428584;;;
31587;95;246;48.391868;-4.428573;;;
31603;97;246;48.391868;-4.428552;;;
31637;100;247;48.391861;-4.42852;;;
31670;102;251;48.391833;-4.428498;;;
31687;102;254;48.391811;-4.428498;;;
31707;103;256;48.391797;-4.428488;;;
31721;105;258;48.391783;-4.428466;;;
31753;107;261;48.391761;-4.428445;;;
31787;110;263;48.391747;-4.428412;;;
31803;113;265;48.391733;-4.42838;;;
31820;116;265;48.391733;-4.428348;;;
31837;120;267;48.391719;-4.428305;;;
31853;124;269;48.391704;-4.428262;;;
31870;128;271;48.39169;-4.428219;;;
31887;133;273;48.391676;-4.428166;;;
31903;139;275;48.391662;-4.428101;;;
31920;143;276;48.391654;-4.428058;;;
31937;149;278;48.39164;-4.427994;;;
31954;154;279;48.391633;-4.42794;;;
31970;159;281;48.391619;-4.427887;;;
31987;162;282;48.391612;-4.427855;;;
32004;165;282;48.391612;-4.427822;;;
32020;170;283;48.391605;-4.427769;;;
32037;174;284;48.391597;-4.427726;;;
32054;178;284;48.391597;-4.427683;;;
32070;182;284;48.391597;-4.42764;;;
32087;186;284;48.391597;-4.427597;;;
32104;190;285;48.39159;-4.427554;;;
32120;195;284;48.391597;-4.4275;;;
32137;198;284;48.391597;-4.427468;;;
32154;202;284;48.391597;-4.427425;;;
32170;205;284;48.391597;-4.427393;;;
32187;208;284;48.391597;-4.427361;;;
32204;213;284;48.391597;-4.427307;;;
32220;216;284;48.391597;-4.427275;;;
32237;219;284;48.391597;-4.427243;;;
32254;225;284;48.391597;-4.427179;;;
32270;230;284;48.391597;-4.427125;;;
32287;235;284;48.391597;-4.427071;;;
32304;239;284;48.391597;-4.427028;;;
32320;243;284;48.391597;-4.426985;;;
32337;246;284;48.391597;-4.426953;;;
32354;249;284;48.391597;-4.426921;;;
32371;254;284;48.391597;-4.426867;;;
32387;256;284;48.391597;-4.426846;;;
32404;260;284;48.391597;-4.426803;;;
32421;263;284;48.391597;-4.426771;;;
32437;267;284;48.391597;-4.426728;;;
32454;270;284;48.391597;-4.426696;;;
32471;274;284;48.391597;-4.426653;;;
32487;276;284;48.391597;-4.426631;;;
32504;279;284;48.391597;-4.426599;;;
32521;282;284;48.391597;-4.426567;;;
32538;285;284;48.391597;-4.426535;;;
32554;287;284;48.391597;-4.426513;;;
32571;289;284;48.391597;-4.426492;;;
32604;292;284;48.391597;-4.42646;;;
32621;296;284;48.391597;-4.426417;;;
32637;299;284;48.391597;-4.426385;;;
32654;302;284;48.391597;-4.426352;;;
32671;305;284;48.391597;-4.42632;;;
32688;309;284;48.391597;-4.426277;;;
32704;312;284;48.391597;-4.426245;;;
32721;315;284;48.391597;-4.426213;;;
32738;318;284;48.391597;-4.426181;;;
32754;321;284;48.391597;-4.426149;;;
32771;324;284;48.391597;-4.426116;;;
32804;328;284;48.391597;-4.426074;;;
32821;330;284;48.391597;-4.426052;;;
32838;332;284;48.391597;-4.426031;;;
32877;335;284;48.391597;-4.425998;;;
32905;338;284;48.391597;-4.425966;;;
32921;340;283;48.391605;-4.425945;;;
32971;340;280;48.391626;-4.425945;;;
33004;337;277;48.391647;-4.425977;;;
33021;335;275;48.391662;-4.425998;;;
33038;333;272;48.391683;-4.42602;;;
33054;331;269;48.391704;-4.426041;;;
33071;327;265;48.391733;-4.426084;;;
33088;324;260;48.391768;-4.426116;;;
33104;321;255;48.391804;-4.426149;;;
33121;318;250;48.39184;-4.426181;;;
33138;315;247;48.391861;-4.426213;;;
33155;312;242;48.391897;-4.426245;;;
33171;309;239;48.391918;-4.426277;;;
33188;306;236;48.391939;-4.42631;;;
33205;303;235;48.391947;-4.426342;;;
33238;301;232;48.391968;-4.426363;;;
33271;296;231;48.391975;-4.426417;;;
33288;293;230;48.391982;-4.426449;;;
33305;289;229;48.391989;-4.426492;;;
33321;284;228;48.391996;-4.426546;;;
33338;280;227;48.392004;-4.426589;;;
33355;275;227;48.392004;-4.426642;;;
33371;271;226;48.392011;-4.426685;;;
33388;266;225;48.392018;-4.426739;;;
33405;262;224;48.392025;-4.426782;;;
33421;259;222;48.392039;-4.426814;;;
33438;254;222;48.392039;-4.426867;;;
33455;250;220;48.392053;-4.42691;;;
33471;245;219;48.392061;-4.426964;;;
33488;241;218;48.392068;-4.427007;;;
33505;236;218;48.392068;-4.427061;;;
33521;233;217;48.392075;-4.427093;;;
33538;230;216;48.392082;-4.427125;;;
33555;227;217;48.392075;-4.427157;;;
33572;224;216;48.392082;-4.427189;;;
33588;221;215;48.392089;-4.427222;;;
33605;218;215;48.392089;-4.427254;;;
33622;214;215;48.392089;-4.427297;;;
33641;209;215;48.392089;-4.42735;;;
33656;204;215;48.392089;-4.427404;;;
33672;200;215;48.392089;-4.427447;;;
33688;195;215;48.392089;-4.4275;;;
33705;190;214;48.392096;-4.427554;;;
33722;185;214;48.392096;-4.427608;;;
33738;180;213;48.392103;-4.427661;;;
33755;175;213;48.392103;-4.427715;;;
33772;170;212;48.39211;-4.427769;;;
33788;163;212;48.39211;-4.427844;;;
33805;158;212;48.39211;-4.427897;;;
33822;153;212;48.39211;-4.427951;;;
33838;147;212;48.39211;-4.428015;;;
33855;143;212;48.39211;-4.428058;;;
33872;139;212;48.39211;-4.428101;;;
33888;136;212;48.39211;-4.428133;;;
33905;133;212;48.39211;-4.428166;;;
33922;126;212;48.39211;-4.428241;;;
33939;122;212;48.39211;-4.428284;;;
33955;115;212;48.39211;-4.428359;;;
33972;110;212;48.39211;-4.428412;;;
33989;105;212;48.39211;-4.428466;;;
34013;100;212;48.39211;-4.42852;;;
34022;95;212;48.39211;-4.428573;;;
34039;92;212;48.39211;-4.428606;;;
34055;86;212;48.39211;-4.42867;;;
34072;82;211;48.392118;-4.428713;;;
34089;78;211;48.392118;-4.428756;;;
34105;73;209;48.392132;-4.428809;;;
34122;70;210;48.392125;-4.428842;;;
34139;66;209;48.392132;-4.428884;;;
34155;62;207;48.392146;-4.428927;;;
34172;59;206;48.392153;-4.42896;;;
34189;56;205;48.39216;-4.428992;;;
34205;53;203;48.392175;-4.429024;;;
34222;50;203;48.392175;-4.429056;;;
34239;48;202;48.392182;-4.429078;;;
34255;44;200;48.392196;-4.429121;;;
34272;42;199;48.392203;-4.429142;;;
34305;42;196;48.392224;-4.429142;;;
34339;43;193;48.392246;-4.429131;;;
34372;46;192;48.392253;-4.429099;;;
34406;48;193;48.392246;-4.429078;;;
34422;51;193;48.392246;-4.429045;;;
34456;54;193;48.392246;-4.429013;;;
34489;56;191;48.39226;-4.428992;;;
34522;59;190;48.392267;-4.42896;;;
34556;61;188;48.392281;-4.428938;;;
34572;64;187;48.392289;-4.428906;;;
34589;68;185;48.392303;-4.428863;;;
34606;70;184;48.39231;-4.428842;;;
34622;76;183;48.392317;-4.428777;;;
34639;82;182;48.392324;-4.428713;;;
34657;88;182;48.392324;-4.428648;;;
34673;94;181;48.392331;-4.428584;;;
34689;100;181;48.392331;-4.42852;;;
34706;106;180;48.392338;-4.428455;;;
34723;112;180;48.392338;-4.428391;;;
34739;118;179;48.392346;-4.428327;;;
34756;124;179;48.392346;-4.428262;;;
34773;130;179;48.392346;-4.428198;;;
34789;136;178;48.392353;-4.428133;;;
34806;143;178;48.392353;-4.428058;;;
34823;151;178;48.392353;-4.427973;;;
34839;158;178;48.392353;-4.427897;;;
34856;165;177;48.39236;-4.427822;;;
34873;173;177;48.39236;-4.427736;;;
34889;179;176;48.392367;-4.427672;;;
34906;187;176;48.392367;-4.427586;;;
34923;195;176;48.392367;-4.4275;;;
34939;201;176;48.392367;-4.427436;;;
34956;207;176;48.392367;-4.427372;;;
34973;213;176;48.392367;-4.427307;;;
34989;222;175;48.392374;-4.427211;;;
35006;229;175;48.392374;-4.427136;;;
35023;236;175;48.392374;-4.427061;;;
35039;243;175;48.392374;-4.426985;;;
35056;249;175;48.392374;-4.426921;;;
35073;256;175;48.392374;-4.426846;;;
35090;262;175;48.392374;-4.426782;;;
35106;268;175;48.392374;-4.426717;;;
35123;274;175;48.392374;-4.426653;;;
35140;278;175;48.392374;-4.42661;;;
35156;281;175;48.392374;-4.426578;;;
35173;284;175;48.392374;-4.426546;;;
35190;287;175;48.392374;-4.426513;;;
35206;290;175;48.392374;-4.426481;;;
35223;292;175;48.392374;-4.42646;;;
35240;295;175;48.392374;-4.426428;;;
35256;298;175;48.392374;-4.426395;;;
35273;302;175;48.392374;-4.426352;;;
35290;306;175;48.392374;-4.42631;;;
35306;310;175;48.392374;-4.426267;;;
35323;315;175;48.392374;-4.426213;;;
35340;320;175;48.392374;-4.426159;;;
35356;326;175;48.392374;-4.426095;;;
35373;331;175;48.392374;-4.426041;;;
35390;337;175;48.392374;-4.425977;;;
35407;341;176;48.392367;-4.425934;;;
35423;348;177;48.39236;-4.425859;;;
35440;355;177;48.39236;-4.425784;;;
35456;361;177;48.39236;-4.425719;;;
35473;366;178;48.392353;-4.425666;;;
35490;372;178;48.392353;-4.425601;;;
35507;376;178;48.392353;-4.425559;;;
35535;381;178;48.392353;-4.425505;toucan;toucan;
35540;387;178;48.392353;-4.425441;toucan;;
35557;392;178;48.392353;-4.425387;toucan;;
35574;398;178;48.392353;-4.425323;toucan;;
35591;402;178;48.392353;-4.42528;toucan;;
35608;406;178;48.392353;-4.425237;toucan;;
35624;409;178;48.392353;-4.425204;toucan;;
35640;412;178;48.392353;-4.425172;toucan;;
35657;415;178;48.392353;-4.42514;toucan;;
35674;419;178;48.392353;-4.425097;toucan;;
