time(ms);x;y;lat;lon;contact;announce
57601;1081;626;48.389161;-4.417995;;
57630;1078;626;48.389161;-4.418027;;
57663;1075;626;48.389161;-4.418059;;
57797;1078;629;48.38914;-4.418027;;
57847;1080;632;48.389118;-4.418005;;
57880;1082;635;48.389097;-4.417984;;
57897;1084;637;48.389083;-4.417963;;
57930;1087;640;48.389061;-4.41793;;
57971;1090;643;48.38904;-4.417898;;
58015;1093;644;48.389033;-4.417866;;
58331;1093;641;48.389054;-4.417866;;
58347;1092;638;48.389075;-4.417877;;
58381;1090;635;48.389097;-4.417898;;
58398;1088;631;48.389125;-4.41792;;
58414;1087;628;48.389147;-4.41793;;
58431;1085;625;48.389168;-4.417952;;
58447;1084;622;48.389189;-4.417963;;
58464;1083;619;48.389211;-4.417973;;
58480;1082;616;48.389232;-4.417984;;
58497;1080;613;48.389254;-4.418005;;
58514;1079;610;48.389275;-4.418016;;
58531;1079;607;48.389296;-4.418016;;
58547;1078;604;48.389318;-4.418027;;
58564;1077;600;48.389346;-4.418038;;
58581;1077;595;48.389382;-4.418038;;
58597;1077;591;48.38941;-4.418038;;
58616;1077;587;48.389439;-4.418038;;
58631;1077;582;48.389474;-4.418038;;
58647;1077;578;48.389503;-4.418038;;
58664;1077;574;48.389531;-4.418038;;
58681;1077;571;48.389553;-4.418038;;
58707;1077;566;48.389588;-4.418038;;
58714;1078;562;48.389617;-4.418027;;
58732;1079;556;48.38966;-4.418016;;
58748;1080;550;48.389702;-4.418005;;
58764;1081;544;48.389745;-4.417995;;
58781;1082;538;48.389788;-4.417984;;
58798;1082;532;48.389831;-4.417984;;
58814;1082;526;48.389873;-4.417984;;
58831;1082;520;48.389916;-4.417984;;
58848;1082;514;48.389959;-4.417984;;
58864;1082;509;48.389994;-4.417984;;
58881;1082;504;48.39003;-4.417984;;
58897;1082;501;48.390051;-4.417984;;
58914;1082;497;48.39008;-4.417984;;
58931;1082;494;48.390101;-4.417984;;
58948;1082;491;48.390123;-4.417984;;
58964;1082;488;48.390144;-4.417984;;
58981;1081;485;48.390165;-4.417995;;
58998;1080;482;48.390187;-4.418005;;
59014;1079;478;48.390215;-4.418016;;
59033;1078;474;48.390244;-4.418027;;
59049;1076;469;48.390279;-4.418048;;
59065;1076;464;48.390315;-4.418048;;
59091;1075;458;48.390358;-4.418059;;
59098;1073;453;48.390393;-4.418081;;
59115;1072;448;48.390429;-4.418091;;
59131;1070;442;48.390472;-4.418113;;
59148;1069;437;48.390507;-4.418123;;
59165;1067;433;48.390536;-4.418145;;
59181;1066;430;48.390557;-4.418156;;
59198;1065;429;48.390564;-4.418166;;
59215;1064;425;48.390593;-4.418177;;
59231;1063;422;48.390614;-4.418188;;
59265;1063;420;48.390629;-4.418188;;
59281;1063;416;48.390657;-4.418188;;
59298;1063;414;48.390671;-4.418188;;
59314;1063;410;48.3907;-4.418188;;
59331;1063;404;48.390743;-4.418188;;
59348;1063;399;48.390778;-4.418188;;
59365;1062;393;48.390821;-4.418199;;
59382;1061;387;48.390864;-4.418209;;
59398;1060;381;48.390906;-4.41822;;
59415;1059;375;48.390949;-4.418231;;
59440;1057;369;48.390992;-4.418252;;
59448;1058;363;48.391035;-4.418241;;
59465;1058;358;48.39107;-4.418241;;
59482;1058;353;48.391106;-4.418241;;
59498;1058;347;48.391149;-4.418241;;
59515;1060;341;48.391191;-4.41822;;
59532;1062;335;48.391234;-4.418199;;
59548;1065;329;48.391277;-4.418166;;
59565;1067;323;48.39132;-4.418145;;
59581;1069;317;48.391362;-4.418123;;
59598;1071;313;48.391391;-4.418102;;
59615;1072;310;48.391412;-4.418091;;
59632;1073;307;48.391434;-4.418081;;
59648;1074;304;48.391455;-4.41807;;
59665;1074;300;48.391483;-4.41807;;
59681;1074;297;48.391505;-4.41807;;
59698;1074;294;48.391526;-4.41807;;
59715;1074;290;48.391555;-4.41807;;
59732;1074;288;48.391569;-4.41807;;
59748;1074;285;48.39159;-4.41807;;
59765;1074;282;48.391612;-4.41807;;
59782;1074;280;48.391626;-4.41807;;
59821;1074;276;48.391654;-4.41807;;
59832;1074;274;48.391669;-4.41807;;
59849;1075;272;48.391683;-4.418059;;
59866;1074;268;48.391711;-4.41807;;
59882;1074;267;48.391719;-4.41807;;
59898;1074;265;48.391733;-4.41807;;
59915;1074;261;48.391761;-4.41807;;
59932;1074;259;48.391776;-4.41807;;
59948;1074;256;48.391797;-4.41807;;
59965;1074;253;48.391818;-4.41807;;
59982;1074;250;48.39184;-4.41807;;
59999;1074;247;48.391861;-4.41807;;
60015;1074;244;48.391882;-4.41807;;
60032;1074;241;48.391904;-4.41807;;
60048;1074;240;48.391911;-4.41807;;
60065;1074;236;48.391939;-4.41807;;
60082;1074;234;48.391954;-4.41807;;
60098;1074;231;48.391975;-4.41807;;
60115;1074;228;48.391996;-4.41807;;
60149;1074;225;48.392018;-4.41807;;
60165;1074;220;48.392053;-4.41807;;
60182;1074;217;48.392075;-4.41807;;
60199;1074;214;48.392096;-4.41807;;
60232;1074;211;48.392118;-4.41807;;
60249;1074;209;48.392132;-4.41807;;
60282;1074;206;48.392153;-4.41807;;
60299;1074;204;48.392167;-4.41807;;
60332;1074;201;48.392189;-4.41807;;
60366;1074;198;48.39221;-4.41807;;
60416;1074;199;48.392203;-4.41807;;
60523;1077;197;48.392217;-4.418038;;
60749;1074;199;48.392203;-4.41807;;
60782;1071;199;48.392203;-4.418102;;
60799;1069;199;48.392203;-4.418123;;
60832;1067;199;48.392203;-4.418145;;
60849;1067;199;48.392203;-4.418145;;
60866;1062;199;48.392203;-4.418199;;
60883;1059;199;48.392203;-4.418231;;
60899;1056;199;48.392203;-4.418263;;
60916;1053;199;48.392203;-4.418295;;
60932;1050;199;48.392203;-4.418327;;
60949;1047;199;48.392203;-4.418359;;
60966;1044;199;48.392203;-4.418392;;
60983;1040;199;48.392203;-4.418435;;
60999;1036;199;48.392203;-4.418478;;
61016;1032;199;48.392203;-4.41852;;
61033;1025;199;48.392203;-4.418596;;
61049;1016;199;48.392203;-4.418692;oignon;
61066;1008;199;48.392203;-4.418778;oignon;
61083;998;199;48.392203;-4.418885;oignon;
61099;988;199;48.392203;-4.418992;oignon;
61116;979;199;48.392203;-4.419089;oignon;
61133;970;200;48.392196;-4.419186;oignon;
61149;962;201;48.392189;-4.419271;oignon;
61174;953;202;48.392182;-4.419368;oignon;
61183;947;202;48.392182;-4.419432;oignon;
61200;941;202;48.392182;-4.419497;oignon;
61216;936;202;48.392182;-4.41955;oignon;
61233;933;202;48.392182;-4.419583;oignon;
61250;930;202;48.392182;-4.419615;oignon;
61266;927;202;48.392182;-4.419647;oignon;
61283;925;202;48.392182;-4.419668;oignon;
61316;923;202;48.392182;-4.41969;oignon;
61333;923;202;48.392182;-4.41969;oignon;
61366;920;202;48.392182;-4.419722;oignon;
61400;917;202;48.392182;-4.419754;oignon;
61433;914;202;48.392182;-4.419786;oignon;
61450;912;202;48.392182;-4.419808;oignon;
61483;907;202;48.392182;-4.419862;oignon;
61500;904;202;48.392182;-4.419894;oignon;
61516;899;201;48.392189;-4.419947;oignon;
61533;895;199;48.392203;-4.41999;oignon;
61550;891;200;48.392196;-4.420033;oignon;
61567;888;199;48.392203;-4.420065;oignon;
61583;884;199;48.392203;-4.420108;oignon;
61600;881;199;48.392203;-4.42014;oignon;
61617;877;199;48.392203;-4.420183;oignon;
61633;874;199;48.392203;-4.420216;oignon;
61650;871;199;48.392203;-4.420248;oignon;
61666;868;199;48.392203;-4.42028;oignon;
61683;865;199;48.392203;-4.420312;oignon;
61700;862;199;48.392203;-4.420344;;
61716;859;199;48.392203;-4.420377;;
61736;856;199;48.392203;-4.420409;;
61767;852;199;48.392203;-4.420452;;
61784;848;199;48.392203;-4.420495;;
61817;845;198;48.39221;-4.420527;;
61833;843;197;48.392217;-4.420548;;
61861;841;197;48.392217;-4.42057;;
61884;838;197;48.392217;-4.420602;;
61901;833;197;48.392217;-4.420655;;
61917;830;197;48.392217;-4.420688;;
61933;827;197;48.392217;-4.42072;;
61950;824;197;48.392217;-4.420752;;
61967;821;197;48.392217;-4.420784;;
61984;818;197;48.392217;-4.420816;;
62001;815;197;48.392217;-4.420849;;
62017;812;197;48.392217;-4.420881;;
62034;810;197;48.392217;-4.420902;;
62067;808;197;48.392217;-4.420924;;
62100;805;197;48.392217;-4.420956;;
62117;803;197;48.392217;-4.420977;;
62150;800;197;48.392217;-4.42101;;
62167;798;197;48.392217;-4.421031;;
62200;792;197;48.392217;-4.421095;;
62217;789;197;48.392217;-4.421128;;
62250;785;197;48.392217;-4.42117;;
62267;781;197;48.392217;-4.421213;;
62284;779;197;48.392217;-4.421235;;
62300;776;197;48.392217;-4.421267;;
62317;774;197;48.392217;-4.421288;;
62334;771;197;48.392217;-4.421321;;
62367;766;197;48.392217;-4.421374;;
62384;763;197;48.392217;-4.421406;;
62400;759;197;48.392217;-4.421449;;
62417;756;197;48.392217;-4.421482;;
62434;752;196;48.392224;-4.421525;;
62450;748;196;48.392224;-4.421567;;
62467;743;195;48.392232;-4.421621;;
62484;739;195;48.392232;-4.421664;;
62500;733;195;48.392232;-4.421728;;
62517;730;195;48.392232;-4.421761;;
62540;726;195;48.392232;-4.421803;;
62551;722;195;48.392232;-4.421846;;
62568;716;195;48.392232;-4.421911;;
62584;711;195;48.392232;-4.421964;;
62601;706;195;48.392232;-4.422018;;
62617;702;195;48.392232;-4.422061;;
62634;699;195;48.392232;-4.422093;;
62651;694;195;48.392232;-4.422147;;
62667;691;195;48.392232;-4.422179;;
62684;688;195;48.392232;-4.422211;;
62701;685;195;48.392232;-4.422243;;
62718;682;195;48.392232;-4.422276;;
62734;679;195;48.392232;-4.422308;;
62767;677;195;48.392232;-4.422329;;
62784;673;195;48.392232;-4.422372;;
62801;670;195;48.392232;-4.422404;;
62834;666;195;48.392232;-4.422447;;
62867;661;195;48.392232;-4.422501;;
62884;659;195;48.392232;-4.422522;;
62901;656;195;48.392232;-4.422554;;
62934;652;195;48.392232;-4.422597;;
62951;649;195;48.392232;-4.42263;;
62984;647;195;48.392232;-4.422651;;
63001;644;195;48.392232;-4.422683;;
63034;642;195;48.392232;-4.422705;;
63051;639;195;48.392232;-4.422737;;
63084;637;195;48.392232;-4.422758;;
63118;634;195;48.392232;-4.422791;;
63151;631;195;48.392232;-4.422823;;
63168;629;195;48.392232;-4.422844;;
63201;626;195;48.392232;-4.422876;;
63241;623;195;48.392232;-4.422909;;
63251;621;194;48.392239;-4.42293;;
63268;618;194;48.392239;-4.422962;;
63301;615;194;48.392239;-4.422994;;
63318;612;194;48.392239;-4.423027;;
63335;609;194;48.392239;-4.423059;;
63368;604;194;48.392239;-4.423112;;
63385;601;194;48.392239;-4.423145;;
63402;597;193;48.392246;-4.423187;;
63418;595;193;48.392246;-4.423209;;
63435;591;193;48.392246;-4.423252;;
63451;587;193;48.392246;-4.423295;;
63468;583;193;48.392246;-4.423338;;
63485;579;193;48.392246;-4.423381;;
63501;574;193;48.392246;-4.423434;;
63518;571;193;48.392246;-4.423466;;
63535;567;193;48.392246;-4.423509;;
63552;564;193;48.392246;-4.423542;;
63568;561;193;48.392246;-4.423574;;
63585;558;193;48.392246;-4.423606;;
63601;555;193;48.392246;-4.423638;;
63635;552;193;48.392246;-4.42367;;
63652;549;193;48.392246;-4.423702;;
63685;547;193;48.392246;-4.423724;;
63702;544;193;48.392246;-4.423756;brugnon found;
63718;541;194;48.392239;-4.423788;brugnon found;
63735;538;194;48.392239;-4.42382;brugnon found;
63768;535;195;48.392232;-4.423853;brugnon found;
63785;532;196;48.392224;-4.423885;brugnon found;
63802;529;195;48.392232;-4.423917;brugnon found;
63818;527;195;48.392232;-4.423938;brugnon found;
63835;525;196;48.392224;-4.42396;brugnon found;
63868;519;197;48.392217;-4.424024;brugnon found;
