time(ms);x;y;lat;lon;contact;announce
20865;155;143;0.0;0.0;list;brugnon
20924;155;146;0.0;0.0;list;brugnon
20957;155;149;0.0;0.0;list;brugnon
20990;155;151;0.0;0.0;list;brugnon
21023;155;153;0.0;0.0;list;brugnon
21057;155;156;0.0;0.0;list;brugnon
21090;155;159;0.0;0.0;list;brugnon
21123;155;162;0.0;0.0;list;brugnon
21140;155;164;0.0;0.0;list;brugnon
21173;155;167;0.0;0.0;list;brugnon
21208;154;170;0.0;0.0;list;cerf
21241;153;172;0.0;0.0;list;cerf
21257;153;174;0.0;0.0;list;cerf
21290;153;177;0.0;0.0;list;cerf
21324;153;180;0.0;0.0;list;cerf
21992;161;65;0.0;0.0;list;brugnon
22042;157;65;0.0;0.0;list;brugnon
22074;155;65;0.0;0.0;list;brugnon
22175;153;65;0.0;0.0;list;brugnon
22274;150;66;0.0;0.0;list;brugnon
22575;148;69;0.0;0.0;list;brugnon
22893;145;69;0.0;0.0;list;brugnon
23325;143;69;0.0;0.0;list;brugnon
23744;140;69;0.0;0.0;list;brugnon
23759;140;72;0.0;0.0;list;brugnon
23776;138;76;0.0;0.0;list;brugnon
23793;139;81;0.0;0.0;list;brugnon
23809;139;87;0.0;0.0;list;brugnon
23826;138;93;0.0;0.0;list;brugnon
23843;138;99;0.0;0.0;list;brugnon
23859;137;105;0.0;0.0;list;brugnon
23876;136;113;0.0;0.0;list;brugnon
23893;136;120;0.0;0.0;list;brugnon
23909;135;127;0.0;0.0;list;brugnon
23926;135;134;0.0;0.0;list;brugnon
23943;135;141;0.0;0.0;list;brugnon
23959;134;150;0.0;0.0;list;brugnon
23976;133;159;0.0;0.0;list;brugnon
23992;131;166;0.0;0.0;list;brugnon
24010;130;174;0.0;0.0;list;cerf
24026;128;182;0.0;0.0;list;cerf
24043;127;190;0.0;0.0;list;cerf
24059;125;198;0.0;0.0;list;cerf
24076;124;204;0.0;0.0;list;cerf
24093;122;209;0.0;0.0;list;cerf
24110;121;213;0.0;0.0;list;cerf
24126;120;215;0.0;0.0;list;cerf
24159;121;217;0.0;0.0;list;cerf
24176;121;220;0.0;0.0;list;cerf
24209;121;223;0.0;0.0;list;cerf
25168;118;222;0.0;0.0;list;cerf
25778;116;225;0.0;0.0;list;cerf
25794;116;228;0.0;0.0;list;cerf
25831;115;233;0.0;0.0;list;cerf
25844;113;239;0.0;0.0;list;cerf
25861;113;245;0.0;0.0;list;cerf
25878;112;251;0.0;0.0;list;cerf
25894;112;257;0.0;0.0;list;cerf
25911;111;263;0.0;0.0;list;cerf
25928;110;269;0.0;0.0;list;cerf
25944;110;276;0.0;0.0;list;cerf
25961;110;284;0.0;0.0;list;cerf
25978;110;291;0.0;0.0;list;cerf
25994;110;298;0.0;0.0;list;cerf
26011;110;304;0.0;0.0;list;cerf
26028;110;309;0.0;0.0;list;cerf
26044;110;316;0.0;0.0;list;cerf
26061;110;321;0.0;0.0;list;cerf
26077;110;326;0.0;0.0;list;cerf
26094;110;331;0.0;0.0;list;cerf
26111;110;335;0.0;0.0;list;cerf
26131;110;338;0.0;0.0;list;endive
26144;110;341;0.0;0.0;list;endive
26162;110;344;0.0;0.0;list;endive
26178;110;347;0.0;0.0;list;endive
26194;110;349;0.0;0.0;list;endive
26211;109;351;0.0;0.0;list;endive
26244;109;354;0.0;0.0;list;endive
26261;109;356;0.0;0.0;list;endive
26595;108;358;0.0;0.0;list;endive
27330;106;358;0.0;0.0;list;endive
27779;103;358;0.0;0.0;list;endive
28030;103;361;0.0;0.0;list;endive
28063;102;364;0.0;0.0;list;endive
28079;103;366;0.0;0.0;list;endive
28096;102;370;0.0;0.0;list;endive
28113;102;372;0.0;0.0;list;endive
28129;101;378;0.0;0.0;list;endive
28146;101;382;0.0;0.0;list;endive
28163;101;388;0.0;0.0;list;endive
28179;101;393;0.0;0.0;list;endive
28196;101;399;0.0;0.0;list;endive
28213;101;406;0.0;0.0;list;endive
28229;101;413;0.0;0.0;list;endive
28246;101;419;0.0;0.0;list;endive
28263;101;425;0.0;0.0;list;endive
28279;101;431;0.0;0.0;list;endive
28296;101;437;0.0;0.0;list;endive
28313;101;443;0.0;0.0;list;endive
28329;101;450;0.0;0.0;list;endive
28346;101;455;0.0;0.0;list;endive
28363;101;462;0.0;0.0;list;endive
28379;101;468;0.0;0.0;list;endive
28396;101;473;0.0;0.0;list;endive
28413;100;479;0.0;0.0;list;endive
28430;99;486;0.0;0.0;list;endive
28446;99;491;0.0;0.0;list;endive
28463;98;495;0.0;0.0;list;endive
28480;98;498;0.0;0.0;list;endive
28496;97;501;0.0;0.0;list;endive
28513;97;504;0.0;0.0;list;endive
28530;97;505;0.0;0.0;list;endive
28552;97;508;0.0;0.0;list;faucon
28563;96;511;0.0;0.0;list;faucon
28580;96;513;0.0;0.0;list;faucon
28597;94;516;0.0;0.0;list;faucon
28630;93;520;0.0;0.0;list;faucon
28646;92;523;0.0;0.0;list;faucon
28680;90;525;0.0;0.0;list;faucon
28697;89;527;0.0;0.0;list;faucon
28713;89;527;0.0;0.0;list;faucon
28730;87;530;0.0;0.0;list;faucon
28763;86;533;0.0;0.0;list;faucon
28796;85;535;0.0;0.0;list;faucon
28813;83;538;0.0;0.0;list;faucon
28847;82;540;0.0;0.0;list;faucon
28930;81;543;0.0;0.0;list;faucon
29047;78;543;0.0;0.0;list;faucon
29537;76;545;0.0;0.0;list;faucon
29898;73;545;0.0;0.0;list;faucon
30114;70;545;0.0;0.0;list;faucon
30338;69;548;0.0;0.0;list;faucon
30365;68;551;0.0;0.0;list;faucon
30398;69;553;0.0;0.0;list;faucon
30431;69;556;0.0;0.0;list;faucon
30448;68;559;0.0;0.0;list;faucon
30465;67;562;0.0;0.0;list;faucon
30482;67;567;0.0;0.0;list;faucon
30498;66;574;0.0;0.0;list;faucon
30515;65;579;0.0;0.0;list;faucon
30532;65;585;0.0;0.0;list;faucon
30548;65;591;0.0;0.0;list;faucon
30565;65;597;0.0;0.0;list;faucon
30581;64;607;0.0;0.0;list;faucon
30598;63;617;0.0;0.0;list;faucon
30615;62;625;0.0;0.0;list;faucon
30631;61;633;0.0;0.0;list;faucon
30648;59;643;0.0;0.0;list;faucon
30665;58;654;0.0;0.0;list;faucon
30681;57;664;0.0;0.0;list;faucon
30698;56;670;0.0;0.0;list;faucon
30721;54;678;0.0;0.0;list;jeanciane
30732;54;684;0.0;0.0;list;jeanciane
30748;53;690;0.0;0.0;list;jeanciane
30765;53;695;0.0;0.0;list;jeanciane
30782;53;699;0.0;0.0;list;jeanciane
30799;53;702;0.0;0.0;list;jeanciane
30832;53;704;0.0;0.0;list;jeanciane
30865;53;707;0.0;0.0;list;jeanciane
30949;53;709;0.0;0.0;list;jeanciane
32454;53;712;0.0;0.0;list;jeanciane
32483;53;714;0.0;0.0;list;jeanciane
32550;53;717;0.0;0.0;list;jeanciane
32616;53;720;0.0;0.0;list;jeanciane
32666;53;722;0.0;0.0;list;jeanciane
32683;53;725;0.0;0.0;list;jeanciane
32716;53;729;0.0;0.0;list;jeanciane
32733;53;733;0.0;0.0;list;jeanciane
32750;53;737;0.0;0.0;list;jeanciane
32766;53;742;0.0;0.0;list;jeanciane
32783;53;746;0.0;0.0;list;jeanciane
32800;53;751;0.0;0.0;list;jeanciane
32816;53;754;0.0;0.0;list;jeanciane
32833;53;758;0.0;0.0;list;jeanciane
32850;53;763;0.0;0.0;list;jeanciane
32866;54;767;0.0;0.0;list;jeanciane
32883;54;773;0.0;0.0;list;jeanciane
32900;54;780;0.0;0.0;list;jeanciane
32917;54;788;0.0;0.0;list;jeanciane
32933;54;797;0.0;0.0;list;jeanciane
32950;53;807;0.0;0.0;list;jeanciane
32967;52;818;0.0;0.0;list;jeanciane
32983;52;828;0.0;0.0;list;jeanciane
33000;51;834;0.0;0.0;list;jeanciane
33017;50;841;0.0;0.0;list;jeanciane
33041;49;848;0.0;0.0;list;sardine
33050;49;855;0.0;0.0;list;sardine
33067;49;861;0.0;0.0;list;sardine
33084;49;865;0.0;0.0;list;sardine
33100;49;869;0.0;0.0;list;sardine
33117;49;872;0.0;0.0;list;sardine
33133;49;875;0.0;0.0;list;sardine
33167;49;877;0.0;0.0;list;sardine
33200;49;880;0.0;0.0;list;sardine
33217;49;882;0.0;0.0;list;sardine
33250;49;885;0.0;0.0;list;sardine
33284;49;887;0.0;0.0;list;sardine
34085;49;889;0.0;0.0;list;sardine
34218;49;892;0.0;0.0;list;sardine
34268;49;895;0.0;0.0;list;sardine
34301;49;898;0.0;0.0;list;sardine
34334;51;902;0.0;0.0;list;sardine
34351;52;906;0.0;0.0;list;sardine
34368;53;912;0.0;0.0;list;sardine
34384;53;917;0.0;0.0;list;sardine
34401;53;923;0.0;0.0;list;sardine
34418;53;929;0.0;0.0;list;sardine
34435;53;936;0.0;0.0;list;sardine
34451;52;943;0.0;0.0;list;sardine
34468;52;951;0.0;0.0;list;sardine
34485;51;957;0.0;0.0;list;sardine
34501;49;963;0.0;0.0;list;sardine
34518;48;970;0.0;0.0;list;sardine
34535;48;976;0.0;0.0;list;sardine
34551;47;982;0.0;0.0;list;sardine
34568;48;987;0.0;0.0;list;sardine
34585;48;991;0.0;0.0;list;sardine
34601;48;994;0.0;0.0;list;sardine
34618;48;997;0.0;0.0;list;sardine
34635;48;999;0.0;0.0;list;sardine
34651;48;1002;0.0;0.0;list;sardine
34685;48;1004;0.0;0.0;list;sardine
34701;48;1006;0.0;0.0;list;sardine
34735;48;1009;0.0;0.0;list;sardine
34752;48;1013;0.0;0.0;list;sardine
34768;48;1016;0.0;0.0;list;sardine
34785;48;1019;0.0;0.0;list;sardine
34801;48;1024;0.0;0.0;list;sardine
34818;48;1028;0.0;0.0;list;sardine
34835;48;1031;0.0;0.0;list;sardine
34851;48;1034;0.0;0.0;list;sardine
34868;48;1038;0.0;0.0;list;sardine
34885;48;1042;0.0;0.0;list;sardine
34901;48;1045;0.0;0.0;list;sardine
34918;48;1048;0.0;0.0;list;sardine
34935;48;1051;0.0;0.0;list;sardine
34951;48;1055;0.0;0.0;list;sardine
34968;48;1058;0.0;0.0;list;sardine
34985;48;1060;0.0;0.0;list;sardine
35001;48;1062;0.0;0.0;list;sardine
35035;48;1065;0.0;0.0;list;sardine
35068;48;1067;0.0;0.0;list;sardine
35102;48;1070;0.0;0.0;list;sardine
37262;121;111;0.0;0.0;list;brugnon
37370;122;113;0.0;0.0;list;brugnon
37420;122;116;0.0;0.0;list;brugnon
37437;122;116;0.0;0.0;list;brugnon
37470;122;119;0.0;0.0;list;brugnon
37604;122;121;0.0;0.0;list;brugnon
37771;120;124;0.0;0.0;list;brugnon
37971;120;126;0.0;0.0;list;brugnon
38473;119;129;0.0;0.0;list;brugnon
38572;117;132;0.0;0.0;list;brugnon
38605;118;134;0.0;0.0;list;brugnon
38642;118;137;0.0;0.0;list;brugnon
