time(ms);x;y;lat;lon;contact;announce
24267;540;201;48.392189;-4.423799;;
24295;538;202;48.392182;-4.42382;toucan;
24312;535;202;48.392182;-4.423853;toucan;
24345;532;202;48.392182;-4.423885;toucan;
24375;530;204;48.392167;-4.423906;toucan;
24545;513;230;48.391982;-4.424089;toucan;
24578;517;230;48.391982;-4.424046;toucan;
24595;520;230;48.391982;-4.424014;toucan;
24612;523;230;48.391982;-4.423981;toucan;
24628;528;231;48.391975;-4.423928;toucan;
24645;535;232;48.391968;-4.423853;toucan;
24662;543;234;48.391954;-4.423767;;
24678;553;235;48.391947;-4.42366;;
24695;565;237;48.391932;-4.423531;;
24722;577;238;48.391925;-4.423402;;
24729;589;240;48.391911;-4.423273;;
24746;600;241;48.391904;-4.423155;;
24762;610;242;48.391897;-4.423048;;
24779;618;243;48.39189;-4.422962;;
24796;626;244;48.391882;-4.422876;;
24812;633;244;48.391882;-4.422801;;
24829;640;245;48.391875;-4.422726;;
24846;644;245;48.391875;-4.422683;;
24862;649;245;48.391875;-4.42263;;
24879;653;245;48.391875;-4.422587;;
24896;656;245;48.391875;-4.422554;;
24929;659;245;48.391875;-4.422522;;
24945;661;245;48.391875;-4.422501;;
24979;664;245;48.391875;-4.422469;;
24996;666;245;48.391875;-4.422447;;
25012;671;245;48.391875;-4.422394;;
25029;674;245;48.391875;-4.422361;;
25046;677;245;48.391875;-4.422329;;
25062;681;245;48.391875;-4.422286;;
25079;687;245;48.391875;-4.422222;;
25096;693;245;48.391875;-4.422158;;
25112;700;245;48.391875;-4.422082;;
25129;706;245;48.391875;-4.422018;;
25149;713;245;48.391875;-4.421943;;
25163;722;246;48.391868;-4.421846;;
25190;730;246;48.391868;-4.421761;;
25196;736;246;48.391868;-4.421696;;
25213;744;246;48.391868;-4.42161;;
25229;750;246;48.391868;-4.421546;;
25246;756;246;48.391868;-4.421482;;
25262;763;246;48.391868;-4.421406;;
25279;769;246;48.391868;-4.421342;;
25296;775;246;48.391868;-4.421278;;
25313;781;246;48.391868;-4.421213;;
25329;787;246;48.391868;-4.421149;;
25346;794;247;48.391861;-4.421074;;
25362;801;247;48.391861;-4.420999;;
25379;809;248;48.391854;-4.420913;;
25396;816;248;48.391854;-4.420838;;
25412;823;248;48.391854;-4.420763;;
25429;830;248;48.391854;-4.420688;;
25446;837;249;48.391847;-4.420613;;
25462;843;249;48.391847;-4.420548;;
25479;850;249;48.391847;-4.420473;;
